date,callorput,open,high,close,buyprice,sellprice,profit,totalprofit,roi,outputmoney,walletmoney,number
2017/2/15,put,9726.0,9801.0,9799.0,9726.0,9799.0,-14800.0,-53800.0,-0.426984126984,-126000.0,72200.0,1.0
2017/2/16,put,9819.0,9852.0,9770.0,9819.0,9770.0,9600.0,-44200.0,-0.323099415205,-136800.0,92600.0,1.0
2017/2/17,put,9760.0,9786.0,9763.0,9760.0,9763.0,-800.0,-45000.0,-0.328947368421,-136800.0,91800.0,1.0
2017/2/18,put,9778.0,9789.0,9786.0,9778.0,9786.0,-1800.0,-46800.0,-0.342105263158,-136800.0,90000.0,1.0
2017/2/20,put,9786.0,9814.0,9766.0,9786.0,9766.0,3800.0,-43000.0,-0.31432748538,-136800.0,93800.0,1.0
2017/2/21,put,9777.0,9785.0,9767.0,9777.0,9767.0,1800.0,-41200.0,-0.301169590643,-136800.0,95600.0,1.0
2017/2/22,put,9783.0,9827.0,9783.0,9783.0,9783.0,-200.0,-41400.0,-0.302631578947,-136800.0,95400.0,1.0
2017/2/23,put,9780.0,9820.0,9773.0,9780.0,9773.0,1200.0,-40200.0,-0.293859649123,-136800.0,96600.0,1.0
2017/2/24,put,9770.0,9786.0,9760.0,9770.0,9760.0,1800.0,-38400.0,-0.280701754386,-136800.0,98400.0,1.0
2017/3/1,put,9766.0,9770.0,9683.0,9766.0,9683.0,16400.0,-22000.0,-0.16081871345,-136800.0,114800.0,1.0
2017/3/2,put,9761.0,9784.0,9691.0,9761.0,9691.0,13800.0,-8200.0,-0.0599415204678,-136800.0,128600.0,1.0
2017/3/3,put,9648.0,9672.0,9630.0,9648.0,9630.0,3400.0,-4800.0,-0.0350877192982,-136800.0,132000.0,1.0
2017/3/6,put,9639.0,9684.0,9682.0,9639.0,9682.0,-8800.0,-13600.0,-0.0994152046784,-136800.0,123200.0,1.0
2017/3/7,put,9693.0,9734.0,9728.0,9693.0,9728.0,-7200.0,-20800.0,-0.152046783626,-136800.0,116000.0,1.0
2017/3/8,put,9736.0,9765.0,9746.0,9736.0,9746.0,-2200.0,-23000.0,-0.168128654971,-136800.0,113800.0,1.0
2017/3/9,put,9739.0,9742.0,9649.0,9739.0,9649.0,17800.0,-5200.0,-0.0380116959064,-136800.0,131600.0,1.0
2017/3/10,put,9647.0,9652.0,9624.0,9647.0,9624.0,4400.0,-800.0,-0.00584795321637,-136800.0,136000.0,1.0
2017/3/13,put,9644.0,9698.0,9693.0,9644.0,9693.0,-10000.0,-10800.0,-0.0789473684211,-136800.0,126000.0,1.0
2017/3/14,put,9713.0,9767.0,9748.0,9713.0,9748.0,-7200.0,-18000.0,-0.131578947368,-136800.0,118800.0,1.0
2017/3/15,put,9742.0,9752.0,9733.0,9742.0,9733.0,1600.0,-16400.0,-0.119883040936,-136800.0,120400.0,1.0
2017/3/16,put,9805.0,9852.0,9840.0,9805.0,9840.0,-7200.0,-23600.0,-0.172514619883,-136800.0,113200.0,1.0
2017/3/17,put,9850.0,9896.0,9889.0,9850.0,9889.0,-8000.0,-31600.0,-0.230994152047,-136800.0,105200.0,1.0
2017/3/20,put,9870.0,9908.0,9896.0,9870.0,9896.0,-5400.0,-37000.0,-0.270467836257,-136800.0,99800.0,1.0
2017/3/21,put,9926.0,9980.0,9963.0,9926.0,9963.0,-7600.0,-44600.0,-0.326023391813,-136800.0,92200.0,1.0
2017/3/22,put,9890.0,9907.0,9896.0,9890.0,9896.0,-1400.0,-46000.0,-0.336257309942,-136800.0,90800.0,1.0
2017/3/23,put,9941.0,9952.0,9909.0,9941.0,9909.0,6200.0,-39800.0,-0.290935672515,-136800.0,97000.0,1.0
2017/3/24,put,9927.0,9928.0,9900.0,9927.0,9900.0,5200.0,-34600.0,-0.252923976608,-136800.0,102200.0,1.0
2017/3/27,put,9878.0,9917.0,9866.0,9878.0,9866.0,2200.0,-32400.0,-0.236842105263,-136800.0,104400.0,1.0
2017/3/28,put,9920.0,9927.0,9884.0,9920.0,9884.0,7000.0,-25400.0,-0.18567251462,-136800.0,111400.0,1.0
2017/3/29,put,9902.0,9904.0,9860.0,9902.0,9860.0,8200.0,-17200.0,-0.125730994152,-136800.0,119600.0,1.0
2017/3/30,put,9864.0,9888.0,9848.0,9864.0,9848.0,3000.0,-14200.0,-0.103801169591,-136800.0,122600.0,1.0
2017/3/31,put,9858.0,9872.0,9821.0,9858.0,9821.0,7200.0,-7000.0,-0.0511695906433,-136800.0,129800.0,1.0
2017/4/5,put,9849.0,9968.0,9962.0,9849.0,9962.0,-22800.0,-29800.0,-0.21783625731,-136800.0,107000.0,1.0
2017/4/6,put,9930.0,9941.0,9895.0,9930.0,9895.0,6800.0,-23000.0,-0.168128654971,-136800.0,113800.0,1.0
2017/4/7,put,9903.0,9905.0,9861.0,9903.0,9861.0,8200.0,-14800.0,-0.108187134503,-136800.0,122000.0,1.0
2017/4/10,put,9868.0,9892.0,9875.0,9868.0,9875.0,-1600.0,-16400.0,-0.119883040936,-136800.0,120400.0,1.0
2017/4/11,put,9866.0,9895.0,9817.0,9866.0,9817.0,9600.0,-6800.0,-0.0497076023392,-136800.0,130000.0,1.0
2017/4/12,put,9818.0,9830.0,9814.0,9818.0,9814.0,600.0,-6200.0,-0.0453216374269,-136800.0,130600.0,1.0
2017/4/13,put,9802.0,9869.0,9845.0,9802.0,9845.0,-8800.0,-15000.0,-0.109649122807,-136800.0,121800.0,1.0
2017/4/14,put,9806.0,9808.0,9716.0,9806.0,9716.0,17800.0,2800.0,0.0204678362573,-136800.0,139600.0,1.0
2017/4/17,put,9740.0,9754.0,9721.0,9740.0,9721.0,3600.0,6400.0,0.046783625731,-136800.0,143200.0,1.0
2017/4/18,put,9757.0,9772.0,9736.0,9757.0,9736.0,4000.0,10400.0,0.0760233918129,-136800.0,147200.0,1.0
2017/4/19,put,9700.0,9707.0,9639.0,9700.0,9639.0,12000.0,22400.0,0.163742690058,-136800.0,159200.0,1.0
2017/4/20,put,9598.0,9640.0,9615.0,9598.0,9615.0,-3600.0,18800.0,0.137426900585,-136800.0,155600.0,1.0
2017/4/21,put,9665.0,9706.0,9698.0,9665.0,9698.0,-6800.0,12000.0,0.0877192982456,-136800.0,148800.0,1.0
2017/4/24,put,9747.0,9766.0,9706.0,9747.0,9706.0,8000.0,20000.0,0.146198830409,-136800.0,156800.0,1.0
2017/4/25,put,9746.0,9827.0,9814.0,9746.0,9814.0,-13800.0,6200.0,0.0453216374269,-136800.0,143000.0,1.0
2017/4/26,put,9855.0,9871.0,9842.0,9855.0,9842.0,2400.0,8600.0,0.062865497076,-136800.0,145400.0,1.0
2017/4/27,put,9829.0,9850.0,9838.0,9829.0,9838.0,-2000.0,6600.0,0.0482456140351,-136800.0,143400.0,1.0
2017/4/28,put,9847.0,9884.0,9856.0,9847.0,9856.0,-2000.0,4600.0,0.0336257309942,-136800.0,141400.0,1.0
