date,callorput,open,high,close,buyprice,sellprice,totalprofit,roi
2014/10/20,put,8617.08,8679.85,8663.14,8617.08,8571.02,406.27,0.0434042189495
2014/10/21,put,8676.32,8676.32,8654.64,8676.32,8698.0,427.95,0.0457204211471
2014/10/22,put,8744.91,8775.35,8748.83,8744.91,8740.99,424.03,0.0453016244398
2014/10/23,put,8735.38,8751.67,8731.07,8735.38,8739.69,428.34,0.045762087146
2014/10/27,put,8671.51,8689.67,8627.78,8671.51,8715.24,472.07,0.0504340208223
2014/10/28,put,8692.52,8788.28,8773.55,8692.52,8611.49,391.04,0.0417771082728
2014/10/29,put,8821.85,8903.68,8903.68,8821.85,8740.02,309.21,0.0330347270076
2014/12/18,put,8912.78,8946.42,8878.63,8912.78,8946.93,343.36,0.0366831728124
2014/12/19,put,8981.85,9035.77,8999.52,8981.85,8964.18,325.69,0.0347953825526
2015/4/10,put,9626.88,9648.34,9617.7,9626.88,9636.06,334.87,0.0357761360662
2015/4/13,put,9622.64,9666.52,9666.52,9622.64,9578.76,290.99,0.0310881770057
2015/4/16,put,9578.71,9656.87,9656.87,9578.71,9500.55,212.83,0.0227378834741
2015/5/13,put,9697.17,9743.33,9724.11,9697.17,9670.23,185.89,0.0195996769411
2015/5/15,put,9638.06,9644.83,9579.48,9638.06,9696.64,244.47,0.0257761741987
2015/5/18,put,9603.75,9612.44,9606.1,9603.75,9601.4,242.12,0.0255283973371
2015/5/19,put,9623.95,9722.8,9716.77,9623.95,9531.13,149.3,0.0157417384868
2015/5/20,put,9726.02,9736.09,9685.31,9726.02,9766.73,190.01,0.0198408223275
2015/5/21,put,9647.53,9647.53,9578.56,9647.53,9716.5,258.98,0.0270426617882
2015/5/22,put,9606.51,9674.77,9638.8,9606.51,9574.22,226.69,0.0236709437052
2015/5/25,put,9654.28,9654.28,9645.17,9654.28,9663.39,235.8,0.0246222088565
2015/5/26,put,9688.31,9724.36,9669.41,9688.31,9707.21,254.7,0.0265957446809
2015/5/27,put,9666.89,9710.29,9693.54,9666.89,9640.24,228.05,0.0238129547486
2015/6/4,put,9537.09,9558.77,9348.63,9537.09,9725.55,416.51,0.0434919262545
2015/6/5,put,9328.02,9371.41,9340.13,9328.02,9315.91,404.4,0.0422274014485
2015/6/8,put,9324.22,9419.22,9368.43,9324.22,9280.01,360.19,0.0376109983376
2015/6/9,put,9346.11,9363.52,9191.87,9346.11,9500.35,514.43,0.0537167213827
2015/6/10,put,9246.66,9334.5,9298.5,9246.66,9194.82,462.59,0.0483035945501
2015/6/11,put,9330.99,9358.48,9302.49,9330.99,9359.49,491.09,0.0512795612694
2015/6/12,put,9304.75,9339.33,9301.93,9304.75,9307.57,493.91,0.0515740253448
2015/6/15,put,9304.66,9324.94,9259.48,9304.66,9349.84,539.09,0.056291715744
2015/6/16,put,9272.7,9272.7,9212.78,9272.7,9332.62,599.01,0.0625485552465
2015/6/17,put,9232.81,9242.22,9189.83,9232.81,9275.79,641.99,0.0670365218989
2015/6/18,put,9189.44,9243.84,9218.37,9189.44,9160.51,613.06,0.0640156546291
2015/6/22,put,9247.76,9371.48,9341.77,9247.76,9153.75,519.05,0.0541991412509
2015/6/23,put,9375.78,9438.39,9391.14,9375.78,9360.42,503.69,0.052595251819
2015/6/24,put,9390.27,9409.44,9397.31,9390.27,9383.23,496.65,0.0518601358294
2015/6/25,put,9415.78,9500.57,9476.34,9415.78,9355.22,436.09,0.0455364676006
2015/6/30,put,9223.27,9323.02,9323.02,9223.27,9123.52,336.34,0.0351205840831
2015/7/1,put,9311.76,9404.76,9375.23,9311.76,9248.29,272.87,0.0284930539893
2015/7/2,put,9372.46,9400.68,9379.24,9372.46,9365.68,266.09,0.0277850871697
2015/7/7,put,9278.33,9332.97,9250.16,9278.33,9306.5,294.26,0.030726595327
2015/7/8,put,9225.91,9225.91,8976.11,9225.91,9475.71,544.06,0.0568106825719
2015/7/9,put,8861.28,8946.24,8914.13,8861.28,8808.43,491.21,0.0512920916556
2015/7/13,put,8946.72,9041.88,9033.92,8946.72,8859.52,404.01,0.0421866776934
2015/7/14,put,9061.58,9124.76,9041.76,9061.58,9081.4,423.83,0.0442562798119
2015/7/15,put,9063.54,9089.47,9054.2,9063.54,9072.88,433.17,0.0452315615367
2015/7/16,put,9062.76,9085.31,9042.21,9062.76,9083.31,453.72,0.0473773901712
2015/7/17,put,9060.92,9079.23,9045.98,9060.92,9075.86,468.66,0.0489374232514
2015/7/20,put,9085.0,9124.88,8975.0,9085.0,9195.0,578.66,0.060423610589
2015/7/21,put,8997.56,9010.71,9005.96,8997.56,8989.16,570.26,0.059546483556
2015/7/22,put,8955.59,8968.39,8918.7,8955.59,8992.48,607.15,0.0633985331095
2015/7/23,put,8865.36,8895.88,8791.12,8865.36,8939.6,681.39,0.0711506653635
2015/7/24,put,8809.65,8811.76,8767.86,8809.65,8851.44,723.18,0.075514372353
2015/7/27,put,8733.24,8733.24,8556.68,8733.24,8909.8,899.74,0.0939507472287
2015/7/28,put,8566.42,8635.88,8582.49,8566.42,8550.35,883.67,0.0922727196786
2015/7/29,put,8587.7,8619.41,8563.48,8587.7,8611.92,907.89,0.0948017692905
2015/7/30,put,8567.23,8697.18,8651.49,8567.23,8482.97,823.63,0.0860033497899
2015/7/31,put,8670.92,8676.29,8665.34,8670.92,8676.5,829.21,0.0865860127476
2015/8/3,put,8636.53,8636.53,8524.41,8636.53,8748.65,941.33,0.0982935702412
2015/8/4,put,8538.44,8590.3,8510.86,8538.44,8566.02,968.91,0.101173470666
2015/8/5,put,8504.94,8563.01,8542.27,8504.94,8467.61,931.58,0.0972754763635
2015/8/6,put,8564.55,8586.24,8449.56,8564.55,8679.54,1046.57,0.109282718927
2015/8/7,put,8409.01,8458.04,8442.29,8409.01,8375.73,1013.29,0.105807625158
2015/8/10,put,8410.63,8484.18,8466.84,8410.63,8354.42,957.08,0.0999381834281
2015/8/11,put,8542.13,8586.22,8394.14,8542.13,8690.12,1105.07,0.115391282193
2015/8/12,put,8365.15,8376.59,8283.38,8365.15,8446.92,1186.84,0.12392969618
2015/8/13,put,8284.96,8348.39,8311.74,8284.96,8258.18,1160.06,0.121133331663
2015/8/14,put,8315.14,8343.98,8305.64,8315.14,8324.64,1169.56,0.122125320569
2015/8/17,put,8307.9,8308.54,8213.42,8307.9,8402.38,1264.04,0.131990911293
2015/8/18,put,8237.08,8277.22,8177.22,8237.08,8296.94,1323.9,0.138241485603
2015/8/19,put,8182.81,8182.81,8021.84,8182.81,8343.78,1484.87,0.155049954473
2015/8/20,put,8008.68,8063.8,8029.81,8008.68,7987.55,1463.74,0.152843562305
2015/8/21,put,7941.95,7941.95,7786.92,7941.95,8096.98,1618.77,0.169031777059
2015/8/24,call,7719.63,7719.63,7410.34,7719.63,7410.34,1309.48,0.136735750863
2015/8/25,call,7427.36,7677.93,7675.64,7427.36,7675.64,1557.76,0.162661119882
2015/8/26,call,7636.12,7762.45,7715.59,7636.12,7715.59,1637.23,0.170959368134
2015/8/27,call,7762.63,7856.4,7824.55,7762.63,7824.55,1699.15,0.177425047407
2015/8/28,call,7923.77,8039.76,8019.18,7923.77,8019.18,1794.56,0.187387748624
2016/1/12,put,7807.93,7851.81,7768.45,7807.93,7847.41,1834.04,0.191510245679
2016/1/15,put,7809.0,7842.34,7762.01,7809.0,7855.99,1881.03,0.19641693607
2016/1/21,put,7713.17,7748.37,7664.01,7713.17,7762.33,1930.19,0.201550217611
2016/1/22,put,7729.01,7774.12,7756.18,7729.01,7701.84,1903.02,0.198713129339
2016/5/5,put,8182.05,8207.98,8167.96,8182.05,8196.14,1917.11,0.200184405517
2016/5/6,put,8169.54,8170.68,8146.43,8169.54,8192.65,1940.22,0.202597549056
2016/5/9,put,8156.65,8177.36,8131.83,8156.65,8181.47,1965.04,0.205189250599
2016/5/10,put,8119.71,8168.13,8156.29,8119.71,8083.13,1928.46,0.20136957121
2016/5/12,put,8122.78,8162.44,8108.05,8122.78,8137.51,1943.19,0.202907676115
2016/5/13,put,8095.93,8095.93,8053.69,8095.93,8138.17,1985.43,0.207318372052
2016/5/16,put,8035.21,8091.48,8067.6,8035.21,8002.82,1953.04,0.203936211981
2016/5/17,put,8081.89,8151.2,8140.48,8081.89,8023.3,1894.45,0.197818250925
2016/5/18,put,8115.61,8159.68,8159.68,8115.61,8071.54,1850.38,0.193216466598
