date,dateline,type,strike_price,callorput,open,high,low,close,open_interest
2015/1/5,201501,TXO,8800,put,10,15,6.4,7.5,37155
2015/1/5,201501,TXO,8900,call,297,387,285,365,4683
2015/1/5,201501,TXO,8900,put,17,26.5,11.5,14,40226
2015/1/5,201501,TXO,9000,call,288,297,201,276,6816
2015/1/5,201501,TXO,9000,put,29.5,45,21,25,32804
2015/1/5,201501,TXO,9100,call,193,214,132,194,9860
2015/1/5,201501,TXO,9100,put,52,75,37.5,43.5,22594
2015/1/5,201501,TXO,9200,call,126,142,78,126,16774
2015/1/5,201501,TXO,9200,put,80,122,66,75,17940
2015/1/5,201501,TXO,9300,call,72,84,39.5,72,28919
2015/1/5,201501,TXO,9300,put,132,183,108,122,5994
2015/1/5,201501,TXO,9400,call,37,43,16.5,35.5,38414
2015/1/5,201501,TXO,9400,put,197,255,167,183,2678
2015/1/5,201501,TXO,9500,call,14.5,18.5,6,14,43385
2015/1/5,201501,TXO,9500,put,260,340,242,264,806
2015/1/5,201501,TXO,9600,call,4.5,6,1.4,4.5,47815
2015/1/5,201501,TXO,9600,put,378,428,336,353,565
2015/1/5,201501,TXO,9700,call,1.6,1.7,0.5,1.3,15609
2015/1/5,201501,TXO,9700,put,463,540,446,446,600
2015/1/5,201501,TXO,9800,call,0.6,0.7,0.3,0.5,9948
2015/1/5,201501,TXO,9800,put,595,595,595,595,286
2015/1/5,201501,TXO,9900,call,0.3,0.3,0.3,0.3,2819
2015/1/5,201501,TXO,9900,put,0,0,0,0,142
2015/1/5,201501,TXO,10000,call,0.5,0.5,0.5,0.5,1804
2015/1/5,201501,TXO,10000,put,0,0,0,0,2
2015/1/5,201501,TXO,10200,call,0,0,0,0,258
2015/1/5,201501,TXO,10200,put,0,0,0,0,0
2015/1/5,201501,TXO,10400,call,0,0,0,0,139
2015/1/5,201501,TXO,10400,put,0,0,0,0,0
2015/1/5,201501,TXO,10600,call,0,0,0,0,3
2015/1/5,201501,TXO,10600,put,0,0,0,0,0
2015/1/5,201501,TXO,10800,call,0,0,0,0,1
2015/1/5,201501,TXO,10800,put,0,0,0,0,0
2015/1/5,201502,TXO,7500,call,0,0,0,0,0
2015/1/5,201502,TXO,7500,put,1,1,0.8,0.8,102
2015/1/5,201502,TXO,7600,call,0,0,0,0,0
2015/1/5,201502,TXO,7600,put,1.3,1.3,1,1.2,395
2015/1/5,201502,TXO,7700,call,0,0,0,0,0
2015/1/5,201502,TXO,7700,put,1.5,1.5,1.5,1.5,960
2015/1/5,201502,TXO,7800,call,0,0,0,0,0
2015/1/5,201502,TXO,7800,put,1.8,1.8,1,1.8,981
2015/1/5,201502,TXO,7900,call,0,0,0,0,0
2015/1/5,201502,TXO,7900,put,2,2.2,2,2.2,927
2015/1/5,201502,TXO,8000,call,0,0,0,0,0
2015/1/5,201502,TXO,8000,put,2.9,3.1,2,3,1635
2015/1/5,201502,TXO,8100,call,0,0,0,0,0
2015/1/5,201502,TXO,8100,put,3.8,4.4,0.2,1.7,2843
2015/1/5,201502,TXO,8200,call,0,0,0,0,12
2015/1/5,201502,TXO,8200,put,5.9,6.8,4.2,4.7,2024
2015/1/5,201502,TXO,8300,call,0,0,0,0,0
2015/1/5,201502,TXO,8300,put,6.9,8,5.8,6.2,1308
2015/1/5,201502,TXO,8400,call,0,0,0,0,14
2015/1/5,201502,TXO,8400,put,9.8,12,7.6,8,1930
2015/1/5,201502,TXO,8500,call,0,0,0,0,35
2015/1/5,201502,TXO,8500,put,13,16.5,11,12,3630
2015/1/5,201502,TXO,8600,call,645,645,600,600,11
2015/1/5,201502,TXO,8600,put,19,25,15,17.5,3516
2015/1/5,201502,TXO,8700,call,520,585,520,580,34
2015/1/5,201502,TXO,8700,put,27.5,35,22,25,3003
2015/1/5,201502,TXO,8800,call,439,492,439,492,182
2015/1/5,201502,TXO,8800,put,38,52,33,36.5,3300
2015/1/5,201502,TXO,8900,call,378,415,334,415,359
2015/1/5,201502,TXO,8900,put,55,73,47,53,3157
2015/1/5,201502,TXO,9000,call,277,338,259,321,579
2015/1/5,201502,TXO,9000,put,76,103,68,75,7785
2015/1/5,201502,TXO,9100,call,222,266,201,252,815
2015/1/5,201502,TXO,9100,put,120,135,94,103,1398
2015/1/5,201502,TXO,9200,call,180,199,140,184,1390
2015/1/5,201502,TXO,9200,put,127,184,127,137,2262
2015/1/5,201502,TXO,9300,call,109,145,99,131,1562
2015/1/5,201502,TXO,9300,put,208,233,174,188,502
2015/1/5,201502,TXO,9400,call,93,100,65,90,3791
2015/1/5,201502,TXO,9400,put,268,300,227,234,269
2015/1/5,201502,TXO,9500,call,55,75,39,58,5879
2015/1/5,201502,TXO,9500,put,340,375,295,300,149
2015/1/5,201502,TXO,9600,call,36.5,39,23,34,5210
2015/1/5,201502,TXO,9600,put,450,450,380,380,45
2015/1/5,201502,TXO,9700,call,20.5,21.5,12.5,18,8542
2015/1/5,201502,TXO,9700,put,490,530,462,462,41
2015/1/5,201502,TXO,9800,call,10,11,5.9,9,3910
2015/1/5,201502,TXO,9800,put,570,570,570,570,10
2015/1/5,201502,TXO,9900,call,4.4,5.2,3,4.3,2079
2015/1/5,201502,TXO,9900,put,0,0,0,0,3
2015/1/5,201502,TXO,10000,call,2.7,2.7,0.5,1.2,2092
2015/1/5,201502,TXO,10000,put,0,0,0,0,0
2015/1/5,201502,TXO,10200,call,0.1,0.1,0.1,0.1,3171
2015/1/5,201502,TXO,10200,put,0,0,0,0,0
2015/1/5,201502,TXO,10400,call,0,0,0,0,100
2015/1/5,201502,TXO,10400,put,0,0,0,0,0
2015/1/5,201502,TXO,10600,call,0,0,0,0,81
2015/1/5,201502,TXO,10600,put,0,0,0,0,0
2015/1/5,201502,TXO,10800,call,0,0,0,0,10
2015/1/5,201502,TXO,10800,put,0,0,0,0,0
2015/1/5,201503,TXO,6800,call,0,0,0,0,0
2015/1/5,201503,TXO,6800,put,0,0,0,0,3411
2015/1/5,201503,TXO,6900,call,0,0,0,0,0
2015/1/5,201503,TXO,6900,put,0,0,0,0,115
2015/1/5,201503,TXO,7000,call,0,0,0,0,0
2015/1/5,201503,TXO,7000,put,0,0,0,0,930
2015/1/5,201503,TXO,7100,call,0,0,0,0,0
2015/1/5,201503,TXO,7100,put,0,0,0,0,86
2015/1/5,201503,TXO,7200,call,0,0,0,0,0
2015/1/5,201503,TXO,7200,put,0,0,0,0,2181
2015/1/5,201503,TXO,7300,call,0,0,0,0,0
2015/1/5,201503,TXO,7300,put,0,0,0,0,125
2015/1/5,201503,TXO,7400,call,0,0,0,0,0
2015/1/5,201503,TXO,7400,put,1.5,1.6,0.9,0.9,1372
2015/1/5,201503,TXO,7500,call,0,0,0,0,0
2015/1/5,201503,TXO,7500,put,2,2,0.9,0.9,528
2015/1/5,201503,TXO,7600,call,0,0,0,0,1
2015/1/5,201503,TXO,7600,put,2,2,1,1,2448
2015/1/5,201503,TXO,7700,call,0,0,0,0,0
2015/1/5,201503,TXO,7700,put,3.6,3.7,2,2,1046
2015/1/5,201503,TXO,7800,call,0,0,0,0,1
2015/1/5,201503,TXO,7800,put,2.7,2.7,2.7,2.7,2522
2015/1/5,201503,TXO,7900,call,0,0,0,0,0
2015/1/5,201503,TXO,7900,put,4.3,5,4.3,5,586
2015/1/5,201503,TXO,8000,call,0,0,0,0,17
2015/1/5,201503,TXO,8000,put,8.1,9.1,7,7,4505
2015/1/5,201503,TXO,8100,call,0,0,0,0,0
2015/1/5,201503,TXO,8100,put,11,11,8.6,8.6,1101
2015/1/5,201503,TXO,8200,call,0,0,0,0,72
2015/1/5,201503,TXO,8200,put,12.5,15.5,11,11.5,4667
2015/1/5,201503,TXO,8300,call,0,0,0,0,30
2015/1/5,201503,TXO,8300,put,15,19,14.5,14.5,1422
2015/1/5,201503,TXO,8400,call,850,850,850,850,203
2015/1/5,201503,TXO,8400,put,21,26.5,19.5,20.5,5697
2015/1/5,201503,TXO,8500,call,770,770,770,770,30
2015/1/5,201503,TXO,8500,put,28,34,25,27,1061
2015/1/5,201503,TXO,8600,call,670,670,650,650,862
2015/1/5,201503,TXO,8600,put,35,46.5,33.5,36.5,5357
2015/1/5,201503,TXO,8700,call,0,0,0,0,7
2015/1/5,201503,TXO,8700,put,51,61,45.5,47,960
2015/1/5,201503,TXO,8800,call,440,510,440,510,852
2015/1/5,201503,TXO,8800,put,65,83,59,62,3768
2015/1/5,201503,TXO,8900,call,420,420,420,420,65
2015/1/5,201503,TXO,8900,put,83,104,78,80,675
2015/1/5,201503,TXO,9000,call,306,361,306,361,2476
2015/1/5,201503,TXO,9000,put,103,137,101,112,4401
2015/1/5,201503,TXO,9100,call,259,293,239,291,146
2015/1/5,201503,TXO,9100,put,156,170,133,137,477
2015/1/5,201503,TXO,9200,call,201,238,186,230,3055
2015/1/5,201503,TXO,9200,put,200,219,175,179,2593
2015/1/5,201503,TXO,9300,call,149,177,135,174,261
2015/1/5,201503,TXO,9300,put,251,262,220,225,328
2015/1/5,201503,TXO,9400,call,109,136,100,125,1895
2015/1/5,201503,TXO,9400,put,295,325,295,300,610
2015/1/5,201503,TXO,9500,call,80,96,67,88,2013
2015/1/5,201503,TXO,9500,put,370,370,351,363,30
2015/1/5,201503,TXO,9600,call,61,66,45,60,4404
2015/1/5,201503,TXO,9600,put,447,447,424,424,291
2015/1/5,201503,TXO,9700,call,34,43,29.5,38.5,1520
2015/1/5,201503,TXO,9700,put,505,505,505,505,4
2015/1/5,201503,TXO,9800,call,20.5,27.5,18,24,4006
2015/1/5,201503,TXO,9800,put,620,620,590,590,130
2015/1/5,201503,TXO,9900,call,10.5,15.5,9.1,13,2397
2015/1/5,201503,TXO,9900,put,0,0,0,0,0
2015/1/5,201503,TXO,10000,call,9.3,9.8,5.6,8,5995
2015/1/5,201503,TXO,10000,put,0,0,0,0,94
2015/1/5,201503,TXO,10200,call,1,2.4,1,1.1,1208
2015/1/5,201503,TXO,10200,put,0,0,0,0,0
2015/1/5,201503,TXO,10400,call,1,1,0.5,1,6619
2015/1/5,201503,TXO,10400,put,0,0,0,0,92
2015/1/5,201503,TXO,10600,call,0,0,0,0,68
2015/1/5,201503,TXO,10600,put,0,0,0,0,0
2015/1/5,201503,TXO,10800,call,0.6,0.6,0.6,0.6,2874
2015/1/5,201503,TXO,10800,put,0,0,0,0,58
2015/1/5,201503,TXO,11000,call,0,0,0,0,75
2015/1/5,201503,TXO,11000,put,0,0,0,0,0
2015/1/5,201503,TXO,11200,call,1,1,1,1,1696
2015/1/5,201503,TXO,11200,put,0,0,0,0,17
2015/1/5,201503,TXO,11400,call,0.6,0.6,0.6,0.6,82
2015/1/5,201503,TXO,11400,put,0,0,0,0,0
2015/1/5,201503,TXO,11600,call,0.5,0.5,0.5,0.5,2450
2015/1/5,201503,TXO,11600,put,0,0,0,0,21
2015/1/5,201506,TXO,6800,call,0,0,0,0,3
2015/1/5,201506,TXO,6800,put,4.8,6,4.3,4.3,4374
2015/1/5,201506,TXO,7000,call,0,0,0,0,1104
2015/1/5,201506,TXO,7000,put,6.5,6.5,6.5,6.5,2567
2015/1/5,201506,TXO,7200,call,0,0,0,0,265
2015/1/5,201506,TXO,7200,put,12,12,10,10,2870
2015/1/5,201506,TXO,7400,call,0,0,0,0,51
2015/1/5,201506,TXO,7400,put,17,19.5,16,17,2364
2015/1/5,201506,TXO,7600,call,0,0,0,0,0
2015/1/5,201506,TXO,7600,put,24,26,21.5,23.5,2446
2015/1/5,201506,TXO,7800,call,0,0,0,0,3
2015/1/5,201506,TXO,7800,put,31,37,30.5,30.5,2905
2015/1/5,201506,TXO,8000,call,0,0,0,0,29
2015/1/5,201506,TXO,8000,put,43.5,52,43,45,4247
2015/1/5,201506,TXO,8200,call,0,0,0,0,95
2015/1/5,201506,TXO,8200,put,66,71,59,60,3480
2015/1/5,201506,TXO,8400,call,0,0,0,0,414
2015/1/5,201506,TXO,8400,put,86,100,82,88,3370
2015/1/5,201506,TXO,8600,call,710,765,710,765,1229
2015/1/5,201506,TXO,8600,put,130,140,115,120,2383
2015/1/5,201506,TXO,8800,call,560,610,560,610,1277
2015/1/5,201506,TXO,8800,put,179,194,163,170,1993
2015/1/5,201506,TXO,9000,call,434,434,434,434,1332
2015/1/5,201506,TXO,9000,put,255,255,224,230,759
2015/1/5,201506,TXO,9200,call,301,346,301,346,1863
2015/1/5,201506,TXO,9200,put,351,351,303,303,486
2015/1/5,201506,TXO,9400,call,239,251,211,245,2306
2015/1/5,201506,TXO,9400,put,404,404,404,404,614
2015/1/5,201506,TXO,9600,call,152,173,144,162,2902
2015/1/5,201506,TXO,9600,put,560,560,535,535,81
2015/1/5,201506,TXO,9800,call,93,113,88,104,5096
2015/1/5,201506,TXO,9800,put,0,0,0,0,61
2015/1/5,201506,TXO,10000,call,66,69,52,64,6856
2015/1/5,201506,TXO,10000,put,0,0,0,0,41
2015/1/5,201506,TXO,10400,call,20,23,18,22,6661
2015/1/5,201506,TXO,10400,put,0,0,0,0,63
2015/1/5,201506,TXO,10800,call,5.8,7,5.5,5.6,3277
2015/1/5,201506,TXO,10800,put,0,0,0,0,120
2015/1/5,201506,TXO,11200,call,1,1,0.7,0.7,2607
2015/1/5,201506,TXO,11200,put,0,0,0,0,650
2015/1/5,201509,TXO,7000,call,0,0,0,0,0
2015/1/5,201509,TXO,7000,put,22.5,27,22.5,24,1916
2015/1/5,201509,TXO,7200,call,0,0,0,0,0
2015/1/5,201509,TXO,7200,put,33.5,37.5,32.5,33,894
2015/1/5,201509,TXO,7400,call,0,0,0,0,20
2015/1/5,201509,TXO,7400,put,43.5,50,43.5,45.5,892
2015/1/5,201509,TXO,7600,call,0,0,0,0,0
2015/1/5,201509,TXO,7600,put,62,67,60,60,1165
2015/1/5,201509,TXO,7800,call,0,0,0,0,20
2015/1/5,201509,TXO,7800,put,84,91,78,81,979
2015/1/5,201509,TXO,8000,call,1090,1090,1090,1090,20
2015/1/5,201509,TXO,8000,put,109,121,105,109,1062
2015/1/5,201509,TXO,8200,call,950,955,950,955,25
2015/1/5,201509,TXO,8200,put,148,160,141,143,665
2015/1/5,201509,TXO,8400,call,0,0,0,0,42
2015/1/5,201509,TXO,8400,put,184,208,184,190,688
2015/1/5,201509,TXO,8600,call,640,650,640,650,40
2015/1/5,201509,TXO,8600,put,264,270,239,248,471
2015/1/5,201509,TXO,8800,call,480,525,480,515,75
2015/1/5,201509,TXO,8800,put,339,355,313,319,488
2015/1/5,201509,TXO,9000,call,384,404,360,404,345
2015/1/5,201509,TXO,9000,put,425,443,400,407,142
2015/1/5,201509,TXO,9200,call,280,313,272,313,447
2015/1/5,201509,TXO,9200,put,525,550,510,510,166
2015/1/5,201509,TXO,9400,call,213,235,201,232,600
2015/1/5,201509,TXO,9400,put,640,640,640,640,313
2015/1/5,201509,TXO,9600,call,157,170,143,170,695
2015/1/5,201509,TXO,9600,put,0,0,0,0,95
2015/1/5,201509,TXO,9800,call,110,122,100,116,1899
2015/1/5,201509,TXO,9800,put,925,925,925,925,105
2015/1/5,201509,TXO,10000,call,74,81,69,81,2738
2015/1/5,201509,TXO,10000,put,0,0,0,0,20
2015/1/5,201509,TXO,10400,call,32.5,36.5,30,35.5,1922
2015/1/5,201509,TXO,10400,put,0,0,0,0,0
2015/1/5,201509,TXO,10800,call,14,16,12.5,13,1802
2015/1/5,201509,TXO,10800,put,0,0,0,0,0
2015/1/5,201509,TXO,11200,call,5,5.6,4,4,1008
2015/1/5,201509,TXO,11200,put,2190,2200,2190,2190,95
2015/1/6,201501W1,TXO,8600,call,0,0,0,0,1
2015/1/6,201501W1,TXO,8600,put,0,0,0,0,501
2015/1/6,201501W1,TXO,8700,call,0,0,0,0,0
2015/1/6,201501W1,TXO,8700,put,0.3,0.3,0.3,0.3,1224
2015/1/6,201501W1,TXO,8800,call,0,0,0,0,0
2015/1/6,201501W1,TXO,8800,put,0.4,1,0.4,0.8,3266
2015/1/6,201501W1,TXO,8900,call,236,236,151,176,115
2015/1/6,201501W1,TXO,8900,put,0.8,2.9,0.5,2.5,10498
2015/1/6,201501W1,TXO,9000,call,160,170,56,85,1578
2015/1/6,201501W1,TXO,9000,put,3.5,18.5,1.9,11.5,16147
2015/1/6,201501W1,TXO,9050,call,101,335,27,47,6174
2015/1/6,201501W1,TXO,9050,put,6.3,40.5,5.2,24,17292
2015/1/6,201501W1,TXO,9100,call,74,78,11.5,22,14230
2015/1/6,201501W1,TXO,9100,put,20,74,13,48.5,14602
2015/1/6,201501W1,TXO,9150,call,43.5,43.5,4.4,8.2,20717
2015/1/6,201501W1,TXO,9150,put,30,117,29.5,84,9033
2015/1/6,201501W1,TXO,9200,call,19,21,2.2,2.9,29926
2015/1/6,201501W1,TXO,9200,put,62,165,52,130,6944
2015/1/6,201501W1,TXO,9250,call,9,9,0.8,0.8,13078
2015/1/6,201501W1,TXO,9250,put,98,213,92,178,4330
2015/1/6,201501W1,TXO,9300,call,3,3,0.4,0.4,13865
2015/1/6,201501W1,TXO,9300,put,135,260,135,225,2319
2015/1/6,201501W1,TXO,9350,call,1,1,0.2,0.3,14276
2015/1/6,201501W1,TXO,9350,put,196,308,160,285,916
2015/1/6,201501W1,TXO,9400,call,0.5,0.5,0.1,0.3,11768
2015/1/6,201501W1,TXO,9400,put,262,354,236,345,115
2015/1/6,201501W1,TXO,9450,call,0.3,0.4,0.2,0.2,4219
2015/1/6,201501W1,TXO,9450,put,358,399,353,375,40
2015/1/6,201501W1,TXO,9500,call,0.2,0.3,0.2,0.2,3036
2015/1/6,201501W1,TXO,9500,put,350,445,350,445,34
2015/1/6,201501W1,TXO,9550,call,0,0,0,0,0
2015/1/6,201501W1,TXO,9550,put,0,0,0,0,0
2015/1/6,201501W1,TXO,9600,call,0.2,0.2,0.1,0.1,2353
2015/1/6,201501W1,TXO,9600,put,0,0,0,0,5
2015/1/6,201501W1,TXO,9700,call,0.2,0.3,0.1,0.3,1909
2015/1/6,201501W1,TXO,9700,put,0,0,0,0,0
2015/1/6,201501W1,TXO,9800,call,0.1,0.2,0.1,0.1,791
2015/1/6,201501W1,TXO,9800,put,0,0,0,0,0
2015/1/6,201501W1,TXO,9900,call,0.1,0.1,0.1,0.1,247
2015/1/6,201501W1,TXO,9900,put,0,0,0,0,0
2015/1/6,201501W1,TXO,10000,call,0.1,0.1,0.1,0.1,110
2015/1/6,201501W1,TXO,10000,put,0,0,0,0,0
2015/1/6,201501,TXO,7200,call,0,0,0,0,1
2015/1/6,201501,TXO,7200,put,0.4,0.4,0.4,0.4,738
2015/1/6,201501,TXO,7300,call,0,0,0,0,0
2015/1/6,201501,TXO,7300,put,0,0,0,0,542
2015/1/6,201501,TXO,7400,call,0,0,0,0,0
2015/1/6,201501,TXO,7400,put,0,0,0,0,396
2015/1/6,201501,TXO,7500,call,0,0,0,0,0
2015/1/6,201501,TXO,7500,put,0,0,0,0,766
2015/1/6,201501,TXO,7600,call,0,0,0,0,0
2015/1/6,201501,TXO,7600,put,0,0,0,0,794
2015/1/6,201501,TXO,7700,call,0,0,0,0,0
2015/1/6,201501,TXO,7700,put,0.3,0.3,0.3,0.3,1200
2015/1/6,201501,TXO,7800,call,0,0,0,0,0
2015/1/6,201501,TXO,7800,put,0.6,0.6,0.3,0.3,2118
2015/1/6,201501,TXO,7900,call,0,0,0,0,0
2015/1/6,201501,TXO,7900,put,0.5,0.5,0.5,0.5,3369
2015/1/6,201501,TXO,8000,call,0,0,0,0,0
2015/1/6,201501,TXO,8000,put,0.6,0.8,0.6,0.6,8054
2015/1/6,201501,TXO,8100,call,0,0,0,0,2
2015/1/6,201501,TXO,8100,put,0.9,1.2,0.8,0.9,8447
2015/1/6,201501,TXO,8200,call,0,0,0,0,4
2015/1/6,201501,TXO,8200,put,1.2,1.9,1,1,15541
2015/1/6,201501,TXO,8300,call,0,0,0,0,136
2015/1/6,201501,TXO,8300,put,1.5,3.1,1.5,2.4,13640
2015/1/6,201501,TXO,8400,call,745,745,745,745,291
2015/1/6,201501,TXO,8400,put,2.5,4.9,2.2,3.5,21843
2015/1/6,201501,TXO,8500,call,565,565,540,545,637
2015/1/6,201501,TXO,8500,put,3.2,8.2,3.2,5.6,33628
2015/1/6,201501,TXO,8600,call,540,555,446,452,2413
2015/1/6,201501,TXO,8600,put,4.1,13,4.1,8.3,27850
2015/1/6,201501,TXO,8700,call,456,457,346,370,1169
2015/1/6,201501,TXO,8700,put,8,20.5,8,14,32126
2015/1/6,201501,TXO,8800,call,354,365,257,275,1712
2015/1/6,201501,TXO,8800,put,14.5,35,14,26,42594
2015/1/6,201501,TXO,8900,call,275,277,180,204,4993
2015/1/6,201501,TXO,8900,put,25,59,25,45,35047
2015/1/6,201501,TXO,9000,call,199,200,114,133,8741
2015/1/6,201501,TXO,9000,put,45,96,45,75,24285
2015/1/6,201501,TXO,9100,call,125,130,65,79,14265
2015/1/6,201501,TXO,9100,put,72,147,72,120,15243
2015/1/6,201501,TXO,9200,call,76,76,32,41,29534
2015/1/6,201501,TXO,9200,put,120,214,120,180,9005
2015/1/6,201501,TXO,9300,call,35,37.5,13,17.5,41620
2015/1/6,201501,TXO,9300,put,170,293,170,253,4980
2015/1/6,201501,TXO,9400,call,16.5,16.5,5,6.6,46100
2015/1/6,201501,TXO,9400,put,250,382,250,346,2050
2015/1/6,201501,TXO,9500,call,5.8,5.8,2.2,2.9,43932
2015/1/6,201501,TXO,9500,put,330,476,330,440,654
2015/1/6,201501,TXO,9600,call,2.2,2.2,0.9,1.3,41102
2015/1/6,201501,TXO,9600,put,396,575,396,550,580
2015/1/6,201501,TXO,9700,call,0.5,1.4,0.4,0.5,14697
2015/1/6,201501,TXO,9700,put,560,650,560,650,580
2015/1/6,201501,TXO,9800,call,0.4,0.5,0.2,0.4,9936
2015/1/6,201501,TXO,9800,put,700,700,700,700,286
2015/1/6,201501,TXO,9900,call,0.3,0.4,0.2,0.2,2832
2015/1/6,201501,TXO,9900,put,0,0,0,0,142
2015/1/6,201501,TXO,10000,call,0.4,0.4,0.4,0.4,1776
2015/1/6,201501,TXO,10000,put,850,850,850,850,2
2015/1/6,201501,TXO,10200,call,0,0,0,0,258
2015/1/6,201501,TXO,10200,put,0,0,0,0,0
2015/1/6,201501,TXO,10400,call,0,0,0,0,139
2015/1/6,201501,TXO,10400,put,0,0,0,0,0
2015/1/6,201501,TXO,10600,call,0.5,0.5,0.5,0.5,4
2015/1/6,201501,TXO,10600,put,0,0,0,0,0
2015/1/6,201501,TXO,10800,call,0,0,0,0,1
2015/1/6,201501,TXO,10800,put,0,0,0,0,0
2015/1/6,201502,TXO,7500,call,0,0,0,0,0
2015/1/6,201502,TXO,7500,put,0,0,0,0,102
2015/1/6,201502,TXO,7600,call,0,0,0,0,0
2015/1/6,201502,TXO,7600,put,0,0,0,0,395
2015/1/6,201502,TXO,7700,call,0,0,0,0,0
