date,callorput,open,high,close,buyprice,sellprice,profit,totalprofit,roi,outputmoney,walletmoney,number
2010/3/8,put,7741.8,7763.76,7762.27,7741.8,7762.27,-21470.0,308148.0,3.32457276023,-92688.0,400836.0,5.0
2010/3/9,put,7762.4,7770.59,7770.59,7762.4,7770.59,-7352.0,300796.0,3.24525289142,-92688.0,393484.0,4.0
2010/3/10,put,7797.7,7803.27,7779.08,7797.7,7779.08,14096.0,314892.0,3.39733298809,-92688.0,407580.0,4.0
2010/3/11,put,7817.59,7818.84,7749.66,7817.59,7749.66,53544.0,368436.0,3.97501294666,-92688.0,461124.0,4.0
2010/3/12,put,7773.52,7773.52,7748.33,7773.52,7748.33,24190.0,392626.0,4.23599602969,-92688.0,485314.0,5.0
2010/3/15,put,7750.87,7766.36,7634.92,7750.87,7634.92,114950.0,507576.0,5.47617814604,-92688.0,600264.0,5.0
2010/3/16,put,7671.41,7695.81,7695.63,7671.41,7695.63,-35308.0,472268.0,5.09524426031,-92688.0,564956.0,7.0
2010/3/17,put,7763.43,7849.38,7847.84,7763.43,7847.84,-102492.0,369776.0,3.98947005006,-92688.0,462464.0,6.0
2010/3/18,put,7861.27,7922.48,7886.34,7861.27,7886.34,-26070.0,343706.0,3.70820386674,-92688.0,436394.0,5.0
2010/3/19,put,7899.01,7899.01,7897.91,7899.01,7897.91,100.0,343806.0,3.70928275505,-92688.0,436494.0,5.0
2010/3/22,put,7861.9,7872.78,7835.98,7861.9,7835.98,24920.0,368726.0,3.97814172277,-92688.0,461414.0,5.0
2010/3/23,put,7880.12,7889.04,7811.87,7880.12,7811.87,67250.0,435976.0,4.70369411359,-92688.0,528664.0,5.0
2010/3/24,put,7875.27,7881.37,7822.71,7875.27,7822.71,61872.0,497848.0,5.3712238909,-92688.0,590536.0,6.0
2010/3/25,put,7824.74,7856.31,7838.1,7824.74,7838.1,-20104.0,477744.0,5.15432418436,-92688.0,570432.0,7.0
2010/3/26,put,7808.15,7909.41,7876.86,7808.15,7876.86,-83652.0,394092.0,4.25181253237,-92688.0,486780.0,6.0
2010/3/29,put,7918.95,7961.14,7947.45,7918.95,7947.45,-29500.0,364592.0,3.93354047989,-92688.0,457280.0,5.0
2010/3/30,put,7992.12,7994.62,7962.22,7992.12,7962.22,28900.0,393492.0,4.24533920249,-92688.0,486180.0,5.0
2010/3/31,put,7962.91,7974.89,7920.06,7962.91,7920.06,41850.0,435342.0,4.69685396168,-92688.0,528030.0,5.0
2010/4/1,put,7952.62,8026.06,8013.09,7952.62,8013.09,-73764.0,361578.0,3.90102278612,-92688.0,454266.0,6.0
2010/4/2,put,8046.29,8050.99,8025.93,8046.29,8025.93,19360.0,380938.0,4.10989556361,-92688.0,473626.0,5.0
2010/4/6,put,8083.03,8128.08,8089.65,8083.03,8089.65,-7620.0,373318.0,4.02768427412,-92688.0,466006.0,5.0
2010/4/7,put,8131.4,8133.45,8121.78,8131.4,8121.78,8620.0,381938.0,4.12068444675,-92688.0,474626.0,5.0
2010/4/8,put,8106.0,8149.68,8057.6,8106.0,8057.6,47400.0,429338.0,4.63207750734,-92688.0,522026.0,5.0
2010/4/9,put,8073.52,8094.35,8092.03,8073.52,8092.03,-23412.0,405926.0,4.37948817538,-92688.0,498614.0,6.0
2010/4/12,put,8149.76,8152.53,8117.75,8149.76,8117.75,37212.0,443138.0,4.7809640946,-92688.0,535826.0,6.0
2010/4/13,put,8090.54,8104.14,8029.73,8090.54,8029.73,71772.0,514910.0,5.55530381495,-92688.0,607598.0,6.0
2010/4/14,put,8077.94,8102.38,8097.13,8077.94,8097.13,-28266.0,486644.0,5.25034524426,-92688.0,579332.0,7.0
2010/4/15,put,8168.11,8190.01,8171.94,8168.11,8171.94,-5796.0,480848.0,5.18781287761,-92688.0,573536.0,6.0
2010/4/16,put,8161.85,8162.85,8111.57,8161.85,8111.57,59136.0,539984.0,5.82582427067,-92688.0,632672.0,6.0
2010/4/19,put,8003.02,8042.05,7854.22,8003.02,7854.22,206920.0,746904.0,8.05825996893,-92688.0,839592.0,7.0
2010/4/20,put,7908.11,7923.27,7900.42,7908.11,7900.42,13380.0,760284.0,8.20261522527,-92688.0,852972.0,10.0
2010/4/21,put,7949.96,7998.76,7990.53,7949.96,7990.53,-83140.0,677144.0,7.30562748144,-92688.0,769832.0,10.0
2010/4/22,put,7948.89,7985.49,7978.69,7948.89,7978.69,-55440.0,621704.0,6.70749180045,-92688.0,714392.0,9.0
2010/4/23,put,8021.71,8030.11,8004.89,8021.71,8004.89,25312.0,647016.0,6.98058001036,-92688.0,739704.0,8.0
2010/4/26,put,8107.22,8168.47,8158.14,8107.22,8158.14,-83072.0,563944.0,6.08432591058,-92688.0,656632.0,8.0
2010/4/27,put,8174.85,8174.85,8146.44,8174.85,8146.44,38374.0,602318.0,6.498338512,-92688.0,695006.0,7.0
2010/4/28,put,7944.7,8092.48,8081.55,7944.7,8081.55,-220560.0,381758.0,4.11874244778,-92688.0,474446.0,8.0
2010/4/29,put,8105.96,8107.36,8054.05,8105.96,8054.05,50910.0,432668.0,4.66800448818,-92688.0,525356.0,5.0
2010/4/30,put,8116.39,8163.94,8004.25,8116.39,8004.25,133368.0,566036.0,6.1068962541,-92688.0,658724.0,6.0
2010/5/3,put,7979.8,8022.45,7952.17,7979.8,7952.17,37282.0,603318.0,6.50912739513,-92688.0,696006.0,7.0
2010/5/4,put,8006.79,8010.98,7930.77,8006.79,7930.77,120032.0,723350.0,7.80413861557,-92688.0,816038.0,8.0
2010/5/5,put,7759.18,7785.55,7696.9,7759.18,7696.9,110304.0,833654.0,8.99419558087,-92688.0,926342.0,9.0
2010/5/6,put,7696.27,7702.11,7579.48,7696.27,7579.48,254738.0,1088392.0,11.7425340929,-92688.0,1181080.0,11.0
2010/5/7,put,7393.27,7572.79,7567.1,7393.27,7567.1,-489524.0,598868.0,6.46111686518,-92688.0,691556.0,14.0
2010/5/10,put,7610.88,7664.73,7664.73,7610.88,7664.73,-87760.0,511108.0,5.51428448127,-92688.0,603796.0,8.0
2010/5/11,put,7718.17,7743.41,7608.44,7718.17,7608.44,152222.0,663330.0,7.15658984982,-92688.0,756018.0,7.0
2010/5/12,put,7663.34,7674.52,7602.7,7663.34,7602.7,107352.0,770682.0,8.31479803211,-92688.0,863370.0,9.0
2010/5/13,put,7703.48,7787.32,7770.57,7703.48,7770.57,-136180.0,634502.0,6.84556792681,-92688.0,727190.0,10.0
2010/5/14,put,7735.6,7772.54,7772.13,7735.6,7772.13,-60048.0,574454.0,6.19771707233,-92688.0,667142.0,8.0
2010/5/17,put,7697.79,7697.79,7598.72,7697.79,7598.72,156912.0,731366.0,7.89062230278,-92688.0,824054.0,8.0
2010/5/18,put,7630.1,7637.99,7585.3,7630.1,7585.3,78840.0,810206.0,8.74121784913,-92688.0,902894.0,9.0
2010/5/19,put,7527.62,7588.09,7559.16,7527.62,7559.16,-65080.0,745126.0,8.03907733471,-92688.0,837814.0,10.0
2010/5/20,put,7557.17,7557.17,7424.43,7557.17,7424.43,263480.0,1008606.0,10.8817322631,-92688.0,1101294.0,10.0
2010/5/21,put,7229.17,7277.93,7237.71,7229.17,7237.71,-24804.0,983802.0,10.6141248058,-92688.0,1076490.0,13.0
2010/5/24,put,7296.15,7344.92,7322.73,7296.15,7322.73,-66192.0,917610.0,9.89998705334,-92688.0,1010298.0,12.0
2010/5/25,put,7238.16,7241.84,7086.37,7238.16,7086.37,361896.0,1279506.0,13.8044407043,-92688.0,1372194.0,12.0
2010/5/26,put,7161.4,7174.38,7167.35,7161.4,7167.35,-22240.0,1257266.0,13.5644959434,-92688.0,1349954.0,16.0
2010/5/27,put,7139.45,7254.68,7243.16,7139.45,7243.16,-335072.0,922194.0,9.94944329363,-92688.0,1014882.0,16.0
2010/5/28,put,7338.77,7364.01,7295.32,7338.77,7295.32,101880.0,1024074.0,11.0486147074,-92688.0,1116762.0,12.0
2010/5/31,put,7312.26,7373.98,7373.98,7312.26,7373.98,-163072.0,861002.0,9.28924995684,-92688.0,953690.0,13.0
2010/6/1,put,7327.01,7348.56,7289.33,7327.01,7289.33,80696.0,941698.0,10.1598696703,-92688.0,1034386.0,11.0
2010/6/2,put,7252.79,7304.13,7195.71,7252.79,7195.71,134592.0,1076290.0,11.6119670292,-92688.0,1168978.0,12.0
2010/6/3,put,7322.51,7361.7,7360.28,7322.51,7360.28,-108556.0,967734.0,10.4407690316,-92688.0,1060422.0,14.0
2010/6/4,put,7377.56,7377.56,7344.59,7377.56,7344.59,76728.0,1044462.0,11.2685784568,-92688.0,1137150.0,12.0
2010/6/7,put,7139.76,7172.3,7157.83,7139.76,7157.83,-49582.0,994880.0,10.7336440532,-92688.0,1087568.0,13.0
2010/6/8,put,7142.31,7179.14,7151.99,7142.31,7151.99,-27768.0,967112.0,10.4340583463,-92688.0,1059800.0,13.0
2010/6/9,put,7166.19,7193.04,7071.67,7166.19,7071.67,224448.0,1191560.0,12.8556015881,-92688.0,1284248.0,12.0
2010/6/10,put,7134.16,7182.99,7181.77,7134.16,7181.77,-145830.0,1045730.0,11.2822587606,-92688.0,1138418.0,15.0
2010/6/11,put,7302.97,7321.6,7299.49,7302.97,7299.49,6448.0,1052178.0,11.351825479,-92688.0,1144866.0,13.0
2010/6/14,put,7372.93,7393.41,7387.4,7372.93,7387.4,-40222.0,1011956.0,10.9178750216,-92688.0,1104644.0,13.0
2010/6/15,put,7388.57,7489.68,7454.06,7388.57,7454.06,-172874.0,839082.0,9.05275763853,-92688.0,931770.0,13.0
2010/6/17,put,7503.12,7534.06,7515.78,7503.12,7515.78,-30052.0,809030.0,8.72853012256,-92688.0,901718.0,11.0
2010/6/18,put,7538.55,7538.55,7493.11,7538.55,7493.11,88880.0,897910.0,9.68744605558,-92688.0,990598.0,10.0
2010/6/21,put,7595.93,7645.71,7635.56,7595.93,7635.56,-89386.0,808524.0,8.7230709477,-92688.0,901212.0,11.0
2010/6/22,put,7630.64,7639.66,7612.68,7630.64,7612.68,33920.0,842444.0,9.08902986363,-92688.0,935132.0,10.0
2010/6/23,put,7576.29,7615.44,7582.15,7576.29,7582.15,-15092.0,827352.0,8.92620403936,-92688.0,920040.0,11.0
2010/6/24,put,7601.72,7607.63,7589.89,7601.72,7589.89,23826.0,851178.0,9.18325996893,-92688.0,943866.0,11.0
2010/6/25,put,7509.72,7537.37,7474.71,7509.72,7474.71,74822.0,926000.0,9.99050578284,-92688.0,1018688.0,11.0
2010/6/28,put,7507.15,7536.61,7500.79,7507.15,7500.79,12864.0,938864.0,10.1292939755,-92688.0,1031552.0,12.0
2010/6/29,put,7554.78,7584.81,7423.57,7554.78,7423.57,312504.0,1251368.0,13.5008631107,-92688.0,1344056.0,12.0
2010/6/30,put,7277.39,7337.32,7329.37,7277.39,7329.37,-169536.0,1081832.0,11.6717590195,-92688.0,1174520.0,16.0
2010/7/1,put,7326.89,7327.4,7254.06,7326.89,7254.06,201124.0,1282956.0,13.8416623511,-92688.0,1375644.0,14.0
2010/7/2,put,7285.01,7378.77,7330.74,7285.01,7330.74,-149536.0,1133420.0,12.2283359227,-92688.0,1226108.0,16.0
2010/7/5,put,7351.18,7447.18,7439.96,7351.18,7439.96,-251384.0,882036.0,9.5161833247,-92688.0,974724.0,14.0
2010/7/6,put,7385.33,7548.48,7548.48,7385.33,7548.48,-361130.0,520906.0,5.61999395823,-92688.0,613594.0,11.0
2010/7/7,put,7560.22,7565.37,7534.46,7560.22,7534.46,34664.0,555570.0,5.99397980321,-92688.0,648258.0,7.0
2010/7/8,put,7612.71,7622.46,7608.85,7612.71,7608.85,4004.0,559574.0,6.03717849128,-92688.0,652262.0,7.0
2010/7/9,put,7644.11,7652.55,7647.25,7644.11,7647.25,-5796.0,553778.0,5.97464612463,-92688.0,646466.0,7.0
2010/7/12,put,7674.26,7705.11,7639.55,7674.26,7639.55,47194.0,600972.0,6.4838166753,-92688.0,693660.0,7.0
2010/7/13,put,7664.71,7671.48,7597.42,7664.71,7597.42,106064.0,707036.0,7.62812877611,-92688.0,799724.0,8.0
2010/7/14,put,7688.82,7720.63,7714.51,7688.82,7714.51,-48042.0,658994.0,7.10980925255,-92688.0,751682.0,9.0
2010/7/15,put,7699.49,7732.31,7704.52,7699.49,7704.52,-10854.0,648140.0,6.992706715,-92688.0,740828.0,9.0
2010/7/16,put,7717.24,7719.05,7664.57,7717.24,7664.57,82672.0,730812.0,7.88464526152,-92688.0,823500.0,8.0
2010/7/19,put,7602.68,7666.58,7649.83,7602.68,7649.83,-86670.0,644142.0,6.94957276023,-92688.0,736830.0,9.0
2010/7/20,put,7678.89,7730.88,7712.03,7678.89,7712.03,-54624.0,589518.0,6.36024080787,-92688.0,682206.0,8.0
2010/7/21,put,7742.48,7752.8,7701.29,7742.48,7701.29,64304.0,653822.0,7.05400914897,-92688.0,746510.0,8.0
2010/7/22,put,7699.36,7718.92,7666.34,7699.36,7666.34,51232.0,705054.0,7.60674520974,-92688.0,797742.0,8.0
2010/7/23,put,7747.03,7782.02,7761.22,7747.03,7761.22,-27342.0,677712.0,7.31175556706,-92688.0,770400.0,9.0
2010/7/26,put,7787.07,7807.07,7787.45,7787.07,7787.45,-2484.0,675228.0,7.28495598136,-92688.0,767916.0,9.0
2010/7/27,put,7806.25,7806.25,7748.01,7806.25,7748.01,103032.0,778260.0,8.3965561885,-92688.0,870948.0,9.0
2010/7/28,put,7736.59,7786.23,7784.81,7736.59,7784.81,-98440.0,679820.0,7.33449853271,-92688.0,772508.0,10.0
2010/7/29,put,7778.74,7799.57,7798.99,7778.74,7798.99,-38250.0,641570.0,6.92182375281,-92688.0,734258.0,9.0
2010/7/30,put,7765.25,7781.24,7760.63,7765.25,7760.63,5792.0,647362.0,6.98431296392,-92688.0,740050.0,8.0
2010/8/2,put,7829.19,7917.95,7911.68,7829.19,7911.68,-133584.0,513778.0,5.54309079924,-92688.0,606466.0,8.0
2010/8/3,put,7961.68,7970.58,7957.53,7961.68,7957.53,4410.0,518188.0,5.59066977387,-92688.0,610876.0,7.0
2010/8/4,put,7960.3,7978.16,7972.66,7960.3,7972.66,-18704.0,499484.0,5.38887450371,-92688.0,592172.0,7.0
2010/8/5,put,8010.07,8018.74,7936.85,8010.07,7936.85,101108.0,600592.0,6.47971689971,-92688.0,693280.0,7.0
2010/8/6,put,7938.09,7963.3,7963.3,7938.09,7963.3,-41936.0,558656.0,6.02727429656,-92688.0,651344.0,8.0
2010/8/9,put,7974.67,8040.94,8034.49,7974.67,8034.49,-85148.0,473508.0,5.1086224754,-92688.0,566196.0,7.0
2010/8/10,put,8054.29,8054.29,7976.74,8054.29,7976.74,91860.0,565368.0,6.09968928017,-92688.0,658056.0,6.0
2010/8/11,put,7923.57,7956.9,7895.03,7923.57,7895.03,38556.0,603924.0,6.51566545831,-92688.0,696612.0,7.0
2010/8/12,put,7789.46,7837.38,7829.79,7789.46,7829.79,-66128.0,537796.0,5.80221819437,-92688.0,630484.0,8.0
2010/8/13,put,7845.98,7906.35,7891.58,7845.98,7891.58,-65240.0,472556.0,5.09835145866,-92688.0,565244.0,7.0
2010/8/16,put,7884.28,7941.22,7941.22,7884.28,7941.22,-69528.0,403028.0,4.34822199206,-92688.0,495716.0,6.0
2010/8/17,put,7962.7,7973.15,7931.09,7962.7,7931.09,30610.0,433638.0,4.67846970482,-92688.0,526326.0,5.0
2010/8/18,put,7978.52,7984.57,7924.1,7978.52,7924.1,64104.0,497742.0,5.37008026929,-92688.0,590430.0,6.0
2010/8/19,put,7925.48,7948.73,7928.94,7925.48,7928.94,-6244.0,491498.0,5.302714483,-92688.0,584186.0,7.0
2010/8/20,put,7915.16,7941.61,7927.31,7915.16,7927.31,-18410.0,473088.0,5.10409114448,-92688.0,565776.0,7.0
2010/8/23,put,7938.21,8013.12,7975.93,7938.21,7975.93,-46464.0,426624.0,4.60279647851,-92688.0,519312.0,6.0
2010/8/24,put,7983.62,7990.49,7940.64,7983.62,7940.64,50376.0,477000.0,5.14629725531,-92688.0,569688.0,6.0
2010/8/25,put,7889.57,7889.57,7736.98,7889.57,7736.98,181908.0,658908.0,7.1088814086,-92688.0,751596.0,6.0
2010/8/26,put,7743.32,7758.14,7689.74,7743.32,7689.74,94644.0,753552.0,8.12998446401,-92688.0,846240.0,9.0
2010/8/27,put,7702.59,7722.91,7722.91,7702.59,7722.91,-42640.0,710912.0,7.66994648714,-92688.0,803600.0,10.0
2010/8/30,put,7797.26,7806.91,7741.2,7797.26,7741.2,99108.0,810020.0,8.73921111687,-92688.0,902708.0,9.0
2010/8/31,put,7669.31,7687.47,7616.28,7669.31,7616.28,104060.0,914080.0,9.86190229587,-92688.0,1006768.0,10.0
2010/9/1,put,7643.61,7679.43,7668.25,7643.61,7668.25,-61536.0,852544.0,9.19799758329,-92688.0,945232.0,12.0
2010/9/2,put,7764.8,7780.53,7720.82,7764.8,7720.82,94556.0,947100.0,10.218151217,-92688.0,1039788.0,11.0
2010/9/3,put,7770.93,7830.21,7830.21,7770.93,7830.21,-144672.0,802428.0,8.65730191611,-92688.0,895116.0,12.0
2010/9/6,put,7879.7,7902.56,7890.95,7879.7,7890.95,-24500.0,777928.0,8.3929742793,-92688.0,870616.0,10.0
2010/9/7,put,7914.38,7922.07,7884.4,7914.38,7884.4,57960.0,835888.0,9.0182979458,-92688.0,928576.0,10.0
2010/9/8,put,7866.35,7898.76,7851.31,7866.35,7851.31,30888.0,866776.0,9.35154496807,-92688.0,959464.0,11.0
2010/9/9,put,7901.83,7903.47,7835.54,7901.83,7835.54,143638.0,1010414.0,10.9012385638,-92688.0,1103102.0,11.0
2010/9/10,put,7900.56,7911.66,7890.11,7900.56,7890.11,24570.0,1034984.0,11.1663214224,-92688.0,1127672.0,13.0
2010/9/13,put,7961.98,8091.3,8091.3,7961.98,8091.3,-338832.0,696152.0,7.51070257207,-92688.0,788840.0,13.0
2010/9/14,put,8121.68,8132.6,8132.6,8121.68,8132.6,-21456.0,674696.0,7.27921629553,-92688.0,767384.0,9.0
2010/9/15,put,8152.63,8163.82,8163.82,8152.63,8163.82,-21942.0,652754.0,7.04248662179,-92688.0,745442.0,9.0
2010/9/16,put,8174.85,8182.8,8099.75,8174.85,8099.75,118560.0,771314.0,8.32161660625,-92688.0,864002.0,8.0
2010/9/17,put,8150.94,8197.82,8158.33,8150.94,8158.33,-16780.0,754534.0,8.14057914725,-92688.0,847222.0,10.0
2010/9/20,put,8174.88,8195.74,8186.96,8174.88,8186.96,-26160.0,728374.0,7.85834196444,-92688.0,821062.0,10.0
2010/9/21,put,8249.6,8251.42,8196.4,8249.6,8196.4,93960.0,822334.0,8.87206542379,-92688.0,915022.0,9.0
2010/9/23,put,8201.68,8223.22,8202.54,8201.68,8202.54,-4092.0,818242.0,8.827917314,-92688.0,910930.0,11.0
2010/9/24,put,8182.16,8190.96,8166.62,8182.16,8166.62,29080.0,847322.0,9.14165803556,-92688.0,940010.0,10.0
2010/9/27,put,8239.11,8240.86,8191.54,8239.11,8191.54,102454.0,949776.0,10.2470222683,-92688.0,1042464.0,11.0
2010/9/28,put,8201.81,8211.42,8189.44,8201.81,8189.44,27288.0,977064.0,10.5414293112,-92688.0,1069752.0,12.0
2010/9/29,put,8241.65,8286.93,8240.89,8241.65,8240.89,-576.0,976488.0,10.5352149146,-92688.0,1069176.0,12.0
2010/9/30,put,8259.24,8267.55,8237.78,8259.24,8237.78,49104.0,1025592.0,11.064992232,-92688.0,1118280.0,12.0
2010/10/1,put,8259.08,8260.28,8244.18,8259.08,8244.18,36140.0,1061732.0,11.4549024685,-92688.0,1154420.0,13.0
2010/10/4,put,8261.16,8300.04,8246.1,8261.16,8246.1,36556.0,1098288.0,11.8493008804,-92688.0,1190976.0,13.0
2010/10/5,put,8217.86,8217.86,8200.43,8217.86,8200.43,46004.0,1144292.0,12.3456326601,-92688.0,1236980.0,14.0
2010/10/6,put,8296.23,8301.39,8284.03,8296.23,8284.03,31360.0,1175652.0,12.6839720352,-92688.0,1268340.0,14.0
2010/10/7,put,8304.91,8310.8,8283.92,8304.91,8283.92,59970.0,1235622.0,13.3309813568,-92688.0,1328310.0,15.0
2010/10/8,put,8306.32,8309.91,8244.19,8306.32,8244.19,195616.0,1431238.0,15.4414595201,-92688.0,1523926.0,16.0
2010/10/11,put,8277.78,8277.78,8176.76,8277.78,8176.76,360072.0,1791310.0,19.3262342482,-92688.0,1883998.0,18.0
2010/10/12,put,8176.7,8180.39,8090.22,8176.7,8090.22,376112.0,2167422.0,23.3840626618,-92688.0,2260110.0,22.0
2010/10/13,put,8116.69,8143.19,8106.66,8116.69,8106.66,48762.0,2216184.0,23.9101501813,-92688.0,2308872.0,27.0
2010/10/14,put,8181.51,8252.2,8215.45,8181.51,8215.45,-188676.0,2027508.0,21.8745468669,-92688.0,2120196.0,27.0
2010/10/15,put,8216.87,8242.77,8205.3,8216.87,8205.3,52850.0,2080358.0,22.4447393406,-92688.0,2173046.0,25.0
2010/10/18,put,8209.39,8209.39,8060.54,8209.39,8060.54,768820.0,2849178.0,30.7394484723,-92688.0,2941866.0,26.0
2010/10/19,put,8044.9,8074.68,8046.23,8044.9,8046.23,-16310.0,2832868.0,30.5634817884,-92688.0,2925556.0,35.0
2010/10/20,put,7993.43,8131.19,8124.62,7993.43,8124.62,-925330.0,1907538.0,20.5802045572,-92688.0,2000226.0,35.0
2010/10/21,put,8135.57,8171.49,8131.23,8135.57,8131.23,16032.0,1923570.0,20.7531719316,-92688.0,2016258.0,24.0
2010/10/22,put,8169.51,8174.03,8168.06,8169.51,8168.06,2160.0,1925730.0,20.7764759192,-92688.0,2018418.0,24.0
2010/10/25,put,8204.01,8307.59,8306.98,8204.01,8306.98,-499056.0,1426674.0,15.3922190575,-92688.0,1519362.0,24.0
2010/10/26,put,8336.95,8353.86,8343.23,8336.95,8343.23,-26208.0,1400466.0,15.1094640083,-92688.0,1493154.0,18.0
2010/10/27,put,8369.75,8372.52,8291.04,8369.75,8291.04,264214.0,1664680.0,17.9600379769,-92688.0,1757368.0,17.0
2010/10/28,put,8315.0,8386.29,8354.05,8315.0,8354.05,-168210.0,1496470.0,16.1452399448,-92688.0,1589158.0,21.0
2010/10/29,put,8348.39,8348.39,8287.09,8348.39,8287.09,229140.0,1725610.0,18.6174046263,-92688.0,1818298.0,19.0
2010/11/1,put,8343.52,8407.91,8379.75,8343.52,8379.75,-156366.0,1569244.0,16.930390126,-92688.0,1661932.0,21.0
2010/11/2,put,8380.06,8390.1,8344.76,8380.06,8344.76,137200.0,1706444.0,18.4106248921,-92688.0,1799132.0,20.0
2010/11/3,put,8394.53,8398.3,8293.9,8394.53,8293.9,418446.0,2124890.0,22.9251898843,-92688.0,2217578.0,21.0
2010/11/4,put,8321.36,8367.19,8357.85,8321.36,8357.85,-194948.0,1929942.0,20.821918695,-92688.0,2022630.0,26.0
2010/11/5,put,8444.81,8458.47,8449.34,8444.81,8449.34,-26544.0,1903398.0,20.535538581,-92688.0,1996086.0,24.0
2010/11/8,put,8473.66,8473.66,8430.58,8473.66,8430.58,201984.0,2105382.0,22.7147203521,-92688.0,2198070.0,24.0
2010/11/9,put,8430.7,8457.41,8445.63,8430.7,8445.63,-82836.0,2022546.0,21.8210124288,-92688.0,2115234.0,26.0
2010/11/10,put,8457.09,8471.57,8450.63,8457.09,8450.63,27300.0,2049846.0,22.1155489384,-92688.0,2142534.0,25.0
2010/11/11,put,8437.02,8458.49,8436.95,8437.02,8436.95,-4650.0,2045196.0,22.0653806318,-92688.0,2137884.0,25.0
2010/11/12,put,8404.43,8416.35,8316.05,8404.43,8316.05,436900.0,2482096.0,26.7790436734,-92688.0,2574784.0,25.0
2010/11/15,put,8287.83,8301.35,8240.65,8287.83,8240.65,286316.0,2768412.0,29.868073537,-92688.0,2861100.0,31.0
