date,callorput,open,high,close,buyprice,sellprice,totalprofit,roi
2015/2/11,put,9430.17,9488.72,9462.22,9430.17,9398.12,71.17,0.00745465096061
2015/2/12,put,9496.39,9500.35,9496.31,9496.39,9496.47,71.25,0.00746303050363
2015/2/13,put,9500.04,9542.09,9529.51,9500.04,9470.57,41.78,0.00437621634304
2015/2/24,put,9582.39,9638.48,9629.37,9582.39,9535.41,-5.2,-0.000544670296405
2015/2/25,put,9655.72,9699.54,9699.54,9655.72,9611.9,-49.02,-0.00507405091855
2015/2/26,put,9687.48,9688.07,9622.1,9687.48,9752.86,16.36,0.00168027525291
2015/3/2,put,9665.11,9690.43,9601.36,9665.11,9728.86,80.11,0.00822780259847
2015/3/3,put,9628.06,9642.95,9605.77,9628.06,9650.35,102.4,0.0105171262774
2015/3/4,put,9596.24,9635.18,9621.73,9596.24,9570.75,76.91,0.0078991424023
2015/3/5,put,9627.04,9631.04,9595.09,9627.04,9658.99,108.86,0.0111806090484
2015/3/6,put,9587.59,9645.77,9645.77,9587.59,9529.41,50.68,0.00520515585683
2015/3/9,put,9617.04,9617.04,9562.98,9617.04,9671.1,104.74,0.0107574590459
2015/3/10,put,9566.25,9583.78,9536.53,9566.25,9595.97,134.46,0.0138098906178
2015/3/11,put,9503.28,9561.81,9523.18,9503.28,9483.38,114.56,0.0117660350229
2015/3/12,put,9537.23,9608.02,9596.0,9537.23,9478.46,55.79,0.00572998510758
2015/3/13,put,9608.44,9633.51,9579.35,9608.44,9637.53,84.88,0.00871771170338
2015/3/16,put,9583.45,9590.76,9512.91,9583.45,9653.99,155.42,0.0159626149027
2015/3/17,put,9555.1,9629.8,9539.44,9555.1,9570.76,171.08,0.0175709957377
2015/3/18,put,9563.74,9653.43,9653.43,9563.74,9474.05,81.39,0.00835926667694
2015/3/19,put,9668.01,9745.59,9736.73,9668.01,9599.29,12.67,0.00130128896421
2015/3/20,put,9706.35,9749.69,9749.69,9706.35,9663.01,-30.67,-0.00315000256766
2015/3/23,put,9759.88,9775.63,9758.09,9759.88,9761.67,-28.88,-0.00294978320932
2015/3/24,put,9759.96,9768.71,9731.66,9759.96,9788.26,-0.58,-5.92407985251e-05
2015/3/25,put,9739.25,9743.58,9667.83,9739.25,9810.67,70.84,0.00723554856469
2015/3/26,put,9579.63,9619.12,9619.12,9579.63,9540.14,31.35,0.00320206729959
2015/3/27,put,9593.07,9608.44,9503.72,9593.07,9682.42,120.7,0.0123282144517
2015/3/30,put,9533.38,9556.25,9521.87,9533.38,9544.89,132.21,0.0135038378845
2015/3/31,put,9568.38,9594.75,9586.44,9568.38,9550.32,114.15,0.0116592019856
2015/4/1,put,9575.11,9575.11,9507.66,9575.11,9642.56,181.6,0.0185484982968
2015/4/2,put,9535.98,9628.95,9600.32,9535.98,9471.64,117.26,0.0119768552329
2015/4/7,put,9619.97,9653.97,9641.9,9619.97,9598.04,95.33,0.00973694021276
2015/4/8,put,9646.07,9654.67,9571.97,9646.07,9720.17,169.43,0.0173054629209
2015/4/9,put,9597.21,9663.05,9568.04,9597.21,9626.38,198.6,0.0202848665295
2015/4/10,put,9626.88,9648.34,9617.7,9626.88,9636.06,207.78,0.0212225053751
2015/4/13,put,9622.64,9666.52,9666.52,9622.64,9578.76,163.9,0.0167406325487
2015/4/14,put,9646.28,9664.1,9642.22,9646.28,9650.34,167.96,0.0171553181384
2015/4/15,put,9629.7,9654.15,9540.06,9629.7,9719.34,257.6,0.0263110856898
2015/4/16,put,9578.71,9656.87,9656.87,9578.71,9500.55,179.44,0.018327877392
2015/4/17,put,9608.6,9615.52,9570.93,9608.6,9646.27,217.11,0.0221754651169
2015/4/20,put,9541.83,9572.65,9552.85,9541.83,9530.81,206.09,0.0210498899449
2015/4/21,put,9554.8,9598.86,9533.98,9554.8,9575.62,226.91,0.0231764303333
2015/4/22,put,9549.61,9630.79,9613.0,9549.61,9486.22,163.52,0.0167018196118
2015/4/23,put,9655.3,9814.88,9797.49,9655.3,9513.11,21.33,0.00217863143541
2015/4/24,put,9839.71,9961.31,9913.28,9839.71,9766.14,-52.24,-0.00532063334277
2015/4/27,put,9941.18,10002.58,9973.12,9941.18,9909.24,-84.18,-0.00842354269109
2015/4/28,put,9998.08,10014.28,9956.83,9998.08,10039.33,-42.93,-0.00425797390664
2015/4/29,put,9934.82,9978.87,9853.83,9934.82,10015.81,38.06,0.00377494728364
2015/4/30,put,9841.15,9894.9,9820.05,9841.15,9862.25,59.16,0.00586773203627
2015/5/4,put,9853.51,9871.65,9845.04,9853.51,9861.98,67.63,0.00670782146066
2015/5/5,put,9849.13,9855.64,9820.13,9849.13,9878.13,96.63,0.00958416069413
2015/5/6,put,9780.39,9829.43,9818.2,9780.39,9742.58,58.82,0.00583400943836
2015/5/7,put,9789.82,9789.82,9704.11,9789.82,9875.53,144.53,0.0143350796349
2015/5/8,put,9724.29,9760.51,9692.0,9724.29,9756.58,176.82,0.0175377345952
2015/5/11,put,9763.94,9797.19,9663.72,9763.94,9864.16,277.04,0.0274779662496
2015/5/12,put,9637.71,9702.67,9680.73,9637.71,9594.69,234.02,0.023211065773
2015/5/13,put,9697.17,9743.33,9724.11,9697.17,9670.23,207.08,0.0205390458092
2015/5/14,put,9730.33,9734.55,9610.83,9730.33,9849.83,326.58,0.0323915471333
2015/5/15,put,9638.06,9644.83,9579.48,9638.06,9696.64,385.16,0.0382017523849
2015/5/18,put,9603.75,9612.44,9606.1,9603.75,9601.4,382.81,0.0379686697229
2015/5/19,put,9623.95,9722.8,9716.77,9623.95,9531.13,289.99,0.0287624004935
2015/5/20,put,9726.02,9736.09,9685.31,9726.02,9766.73,330.7,0.0328001856727
2015/5/21,put,9647.53,9647.53,9578.56,9647.53,9716.5,399.67,0.0396409138427
2015/5/22,put,9606.51,9674.77,9638.8,9606.51,9574.22,367.38,0.0364382588824
2015/5/25,put,9654.28,9654.28,9645.17,9654.28,9663.39,376.49,0.0373418261382
2015/5/26,put,9688.31,9724.36,9669.41,9688.31,9707.21,395.39,0.0392164058455
2015/5/27,put,9666.89,9710.29,9693.54,9666.89,9640.24,368.74,0.0365731492741
2015/5/28,put,9741.57,9766.21,9712.84,9741.57,9770.3,397.47,0.0394227087974
2015/5/29,put,9727.59,9747.27,9701.07,9727.59,9754.11,423.99,0.0420530714344
2015/6/1,put,9688.13,9692.34,9625.69,9688.13,9750.57,486.43,0.0482461273564
2015/6/2,put,9619.88,9657.02,9614.26,9619.88,9625.5,492.05,0.048803542063
2015/6/3,put,9617.75,9645.48,9556.52,9617.75,9678.98,553.28,0.0548765852101
2015/6/4,put,9537.09,9558.77,9348.63,9537.09,9725.55,741.74,0.0735688228631
2015/6/5,put,9328.02,9371.41,9340.13,9328.02,9315.91,729.63,0.0723677032729
2015/6/8,put,9324.22,9419.22,9368.43,9324.22,9280.01,685.42,0.0679827737035
2015/6/9,put,9346.11,9363.52,9191.87,9346.11,9500.35,839.66,0.0832809310611
2015/6/10,put,9246.66,9334.5,9298.5,9246.66,9194.82,787.82,0.078139226721
2015/6/11,put,9330.99,9358.48,9302.49,9330.99,9359.49,816.32,0.0809659738987
2015/6/12,put,9304.75,9339.33,9301.93,9304.75,9307.57,819.14,0.0812456730931
2015/6/15,put,9304.66,9324.94,9259.48,9304.66,9349.84,864.32,0.0857268112507
2015/6/16,put,9272.7,9272.7,9212.78,9272.7,9332.62,924.24,0.0916699232117
2015/6/17,put,9232.81,9242.22,9189.83,9232.81,9275.79,967.22,0.0959328563239
2015/6/18,put,9189.44,9243.84,9218.37,9189.44,9160.51,938.29,0.0930634599782
2015/6/22,put,9247.76,9371.48,9341.77,9247.76,9153.75,844.28,0.0837391616562
2015/6/23,put,9375.78,9438.39,9391.14,9375.78,9360.42,828.92,0.0822156937036
2015/6/24,put,9390.27,9409.44,9397.31,9390.27,9383.23,821.88,0.0815174375586
2015/6/25,put,9415.78,9500.57,9476.34,9415.78,9355.22,761.32,0.0755108477663
2015/6/26,put,9481.95,9489.91,9462.57,9481.95,9501.33,780.7,0.0774330358471
2015/6/29,put,9358.96,9358.96,9236.1,9358.96,9481.82,903.56,0.0896187957859
2015/6/30,put,9223.27,9323.02,9323.02,9223.27,9123.52,803.81,0.0797251806639
2015/7/1,put,9311.76,9404.76,9375.23,9311.76,9248.29,740.34,0.073429965107
2015/7/2,put,9372.46,9400.68,9379.24,9372.46,9365.68,733.56,0.0727574968311
2015/7/3,put,9369.5,9369.5,9358.23,9369.5,9380.77,744.83,0.0738753017677
2015/7/6,put,9309.86,9347.54,9255.96,9309.86,9363.76,798.73,0.0792213253774
2015/7/7,put,9278.33,9332.97,9250.16,9278.33,9306.5,826.9,0.0820153417984
2015/7/8,put,9225.91,9225.91,8976.11,9225.91,9475.71,1076.7,0.106791532851
2015/7/9,put,8861.28,8946.24,8914.13,8861.28,8808.43,1023.85,0.101549652558
2015/7/13,put,8946.72,9041.88,9033.92,8946.72,8859.52,936.65,0.0929007980354
2015/7/14,put,9061.58,9124.76,9041.76,9061.58,9081.4,956.47,0.0948666271253
2015/7/15,put,9063.54,9089.47,9054.2,9063.54,9072.88,965.81,0.0957930067267
2015/7/16,put,9062.76,9085.31,9042.21,9062.76,9083.31,986.36,0.097831240218
2015/7/17,put,9060.92,9079.23,9045.98,9060.92,9075.86,1001.3,0.0993130508438
2015/7/20,put,9085.0,9124.88,8975.0,9085.0,9195.0,1111.3,0.110223303109
2015/7/21,put,8997.56,9010.71,9005.96,8997.56,8989.16,1102.9,0.109390156572
2015/7/22,put,8955.59,8968.39,8918.7,8955.59,8992.48,1139.79,0.113049058445
2015/7/23,put,8865.36,8895.88,8791.12,8865.36,8939.6,1214.03,0.120412486883
2015/7/24,put,8809.65,8811.76,8767.86,8809.65,8851.44,1255.82,0.124557390902
2015/7/27,put,8733.24,8733.24,8556.68,8733.24,8909.8,1432.38,0.142069337629
2015/7/28,put,8566.42,8635.88,8582.49,8566.42,8550.35,1416.31,0.140475448957
2015/7/29,put,8587.7,8619.41,8563.48,8587.7,8611.92,1440.53,0.142877688137
2015/7/30,put,8567.23,8697.18,8651.49,8567.23,8482.97,1356.27,0.134520434902
2015/7/31,put,8670.92,8676.29,8665.34,8670.92,8676.5,1361.85,0.135073882245
2015/8/3,put,8636.53,8636.53,8524.41,8636.53,8748.65,1473.97,0.146194404826
2015/8/4,put,8538.44,8590.3,8510.86,8538.44,8566.02,1501.55,0.148929902621
2015/8/5,put,8504.94,8563.01,8542.27,8504.94,8467.61,1464.22,0.145227359739
2015/8/6,put,8564.55,8586.24,8449.56,8564.55,8679.54,1579.21,0.15663254072
2015/8/7,put,8409.01,8458.04,8442.29,8409.01,8375.73,1545.93,0.153331693489
2015/8/10,put,8410.63,8484.18,8466.84,8410.63,8354.42,1489.72,0.147756554582
2015/8/11,put,8542.13,8586.22,8394.14,8542.13,8690.12,1637.71,0.162434811243
2015/8/12,put,8365.15,8376.59,8283.38,8365.15,8446.92,1719.48,0.17054509604
2015/8/13,put,8284.96,8348.39,8311.74,8284.96,8258.18,1692.7,0.167888945534
2015/8/14,put,8315.14,8343.98,8305.64,8315.14,8324.64,1702.2,0.168831194593
2015/8/17,put,8307.9,8308.54,8213.42,8307.9,8402.38,1796.68,0.178202109448
2015/8/18,put,8237.08,8277.22,8177.22,8237.08,8296.94,1856.54,0.184139270362
2015/8/19,put,8182.81,8182.81,8021.84,8182.81,8343.78,2017.51,0.20010493679
2015/8/20,put,8008.68,8063.8,8029.81,8008.68,7987.55,1996.38,0.198009176514
2015/8/21,put,7941.95,7941.95,7786.92,7941.95,8096.98,2151.41,0.21338568932
2015/8/24,call,7719.63,7719.63,7410.34,7719.63,7410.34,1842.12,0.182709035474
2015/8/25,call,7427.36,7677.93,7675.64,7427.36,7675.64,2090.4,0.207334466677
2015/8/26,call,7636.12,7762.45,7715.59,7636.12,7715.59,2169.87,0.215216628018
2015/8/27,call,7762.63,7856.4,7824.55,7762.63,7824.55,2231.79,0.221358108202
2015/8/28,call,7923.77,8039.76,8019.18,7923.77,8019.18,2327.2,0.23082126428
2015/8/31,put,8026.62,8174.92,8174.92,8026.62,7878.32,2178.9,0.216112260545
2015/9/1,put,8117.5,8119.9,8017.56,8117.5,8217.44,2278.84,0.226024720648
2015/9/2,put,7970.4,8068.06,8035.29,7970.4,7905.51,2213.95,0.219588663653
2015/9/3,put,8071.37,8101.13,8095.95,8071.37,8046.79,2189.37,0.217150718192
2015/9/4,put,8087.62,8128.23,8000.6,8087.62,8174.64,2276.39,0.225781719575
2015/9/7,put,7990.76,8053.2,7986.56,7990.76,7994.96,2280.59,0.226198292843
2015/9/8,put,7993.1,8031.26,8001.5,7993.1,7984.7,2272.19,0.225365146306
2015/9/9,put,8097.22,8296.13,8286.92,8097.22,7907.52,2082.49,0.206549920355
2015/9/10,put,8247.64,8274.82,8268.68,8247.64,8226.6,2061.45,0.204463086649
2015/9/11,put,8271.25,8313.18,8305.82,8271.25,8236.68,2026.88,0.201034291915
2015/9/14,put,8332.57,8360.03,8307.29,8332.57,8357.85,2052.16,0.203541666253
2015/9/15,put,8320.22,8327.95,8259.99,8320.22,8380.45,2112.39,0.209515525289
2015/9/16,put,8298.13,8342.36,8333.29,8298.13,8262.97,2077.23,0.206028211929
2015/9/17,put,8377.31,8467.15,8445.5,8377.31,8309.12,2009.04,0.199264847366
2015/9/18,put,8427.52,8488.53,8462.14,8427.52,8392.9,1974.42,0.195831093425
2015/9/21,put,8404.5,8404.5,8307.04,8404.5,8501.96,2071.88,0.205497576932
2015/9/22,put,8331.44,8365.92,8365.92,8331.44,8296.96,2037.4,0.202077708768
2015/9/23,put,8310.82,8310.82,8193.42,8310.82,8428.22,2154.8,0.213721923458
2015/9/24,put,8224.23,8257.14,8123.1,8224.23,8325.36,2255.93,0.223752412654
2015/9/25,put,8131.49,8152.5,8132.35,8131.49,8130.63,2255.07,0.223667114318
2015/9/30,put,8097.15,8181.24,8181.24,8097.15,8013.06,2170.98,0.215326722382
2015/10/1,put,8194.3,8317.79,8295.94,8194.3,8092.66,2069.34,0.205245649289
2015/10/2,put,8290.43,8320.66,8305.03,8290.43,8275.83,2054.74,0.203797561261
2015/10/5,put,8342.99,8364.59,8352.36,8342.99,8333.62,2045.37,0.202868206136
2015/10/6,put,8409.31,8482.83,8394.1,8409.31,8424.52,2060.58,0.204376796472
2015/10/7,put,8398.53,8495.23,8495.23,8398.53,8301.83,1963.88,0.19478569289
2015/10/8,put,8528.46,8544.93,8445.96,8528.46,8610.96,2046.38,0.202968382089
2015/10/12,put,8478.34,8578.22,8573.72,8478.34,8382.96,1951.0,0.193508201534
2015/10/13,put,8571.57,8574.11,8567.92,8571.57,8575.22,1954.65,0.193870223541
2015/10/14,put,8545.14,8553.87,8522.51,8545.14,8567.77,1977.28,0.196114759984
2015/10/15,put,8573.38,8652.47,8601.52,8573.38,8545.24,1949.14,0.193323719087
2015/10/16,put,8596.43,8627.83,8604.95,8596.43,8587.91,1940.62,0.192478670457
2015/10/19,put,8628.79,8670.32,8631.5,8628.79,8626.08,1937.91,0.192209881515
2015/10/20,put,8651.08,8663.12,8653.6,8651.08,8648.56,1935.39,0.191959937554
2015/10/21,put,8668.08,8690.39,8609.23,8668.08,8726.93,1994.24,0.197796922515
2015/10/22,put,8600.4,8631.17,8608.46,8600.4,8592.34,1986.18,0.196997498577
2015/10/23,put,8671.52,8740.08,8673.81,8671.52,8669.23,1983.89,0.196770366961
2015/10/26,put,8706.81,8757.14,8745.36,8706.81,8668.26,1945.34,0.192946819463
2015/10/27,put,8724.0,8733.53,8701.32,8724.0,8746.68,1968.02,0.195196315112
2015/10/28,put,8679.24,8714.01,8665.99,8679.24,8692.49,1981.27,0.196510504589
2015/10/29,put,8682.58,8704.59,8571.08,8682.58,8794.08,2092.77,0.207569533021
2015/10/30,put,8578.25,8586.9,8554.31,8578.25,8602.19,2116.71,0.209944000651
2015/11/2,put,8571.53,8614.77,8614.77,8571.53,8528.29,2073.47,0.205655279669
2015/11/3,put,8643.21,8728.06,8713.19,8643.21,8573.23,2003.49,0.198714375547
2015/11/4,put,8759.94,8864.17,8857.02,8759.94,8662.86,1906.41,0.189085582002
2015/11/5,put,8858.73,8871.87,8850.18,8858.73,8867.28,1914.96,0.189933606156
2015/11/6,put,8857.61,8857.61,8693.57,8857.61,9021.65,2079.0,0.206203767806
2015/11/9,put,8702.67,8746.28,8642.48,8702.67,8762.86,2139.19,0.212173659477
2015/11/10,put,8614.55,8614.55,8536.9,8614.55,8692.2,2216.84,0.219875305735
2015/11/11,put,8543.63,8557.69,8415.01,8543.63,8672.25,2345.46,0.232632366156
2015/11/12,put,8426.76,8467.31,8428.09,8426.76,8425.43,2344.13,0.232500451288
2015/11/13,put,8402.11,8453.04,8329.5,8402.11,8474.72,2416.74,0.239702209624
2015/11/16,put,8278.12,8312.06,8295.4,8278.12,8260.84,2399.46,0.237988308177
2015/11/17,put,8369.14,8471.89,8419.42,8369.14,8318.86,2349.18,0.233001331051
2015/11/18,put,8432.25,8455.14,8340.47,8432.25,8524.03,2440.96,0.242104448804
2015/11/19,put,8382.09,8477.2,8477.2,8382.09,8286.98,2345.85,0.232671047959
2015/11/20,put,8472.65,8484.06,8465.45,8472.65,8479.85,2353.05,0.233385173562
2015/11/23,put,8480.59,8503.08,8485.73,8480.59,8475.45,2347.91,0.232875367229
2015/11/24,put,8472.24,8497.83,8400.14,8472.24,8544.34,2420.01,0.240026541668
2015/11/25,put,8407.54,8426.62,8386.13,8407.54,8428.95,2441.42,0.242150073495
2015/11/26,put,8411.16,8510.7,8484.9,8411.16,8337.42,2367.68,0.234836237114
2015/11/27,put,8493.18,8505.08,8398.4,8493.18,8587.96,2462.46,0.244236907201
2015/11/30,put,8339.83,8339.83,8320.61,8339.83,8359.05,2481.68,0.246143225824
2015/12/1,put,8359.27,8463.3,8463.3,8359.27,8255.24,2377.65,0.235825102705
2015/12/2,put,8475.96,8497.19,8457.4,8475.96,8494.52,2396.21,0.237665959815
2015/12/3,put,8424.54,8484.52,8456.06,8424.54,8393.02,2364.69,0.23453967662
2015/12/4,put,8423.7,8423.7,8398.6,8423.7,8448.8,2389.79,0.237029197819
2015/12/7,put,8432.47,8535.36,8454.27,8432.47,8410.67,2367.99,0.234866984188
2015/12/8,put,8442.06,8453.63,8343.86,8442.06,8540.26,2466.19,0.244606863937
2015/12/9,put,8329.86,8343.37,8229.62,8329.86,8430.1,2566.43,0.254549079274
2015/12/10,put,8214.27,8228.43,8216.17,8214.27,8212.37,2564.53,0.254360629462
2015/12/11,put,8217.33,8253.11,8115.89,8217.33,8318.77,2665.97,0.264421865732
2015/12/14,put,8058.67,8068.98,8040.16,8058.67,8077.18,2684.48,0.266257763636
2015/12/15,put,8074.48,8140.06,8073.35,8074.48,8075.61,2685.61,0.266369841682
2015/12/16,put,8144.03,8204.2,8184.66,8144.03,8103.4,2644.98,0.262339991232
2015/12/17,put,8214.62,8319.67,8319.67,8214.62,8109.57,2539.93,0.251920700319
2015/12/18,put,8272.41,8317.48,8257.32,8272.41,8287.5,2555.02,0.253417388562
2015/12/21,put,8228.05,8289.59,8282.17,8228.05,8173.93,2500.9,0.248049544447
2015/12/22,put,8283.03,8316.44,8292.74,8283.03,8273.32,2491.19,0.247086466725
2015/12/23,put,8296.58,8359.25,8315.7,8296.58,8277.46,2472.07,0.245190066513
2015/12/24,put,8351.2,8393.41,8324.36,8351.2,8378.04,2498.91,0.247852168065
2015/12/25,put,8328.94,8364.3,8363.28,8328.94,8294.6,2464.57,0.244446185677
2015/12/28,put,8374.18,8394.6,8358.49,8374.18,8389.87,2480.26,0.246002384386
2015/12/29,put,8349.27,8351.16,8293.91,8349.27,8404.63,2535.62,0.251493216799
2015/12/30,put,8313.37,8342.34,8279.99,8313.37,8346.75,2569.0,0.25480398244
2015/12/31,put,8273.77,8338.06,8338.06,8273.77,8209.48,2504.71,0.248427435912
