Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12
2000/4/29,8820,8878,8720,8828,8757.4,8933.6,9330.15,9531.7,3126,3976,3077,-235.82,-164.81,-71.01,0.28,0.24,0.44,0.42
2000/5/2,8890,8905,8661,8684,8694.2,8871.8,9263.85,9507.35,2907,3714,3307,-239.01,-179.65,-59.36,0.27,0.25,0.38,0.4
2000/5/3,8612,8612,8456,8518,8701.8,8814.6,9185.8,9479.87,3082,3372,3565,-255.34,-194.79,-60.55,0.21,0.24,0.33,0.37
2000/5/4,8590,8730,8382,8509,8677.8,8744.6,9109.05,9455.35,4394,3502,3603,-264.7,-208.77,-55.93,0.2,0.22,0.33,0.37
2000/5/5,8430,8815,8400,8800,8667.8,8711.4,9035.95,9435.55,4091,3520,3711,-255.36,-218.09,-37.27,0.34,0.26,0.5,0.45
2000/5/6,8750,8820,8691,8760,8654.2,8705.8,8964.9,9413.38,3538,3602,3789,-240.82,-222.64,-18.19,0.41,0.31,0.48,0.44
2000/5/8,8735,8780,8603,8710,8659.4,8676.8,8902.9,9387,3044,3630,3672,-231.24,-224.36,-6.88,0.48,0.37,0.45,0.43
2000/5/9,8697,8764,8619,8758,8707.4,8704.6,8854.8,9363.63,2838,3581,3476,-219.18,-223.32,4.14,0.55,0.43,0.49,0.44
2000/5/10,8770,8819,8601,8601,8725.8,8701.8,8818.95,9335.55,4565,3615,3559,-212.75,-221.21,8.45,0.51,0.46,0.39,0.41
2000/5/11,8450,8490,8370,8447,8655.2,8661.5,8806.3,9309.33,3849,3567,3543,-222.61,-221.49,-1.12,0.39,0.43,0.32,0.38
2000/5/12,8530,8652,8510,8600,8623.2,8638.7,8786.15,9288.08,3028,3465,3534,-215.67,-220.32,4.66,0.43,0.43,0.44,0.43
2000/5/15,8605,8630,8500,8520,8585.2,8622.3,8747.05,9268.4,1884,3233,3431,-211.6,-218.58,6.98,0.4,0.42,0.4,0.41
2000/5/16,8562,8775,8545,8775,8588.6,8648,8731.3,9252.32,1703,3006,3293,-192.04,-213.27,21.23,0.56,0.47,0.57,0.48
2000/5/17,8850,9090,8850,9090,8686.4,8706.1,8725.35,9243.78,1477,2388,3002,-149.6,-200.54,50.94,0.71,0.55,0.7,0.56
2000/5/18,9030,9130,8999,9105,8818,8736.6,8724,9235.03,3903,2399,2983,-110.28,-182.49,72.21,0.8,0.63,0.7,0.56
2000/5/19,9050,9240,9035,9235,8945,8784.1,8744.95,9224.87,3472,2488,2976,-70.11,-160.01,89.9,0.86,0.71,0.75,0.59
2000/5/20,9180,9230,8751,8842,9009.4,8797.3,8737.05,9210.68,5085,3128,3180,-59.39,-139.89,80.5,0.76,0.72,0.49,0.49
2000/5/22,8890,8955,8815,8828,9020,8804.3,8754.45,9195.15,3876,3563,3284,-55.07,-122.92,67.85,0.68,0.71,0.48,0.48
2000/5/23,8886,8886,8666,8748,8951.6,8819,8760.4,9179.7,4128,4093,3241,-58.6,-110.06,51.46,0.56,0.66,0.43,0.46
2000/5/24,8550,8620,8533,8577,8846,8832,8746.75,9163.9,3393,3991,3195,-75.48,-103.14,27.66,0.41,0.58,0.35,0.42
2000/5/25,8700,8720,8530,8565,8712,8828.5,8733.6,9147.23,4097,4116,3302,-86.38,-99.79,13.41,0.29,0.48,0.35,0.42
2000/5/26,8500,8680,8475,8628,8669.2,8839.3,8730.8,9132.37,4555,4010,3569,-93.33,-98.5,5.17,0.26,0.41,0.41,0.44
2000/5/29,8628,8705,8601,8636,8630.8,8825.4,8736.7,9114.85,3209,3876,3720,-94.37,-97.67,3.3,0.24,0.35,0.41,0.44
2000/5/30,8690,8818,8667,8815,8644.2,8797.9,8752,9103.1,4415,3934,4013,-83.4,-94.82,11.41,0.31,0.34,0.57,0.5
2000/5/31,8970,8990,8920,8970,8722.8,8784.4,8760.5,9105.03,3959,4047,4019,-59.2,-87.7,28.49,0.43,0.37,0.66,0.55
2000/6/1,8941,8949,8868,8915,8792.8,8752.4,8768.25,9106.15,2801,3788,3952,-43.62,-78.88,35.26,0.57,0.43,0.61,0.53
2000/6/2,9000,9050,8920,8920,8851.2,8760.2,8778.75,9111.65,3570,3591,3800,-27.66,-68.64,40.98,0.64,0.5,0.61,0.53
2000/6/3,9048,9062,8971,9033,8930.6,8780.7,8792.5,9117.8,3366,3622,3749,-9.08,-56.72,47.65,0.74,0.58,0.69,0.57
2000/6/5,8999,9050,8961,9041,8975.8,8810,8814.5,9125.75,2513,3242,3588,5.47,-44.29,49.75,0.82,0.66,0.69,0.57
2000/6/7,9001,9195,8981,9175,9016.8,8869.8,8850.9,9140.92,3484,3147,3597,25.43,-30.34,55.78,0.87,0.73,0.77,0.62
2000/6/8,9175,9200,9088,9114,9056.6,8924.7,8876.6,9145.43,2896,3166,3477,40.59,-16.16,56.74,0.86,0.77,0.68,0.59
2000/6/9,9114,9135,9038,9088,9090.2,8970.7,8905,9145.65,2565,2965,3278,48.67,-3.19,51.86,0.84,0.8,0.64,0.57
2000/6/12,9093,9125,8990,9008,9085.2,9007.9,8916.65,9135.18,2488,2789,3206,50.1,7.47,42.63,0.7,0.76,0.53,0.54
2000/6/13,8955,8980,8889,8889,9054.8,9015.3,8906.6,9124.25,3019,2890,3066,40.99,14.17,26.82,0.49,0.67,0.4,0.48
2000/6/14,8949,8989,8915,8965,9012.8,9014.8,8899.6,9109.75,2335,2661,2904,37.12,18.76,18.36,0.41,0.58,0.49,0.52
2000/6/15,8938,8940,8859,8880,8966,9011.3,8881.85,9093.32,2219,2525,2846,28.18,20.65,7.54,0.29,0.49,0.41,0.48
2000/6/16,8874,8909,8821,8904,8929.2,9009.7,8884.95,9077.58,1930,2398,2682,20.44,20.6,-0.17,0.27,0.41,0.44,0.49
2000/6/17,8868,8914,8836,8849,8897.4,8991.3,8886,9058.68,1674,2235,2512,12.34,18.95,-6.61,0.2,0.34,0.38,0.46
2000/6/19,8849,8860,8683,8814,8882.4,8968.6,8889.3,9040.33,2107,2053,2472,0.34,15.23,-14.89,0.22,0.3,0.35,0.45
2000/6/20,8870,8889,8700,8700,8829.4,8921.1,8895.45,9016.18,1339,1854,2257,-12.71,9.64,-22.35,0.16,0.25,0.26,0.4
2000/6/21,8723,8776,8640,8670,8787.4,8876.7,8900.7,8988.15,1552,1720,2123,-27.42,2.23,-29.65,0.13,0.21,0.24,0.39
2000/6/22,8739,8929,8712,8920,8790.6,8859.9,8915.3,8969.98,4391,2213,2305,-24.19,-3.05,-21.13,0.35,0.26,0.57,0.52
2000/6/23,8875,8900,8810,8820,8784.8,8841.1,8924.5,8949,2820,2442,2339,-23.98,-7.24,-16.74,0.41,0.31,0.47,0.48
2000/6/26,8774,8776,8641,8660,8754,8818.2,8916.75,8925.93,3392,2699,2376,-35.78,-12.95,-22.83,0.29,0.3,0.35,0.41
2000/6/27,8706,8710,8580,8595,8733,8781.2,8898,8898.15,3514,3134,2494,-49.74,-20.31,-29.43,0.21,0.27,0.31,0.39
2000/6/28,8576,8618,8315,8539,8706.8,8747.1,8879.2,8870.78,5110,3845,2783,-69.46,-30.14,-39.32,0.26,0.27,0.28,0.37
2000/6/29,8529,8539,8188,8190,8560.8,8675.7,8842.7,8841.45,5039,3975,3094,-102.15,-44.54,-57.61,0.18,0.24,0.16,0.28
2000/6/30,8101,8360,8101,8250,8446.8,8615.8,8803.55,8816.95,5048,4421,3431,-129.51,-61.53,-67.97,0.18,0.22,0.23,0.31
2000/7/3,8272,8349,8140,8300,8374.8,8564.4,8766.5,8799.98,4640,4670,3685,-146.91,-78.61,-68.3,0.2,0.21,0.29,0.34
2000/7/4,8300,8315,8066,8066,8269,8501,8711.05,8789.42,4511,4870,4002,-170.36,-96.96,-73.4,0.13,0.18,0.2,0.28
2000/7/5,8102,8445,8030,8389,8239,8472.9,8674.8,8779.18,5687,4985,4415,-172.04,-111.98,-60.06,0.23,0.2,0.47,0.43
2000/7/6,8310,8345,8260,8270,8255,8407.9,8633.9,8761.98,3843,4746,4360,-173.54,-124.29,-49.25,0.26,0.22,0.41,0.39
2000/7/7,8316,8370,8165,8181,8241.2,8344,8592.55,8746.83,4163,4569,4495,-177.69,-134.97,-42.72,0.25,0.23,0.36,0.37
2000/7/10,8226,8230,8044,8173,8215.8,8295.3,8556.75,8729.57,3976,4436,4553,-184.44,-144.86,-39.57,0.24,0.23,0.36,0.37
2000/7/11,8150,8329,8125,8190,8240.6,8254.8,8518,8713.87,4449,4424,4647,-183.35,-152.56,-30.79,0.27,0.24,0.38,0.38
2000/7/12,8199,8218,8072,8120,8186.8,8212.9,8480,8702.27,3832,4053,4519,-186.48,-159.34,-27.13,0.25,0.25,0.33,0.36
2000/7/13,8190,8350,8171,8318,8196.4,8225.7,8450.7,8690.9,4745,4233,4489,-174.3,-162.34,-11.96,0.4,0.3,0.52,0.45
2000/7/14,8329,8512,8301,8479,8256,8248.6,8432.2,8690.88,4728,4346,4457,-150.52,-159.97,9.45,0.58,0.39,0.63,0.51
2000/7/15,8504,8529,8443,8490,8319.4,8267.6,8416,8688.57,2891,4129,4283,-126.57,-153.29,26.72,0.69,0.49,0.63,0.52
2000/7/17,8559,8590,8503,8530,8387.4,8314,8407.5,8683.23,1866,3612,4018,-102.35,-143.1,40.75,0.76,0.58,0.66,0.53
2000/7/18,8492,8492,8360,8360,8435.4,8311.1,8392,8675.43,1800,3206,3629,-93.8,-133.24,39.44,0.7,0.62,0.48,0.46
2000/7/19,8316,8429,8280,8425,8456.8,8326.6,8367.25,8671.12,1214,2500,3366,-86.29,-123.85,37.56,0.7,0.65,0.54,0.49
2000/7/20,8350,8350,8240,8255,8412,8334,8339,8666.73,3784,2311,3329,-88.58,-116.8,28.22,0.58,0.62,0.4,0.43
2000/7/21,8300,8310,8152,8260,8366,8342.7,8319,8662.58,4247,2582,3356,-91.71,-111.78,20.07,0.51,0.59,0.41,0.43
2000/7/24,8216,8232,8158,8158,8291.6,8339.5,8297.15,8651.88,2678,2745,3179,-98.63,-109.15,10.52,0.34,0.51,0.34,0.39
2000/7/25,8102,8220,7930,7930,8205.6,8320.5,8266.7,8638.05,4712,3327,3267,-116.8,-110.68,-6.12,0.23,0.41,0.23,0.33
2000/7/26,7979,8128,7930,7997,8120,8288.4,8257.05,8626.17,4894,4063,3281,-128.87,-114.32,-14.55,0.19,0.34,0.31,0.36
2000/7/27,7940,8000,7812,7998,8068.6,8240.3,8244.45,8613.5,4846,4275,3293,-141.73,-119.8,-21.93,0.2,0.29,0.31,0.36
2000/7/28,7920,8195,7920,8148,8046.2,8206.1,8236.85,8605.95,5394,4505,3544,-138.16,-123.47,-14.69,0.3,0.3,0.48,0.44
2000/7/29,8110,8159,8051,8103,8035.2,8163.4,8238.7,8600.22,4089,4787,3766,-133.69,-125.51,-8.17,0.36,0.32,0.44,0.42
2000/7/31,8119,8123,8041,8072,8063.6,8134.6,8222.85,8591.42,2734,4391,3859,-130.81,-126.57,-4.24,0.4,0.34,0.41,0.41
2000/8/1,8138,8148,7985,7992,8062.6,8091.3,8208.95,8582.62,3849,4182,4123,-130.88,-127.44,-3.45,0.39,0.36,0.34,0.38
2000/8/2,8000,8045,7945,7983,8059.6,8064.1,8199.05,8569.42,3654,3944,4110,-132.65,-128.48,-4.17,0.39,0.37,0.34,0.38
2000/8/3,7950,7970,7836,7915,8013,8029.6,8186.15,8549.83,4271,3719,4112,-138.91,-130.57,-8.35,0.35,0.36,0.28,0.35
2000/8/4,7978,8049,7931,7970,7986.4,8010.8,8175.15,8530.92,4030,3708,4247,-136.57,-131.77,-4.8,0.37,0.36,0.38,0.39
2000/8/5,7952,7984,7871,7879,7947.8,8005.7,8163.1,8508.32,3062,3773,4082,-139.3,-133.27,-6.03,0.3,0.34,0.3,0.35
2000/8/7,7849,7855,7760,7805,7910.4,7986.5,8137.45,8491.03,3235,3650,3916,-147.59,-136.14,-11.45,0.24,0.31,0.25,0.33
2000/8/8,7835,7869,7745,7857,7885.2,7972.4,8106.35,8474.85,4391,3798,3871,-150.35,-138.98,-11.37,0.25,0.29,0.34,0.36
2000/8/9,7890,8090,7880,8090,7920.2,7966.6,8086.35,8463.88,5303,4004,3862,-134.4,-138.06,3.66,0.45,0.34,0.61,0.5
2000/8/10,8052,8090,8011,8067,7939.6,7963,8063.2,8455.38,3874,3973,3840,-118.68,-134.19,15.5,0.57,0.42,0.58,0.49
2000/8/11,8044,8088,7985,8000,7963.8,7955.8,8045.2,8445.97,3256,4012,3893,-108.25,-129,20.75,0.62,0.49,0.5,0.45
2000/8/14,7999,7999,7880,7881,7979,7944.7,8018,8433.52,2542,3873,3762,-107.45,-124.69,17.24,0.55,0.51,0.39,0.4
2000/8/15,7905,7960,7860,7900,7987.6,7936.4,8000.25,8421.25,1869,3369,3583,-106.02,-120.96,14.93,0.51,0.51,0.41,0.41
2000/8/16,7896,8028,7896,8020,7973.6,7946.9,7988.25,8408,1960,2700,3352,-96.83,-116.13,19.3,0.61,0.54,0.55,0.48
2000/8/17,8110,8220,8053,8215,8003.2,7971.4,7991.1,8395.42,4998,2925,3449,-73.79,-107.66,33.87,0.74,0.61,0.7,0.57
2000/8/18,8246,8309,8183,8183,8039.8,8001.8,8003.75,8383.22,4574,3189,3600,-51.81,-96.49,44.68,0.75,0.65,0.66,0.56
2000/8/19,8197,8281,8153,8281,8119.8,8049.4,8017.95,8372.57,3951,3470,3672,-31.24,-83.44,52.2,0.81,0.71,0.72,0.6
2000/8/21,8269,8322,8232,8275,8194.8,8091.2,8031.8,8359.93,3623,3821,3595,-12.62,-69.28,56.66,0.84,0.75,0.71,0.59
2000/8/22,8231,8235,8152,8180,8226.8,8100.2,8033.4,8345.58,3670,4163,3432,-5,-56.42,51.42,0.79,0.76,0.57,0.54
2000/8/24,8219,8279,8164,8190,8221.8,8112.5,8037.75,8329.17,3705,3905,3415,2.53,-44.63,47.17,0.77,0.77,0.58,0.54
2000/8/25,8220,8224,8081,8117,8208.6,8124.2,8040,8312.55,3772,3744,3466,2.75,-35.16,37.9,0.7,0.74,0.48,0.5
2000/8/28,8051,8051,7922,7926,8137.6,8128.7,8036.7,8293.18,3278,3610,3540,-11.36,-30.4,19.04,0.49,0.66,0.31,0.41
2000/8/29,7886,7917,7753,7913,8065.2,8130,8033.2,8274.93,5160,3917,3869,-28.84,-30.08,1.25,0.42,0.58,0.3,0.4
2000/8/30,7878,7897,7581,7600,7949.2,8088,8017.45,8253.45,5629,4309,4236,-58.52,-35.77,-22.75,0.29,0.48,0.16,0.3
2000/8/31,7511,7710,7511,7660,7843.2,8032.5,8001.95,8231.7,5611,4690,4297,-83.84,-45.38,-38.45,0.25,0.41,0.24,0.33
2000/9/1,7649,7684,7451,7475,7714.8,7961.7,7981.75,8208.28,5272,4990,4367,-111.81,-58.67,-53.14,0.18,0.33,0.18,0.28
2000/9/2,7580,7782,7550,7750,7679.6,7908.6,7979,8189.05,5570,5448,4529,-117.56,-70.45,-47.11,0.24,0.3,0.44,0.42
