date,callorput,open,high,close,buyprice,sellprice,profit,totalprofit,roi,outputmoney,walletmoney,number
2010/2/1,put,7653.89,7661.7,7524.67,7653.89,7524.67,51288.0,145192.0,1.46925723538,-98820.0,244012.0,2.0
2010/2/2,put,7633.74,7635.73,7429.61,7633.74,7429.61,81252.0,226444.0,2.2914794576,-98820.0,325264.0,2.0
2010/2/3,put,7523.79,7550.82,7547.98,7523.79,7547.98,-15114.0,211330.0,2.13853470957,-98820.0,310150.0,3.0
2010/2/4,put,7563.19,7578.18,7542.04,7563.19,7542.04,12090.0,223420.0,2.2608783647,-98820.0,322240.0,3.0
2010/2/5,put,7323.16,7352.98,7217.83,7323.16,7217.83,62598.0,286018.0,2.89433313095,-98820.0,384838.0,3.0
2010/2/6,put,7244.71,7249.19,7212.87,7244.71,7212.87,24672.0,310690.0,3.14399919045,-98820.0,409510.0,4.0
2010/2/8,put,7236.63,7253.24,7215.88,7236.63,7215.88,15800.0,326490.0,3.30388585307,-98820.0,425310.0,4.0
2010/2/9,put,7225.71,7381.82,7361.04,7225.71,7361.04,-136330.0,190160.0,1.92430682048,-98820.0,288980.0,5.0
2010/2/10,put,7438.12,7496.34,7441.84,7438.12,7441.84,-2832.0,187328.0,1.89564865412,-98820.0,286148.0,3.0
2010/2/22,put,7619.87,7619.87,7560.04,7619.87,7560.04,35298.0,222626.0,2.25284355394,-98820.0,321446.0,3.0
2010/2/23,put,7575.62,7597.44,7597.44,7575.62,7597.44,-13692.0,208934.0,2.11428860555,-98820.0,307754.0,3.0
2010/2/24,put,7516.47,7585.19,7529.67,7516.47,7529.67,-8520.0,200414.0,2.02807124064,-98820.0,299234.0,3.0
2010/2/25,put,7568.42,7568.42,7426.96,7568.42,7426.96,84276.0,284690.0,2.88089455576,-98820.0,383510.0,3.0
2010/2/26,put,7451.17,7479.28,7436.1,7451.17,7436.1,11256.0,295946.0,2.99479862376,-98820.0,394766.0,4.0
2010/3/1,put,7492.84,7620.56,7577.75,7492.84,7577.75,-68728.0,227218.0,2.29931188019,-98820.0,326038.0,4.0
2010/3/2,put,7649.62,7664.49,7597.62,7649.62,7597.62,30600.0,257818.0,2.6089657964,-98820.0,356638.0,3.0
2010/3/3,put,7628.78,7670.25,7629.52,7628.78,7629.52,-1392.0,256426.0,2.59487957903,-98820.0,355246.0,4.0
2010/3/4,put,7664.0,7664.0,7569.8,7664.0,7569.8,74560.0,330986.0,3.34938271605,-98820.0,429806.0,4.0
2010/3/5,put,7659.76,7694.89,7666.26,7659.76,7666.26,-7500.0,323486.0,3.27348714835,-98820.0,422306.0,5.0
2010/3/8,put,7741.8,7763.76,7762.27,7741.8,7762.27,-21470.0,302016.0,3.05622343655,-98820.0,400836.0,5.0
2010/3/9,put,7762.4,7770.59,7770.59,7762.4,7770.59,-7352.0,294664.0,2.98182554139,-98820.0,393484.0,4.0
2010/3/10,put,7797.7,7803.27,7779.08,7797.7,7779.08,14096.0,308760.0,3.12446873103,-98820.0,407580.0,4.0
2010/3/11,put,7817.59,7818.84,7749.66,7817.59,7749.66,53544.0,362304.0,3.66630236794,-98820.0,461124.0,4.0
2010/3/12,put,7773.52,7773.52,7748.33,7773.52,7748.33,24190.0,386494.0,3.91109087229,-98820.0,485314.0,5.0
2010/3/15,put,7750.87,7766.36,7634.92,7750.87,7634.92,114950.0,501444.0,5.07431693989,-98820.0,600264.0,5.0
2010/3/16,put,7671.41,7695.81,7695.63,7671.41,7695.63,-35308.0,466136.0,4.71702084598,-98820.0,564956.0,7.0
2010/3/17,put,7763.43,7849.38,7847.84,7763.43,7847.84,-102492.0,363644.0,3.67986237604,-98820.0,462464.0,6.0
2010/3/18,put,7861.27,7922.48,7886.34,7861.27,7886.34,-26070.0,337574.0,3.41604938272,-98820.0,436394.0,5.0
2010/3/19,put,7899.01,7899.01,7897.91,7899.01,7897.91,100.0,337674.0,3.41706132362,-98820.0,436494.0,5.0
2010/3/22,put,7861.9,7872.78,7835.98,7861.9,7835.98,24920.0,362594.0,3.66923699656,-98820.0,461414.0,5.0
2010/3/23,put,7880.12,7889.04,7811.87,7880.12,7811.87,67250.0,429844.0,4.34976725359,-98820.0,528664.0,5.0
2010/3/24,put,7875.27,7881.37,7822.71,7875.27,7822.71,61872.0,491716.0,4.97587532888,-98820.0,590536.0,6.0
2010/3/25,put,7824.74,7856.31,7838.1,7824.74,7838.1,-20104.0,471612.0,4.77243472981,-98820.0,570432.0,7.0
2010/3/26,put,7808.15,7909.41,7876.86,7808.15,7876.86,-83652.0,387960.0,3.92592592593,-98820.0,486780.0,6.0
2010/3/29,put,7918.95,7961.14,7947.45,7918.95,7947.45,-29500.0,358460.0,3.62740335964,-98820.0,457280.0,5.0
2010/3/30,put,7992.12,7994.62,7962.22,7992.12,7962.22,28900.0,387360.0,3.91985428051,-98820.0,486180.0,5.0
2010/3/31,put,7962.91,7974.89,7920.06,7962.91,7920.06,41850.0,429210.0,4.34335154827,-98820.0,528030.0,5.0
2010/4/1,put,7952.62,8026.06,8013.09,7952.62,8013.09,-73764.0,355446.0,3.59690346084,-98820.0,454266.0,6.0
2010/4/2,put,8046.29,8050.99,8025.93,8046.29,8025.93,19360.0,374806.0,3.79281521959,-98820.0,473626.0,5.0
2010/4/6,put,8083.03,8128.08,8089.65,8083.03,8089.65,-7620.0,367186.0,3.71570532281,-98820.0,466006.0,5.0
2010/4/7,put,8131.4,8133.45,8121.78,8131.4,8121.78,8620.0,375806.0,3.80293462862,-98820.0,474626.0,5.0
2010/4/8,put,8106.0,8149.68,8057.6,8106.0,8057.6,47400.0,423206.0,4.28259461647,-98820.0,522026.0,5.0
2010/4/9,put,8073.52,8094.35,8092.03,8073.52,8092.03,-23412.0,399794.0,4.04567901235,-98820.0,498614.0,6.0
2010/4/12,put,8149.76,8152.53,8117.75,8149.76,8117.75,37212.0,437006.0,4.42224246104,-98820.0,535826.0,6.0
2010/4/13,put,8090.54,8104.14,8029.73,8090.54,8029.73,71772.0,508778.0,5.14853268569,-98820.0,607598.0,6.0
2010/4/14,put,8077.94,8102.38,8097.13,8077.94,8097.13,-28266.0,480512.0,4.86249747015,-98820.0,579332.0,7.0
2010/4/15,put,8168.11,8190.01,8171.94,8168.11,8171.94,-5796.0,474716.0,4.80384537543,-98820.0,573536.0,6.0
2010/4/16,put,8161.85,8162.85,8111.57,8161.85,8111.57,59136.0,533852.0,5.40226674762,-98820.0,632672.0,6.0
2010/4/19,put,8003.02,8042.05,7854.22,8003.02,7854.22,206920.0,740772.0,7.49617486339,-98820.0,839592.0,7.0
2010/4/20,put,7908.11,7923.27,7900.42,7908.11,7900.42,13380.0,754152.0,7.63157255616,-98820.0,852972.0,10.0
2010/4/21,put,7949.96,7998.76,7990.53,7949.96,7990.53,-83140.0,671012.0,6.7902448897,-98820.0,769832.0,10.0
2010/4/22,put,7948.89,7985.49,7978.69,7948.89,7978.69,-55440.0,615572.0,6.22922485327,-98820.0,714392.0,9.0
2010/4/23,put,8021.71,8030.11,8004.89,8021.71,8004.89,25312.0,640884.0,6.48536733455,-98820.0,739704.0,8.0
2010/4/26,put,8107.22,8168.47,8158.14,8107.22,8158.14,-83072.0,557812.0,5.6447277879,-98820.0,656632.0,8.0
2010/4/27,put,8174.85,8174.85,8146.44,8174.85,8146.44,38374.0,596186.0,6.03304998988,-98820.0,695006.0,7.0
2010/4/28,put,7944.7,8092.48,8081.55,7944.7,8081.55,-220560.0,375626.0,3.80111313499,-98820.0,474446.0,8.0
2010/4/29,put,8105.96,8107.36,8054.05,8105.96,8054.05,50910.0,426536.0,4.31629224853,-98820.0,525356.0,5.0
2010/4/30,put,8116.39,8163.94,8004.25,8116.39,8004.25,133368.0,559904.0,5.66589759158,-98820.0,658724.0,6.0
2010/5/3,put,7979.8,8022.45,7952.17,7979.8,7952.17,37282.0,597186.0,6.04316939891,-98820.0,696006.0,7.0
2010/5/4,put,8006.79,8010.98,7930.77,8006.79,7930.77,120032.0,717218.0,7.25782230318,-98820.0,816038.0,8.0
2010/5/5,put,7759.18,7785.55,7696.9,7759.18,7696.9,110304.0,827522.0,8.37403359644,-98820.0,926342.0,9.0
2010/5/6,put,7696.27,7702.11,7579.48,7696.27,7579.48,254738.0,1082260.0,10.951831613,-98820.0,1181080.0,11.0
2010/5/7,put,7393.27,7572.79,7567.1,7393.27,7567.1,-489524.0,592736.0,5.99813802874,-98820.0,691556.0,14.0
2010/5/10,put,7610.88,7664.73,7664.73,7610.88,7664.73,-87760.0,504976.0,5.11005869257,-98820.0,603796.0,8.0
2010/5/11,put,7718.17,7743.41,7608.44,7718.17,7608.44,152222.0,657198.0,6.65045537341,-98820.0,756018.0,7.0
2010/5/12,put,7663.34,7674.52,7602.7,7663.34,7602.7,107352.0,764550.0,7.73679417122,-98820.0,863370.0,9.0
2010/5/13,put,7703.48,7787.32,7770.57,7703.48,7770.57,-136180.0,628370.0,6.35873304999,-98820.0,727190.0,10.0
2010/5/14,put,7735.6,7772.54,7772.13,7735.6,7772.13,-60048.0,568322.0,5.75108277677,-98820.0,667142.0,8.0
2010/5/17,put,7697.79,7697.79,7598.72,7697.79,7598.72,156912.0,725234.0,7.33893948593,-98820.0,824054.0,8.0
2010/5/18,put,7630.1,7637.99,7585.3,7630.1,7585.3,78840.0,804074.0,8.13675369358,-98820.0,902894.0,9.0
2010/5/19,put,7527.62,7588.09,7559.16,7527.62,7559.16,-65080.0,738994.0,7.47818255414,-98820.0,837814.0,10.0
2010/5/20,put,7557.17,7557.17,7424.43,7557.17,7424.43,263480.0,1002474.0,10.1444444444,-98820.0,1101294.0,10.0
2010/5/21,put,7229.17,7277.93,7237.71,7229.17,7237.71,-24804.0,977670.0,9.89344262295,-98820.0,1076490.0,13.0
2010/5/24,put,7296.15,7344.92,7322.73,7296.15,7322.73,-66192.0,911478.0,9.22361870067,-98820.0,1010298.0,12.0
2010/5/25,put,7238.16,7241.84,7086.37,7238.16,7086.37,361896.0,1273374.0,12.8857923497,-98820.0,1372194.0,12.0
2010/5/26,put,7161.4,7174.38,7167.35,7161.4,7167.35,-22240.0,1251134.0,12.660736693,-98820.0,1349954.0,16.0
2010/5/27,put,7139.45,7254.68,7243.16,7139.45,7243.16,-335072.0,916062.0,9.27000607165,-98820.0,1014882.0,16.0
2010/5/28,put,7338.77,7364.01,7295.32,7338.77,7295.32,101880.0,1017942.0,10.3009714633,-98820.0,1116762.0,12.0
2010/5/31,put,7312.26,7373.98,7373.98,7312.26,7373.98,-163072.0,854870.0,8.6507791945,-98820.0,953690.0,13.0
2010/6/1,put,7327.01,7348.56,7289.33,7327.01,7289.33,80696.0,935566.0,9.4673750253,-98820.0,1034386.0,11.0
2010/6/2,put,7252.79,7304.13,7195.71,7252.79,7195.71,134592.0,1070158.0,10.829366525,-98820.0,1168978.0,12.0
2010/6/3,put,7322.51,7361.7,7360.28,7322.51,7360.28,-108556.0,961602.0,9.73084395871,-98820.0,1060422.0,14.0
2010/6/4,put,7377.56,7377.56,7344.59,7377.56,7344.59,76728.0,1038330.0,10.5072859745,-98820.0,1137150.0,12.0
2010/6/7,put,7139.76,7172.3,7157.83,7139.76,7157.83,-49582.0,988748.0,10.0055454361,-98820.0,1087568.0,13.0
2010/6/8,put,7142.31,7179.14,7151.99,7142.31,7151.99,-27768.0,960980.0,9.7245496863,-98820.0,1059800.0,13.0
2010/6/9,put,7166.19,7193.04,7071.67,7166.19,7071.67,224448.0,1185428.0,11.9958308035,-98820.0,1284248.0,12.0
2010/6/10,put,7134.16,7182.99,7181.77,7134.16,7181.77,-145830.0,1039598.0,10.5201173851,-98820.0,1138418.0,15.0
2010/6/11,put,7302.97,7321.6,7299.49,7302.97,7299.49,6448.0,1046046.0,10.5853673345,-98820.0,1144866.0,13.0
2010/6/14,put,7372.93,7393.41,7387.4,7372.93,7387.4,-40222.0,1005824.0,10.1783444647,-98820.0,1104644.0,13.0
2010/6/15,put,7388.57,7489.68,7454.06,7388.57,7454.06,-172874.0,832950.0,8.42896174863,-98820.0,931770.0,13.0
2010/6/17,put,7503.12,7534.06,7515.78,7503.12,7515.78,-30052.0,802898.0,8.12485326857,-98820.0,901718.0,11.0
2010/6/18,put,7538.55,7538.55,7493.11,7538.55,7493.11,88880.0,891778.0,9.02426634285,-98820.0,990598.0,10.0
2010/6/21,put,7595.93,7645.71,7635.56,7595.93,7635.56,-89386.0,802392.0,8.1197328476,-98820.0,901212.0,11.0
2010/6/22,put,7630.64,7639.66,7612.68,7630.64,7612.68,33920.0,836312.0,8.46298320178,-98820.0,935132.0,10.0
2010/6/23,put,7576.29,7615.44,7582.15,7576.29,7582.15,-15092.0,821220.0,8.31026108075,-98820.0,920040.0,11.0
2010/6/24,put,7601.72,7607.63,7589.89,7601.72,7589.89,23826.0,845046.0,8.55136612022,-98820.0,943866.0,11.0
2010/6/25,put,7509.72,7537.37,7474.71,7509.72,7474.71,74822.0,919868.0,9.3085205424,-98820.0,1018688.0,11.0
2010/6/28,put,7507.15,7536.61,7500.79,7507.15,7500.79,12864.0,932732.0,9.43869662012,-98820.0,1031552.0,12.0
2010/6/29,put,7554.78,7584.81,7423.57,7554.78,7423.57,312504.0,1245236.0,12.6010524185,-98820.0,1344056.0,12.0
2010/6/30,put,7277.39,7337.32,7329.37,7277.39,7329.37,-169536.0,1075700.0,10.8854482898,-98820.0,1174520.0,16.0
2010/7/1,put,7326.89,7327.4,7254.06,7326.89,7254.06,201124.0,1276824.0,12.9207043109,-98820.0,1375644.0,14.0
2010/7/2,put,7285.01,7378.77,7330.74,7285.01,7330.74,-149536.0,1127288.0,11.4074883627,-98820.0,1226108.0,16.0
2010/7/5,put,7351.18,7447.18,7439.96,7351.18,7439.96,-251384.0,875904.0,8.86363084396,-98820.0,974724.0,14.0
2010/7/6,put,7385.33,7548.48,7548.48,7385.33,7548.48,-361130.0,514774.0,5.20920866221,-98820.0,613594.0,11.0
2010/7/7,put,7560.22,7565.37,7534.46,7560.22,7534.46,34664.0,549438.0,5.55998785671,-98820.0,648258.0,7.0
2010/7/8,put,7612.71,7622.46,7608.85,7612.71,7608.85,4004.0,553442.0,5.60050597045,-98820.0,652262.0,7.0
2010/7/9,put,7644.11,7652.55,7647.25,7644.11,7647.25,-5796.0,547646.0,5.54185387573,-98820.0,646466.0,7.0
2010/7/12,put,7674.26,7705.11,7639.55,7674.26,7639.55,47194.0,594840.0,6.01942926533,-98820.0,693660.0,7.0
2010/7/13,put,7664.71,7671.48,7597.42,7664.71,7597.42,106064.0,700904.0,7.09273426432,-98820.0,799724.0,8.0
2010/7/14,put,7688.82,7720.63,7714.51,7688.82,7714.51,-48042.0,652862.0,6.60657761587,-98820.0,751682.0,9.0
2010/7/15,put,7699.49,7732.31,7704.52,7699.49,7704.52,-10854.0,642008.0,6.49674155029,-98820.0,740828.0,9.0
2010/7/16,put,7717.24,7719.05,7664.57,7717.24,7664.57,82672.0,724680.0,7.33333333333,-98820.0,823500.0,8.0
2010/7/19,put,7602.68,7666.58,7649.83,7602.68,7649.83,-86670.0,638010.0,6.45628415301,-98820.0,736830.0,9.0
2010/7/20,put,7678.89,7730.88,7712.03,7678.89,7712.03,-54624.0,583386.0,5.90352155434,-98820.0,682206.0,8.0
2010/7/21,put,7742.48,7752.8,7701.29,7742.48,7701.29,64304.0,647690.0,6.55424003238,-98820.0,746510.0,8.0
2010/7/22,put,7699.36,7718.92,7666.34,7699.36,7666.34,51232.0,698922.0,7.07267759563,-98820.0,797742.0,8.0
2010/7/23,put,7747.03,7782.02,7761.22,7747.03,7761.22,-27342.0,671580.0,6.79599271403,-98820.0,770400.0,9.0
2010/7/26,put,7787.07,7807.07,7787.45,7787.07,7787.45,-2484.0,669096.0,6.770856102,-98820.0,767916.0,9.0
2010/7/27,put,7806.25,7806.25,7748.01,7806.25,7748.01,103032.0,772128.0,7.81347905282,-98820.0,870948.0,9.0
2010/7/28,put,7736.59,7786.23,7784.81,7736.59,7784.81,-98440.0,673688.0,6.81732442825,-98820.0,772508.0,10.0
2010/7/29,put,7778.74,7799.57,7798.99,7778.74,7798.99,-38250.0,635438.0,6.43025703299,-98820.0,734258.0,9.0
2010/7/30,put,7765.25,7781.24,7760.63,7765.25,7760.63,5792.0,641230.0,6.48886865007,-98820.0,740050.0,8.0
2010/8/2,put,7829.19,7917.95,7911.68,7829.19,7911.68,-133584.0,507646.0,5.13707751467,-98820.0,606466.0,8.0
2010/8/3,put,7961.68,7970.58,7957.53,7961.68,7957.53,4410.0,512056.0,5.18170410848,-98820.0,610876.0,7.0
2010/8/4,put,7960.3,7978.16,7972.66,7960.3,7972.66,-18704.0,493352.0,4.99243068205,-98820.0,592172.0,7.0
2010/8/5,put,8010.07,8018.74,7936.85,8010.07,7936.85,101108.0,594460.0,6.0155838899,-98820.0,693280.0,7.0
2010/8/6,put,7938.09,7963.3,7963.3,7938.09,7963.3,-41936.0,552524.0,5.59121635297,-98820.0,651344.0,8.0
2010/8/9,put,7974.67,8040.94,8034.49,7974.67,8034.49,-85148.0,467376.0,4.72956891318,-98820.0,566196.0,7.0
2010/8/10,put,8054.29,8054.29,7976.74,8054.29,7976.74,91860.0,559236.0,5.65913782635,-98820.0,658056.0,6.0
2010/8/11,put,7923.57,7956.9,7895.03,7923.57,7895.03,38556.0,597792.0,6.04930176078,-98820.0,696612.0,7.0
2010/8/12,put,7789.46,7837.38,7829.79,7789.46,7829.79,-66128.0,531664.0,5.38012548067,-98820.0,630484.0,8.0
2010/8/13,put,7845.98,7906.35,7891.58,7845.98,7891.58,-65240.0,466424.0,4.71993523578,-98820.0,565244.0,7.0
2010/8/16,put,7884.28,7941.22,7941.22,7884.28,7941.22,-69528.0,396896.0,4.01635296499,-98820.0,495716.0,6.0
2010/8/17,put,7962.7,7973.15,7931.09,7962.7,7931.09,30610.0,427506.0,4.32610807529,-98820.0,526326.0,5.0
2010/8/18,put,7978.52,7984.57,7924.1,7978.52,7924.1,64104.0,491610.0,4.97480267152,-98820.0,590430.0,6.0
2010/8/19,put,7925.48,7948.73,7928.94,7925.48,7928.94,-6244.0,485366.0,4.91161708156,-98820.0,584186.0,7.0
2010/8/20,put,7915.16,7941.61,7927.31,7915.16,7927.31,-18410.0,466956.0,4.72531876138,-98820.0,565776.0,7.0
2010/8/23,put,7938.21,8013.12,7975.93,7938.21,7975.93,-46464.0,420492.0,4.25513054038,-98820.0,519312.0,6.0
2010/8/24,put,7983.62,7990.49,7940.64,7983.62,7940.64,50376.0,470868.0,4.7649058895,-98820.0,569688.0,6.0
2010/8/25,put,7889.57,7889.57,7736.98,7889.57,7736.98,181908.0,652776.0,6.60570734669,-98820.0,751596.0,6.0
2010/8/26,put,7743.32,7758.14,7689.74,7743.32,7689.74,94644.0,747420.0,7.5634486946,-98820.0,846240.0,9.0
2010/8/27,put,7702.59,7722.91,7722.91,7702.59,7722.91,-42640.0,704780.0,7.13195709371,-98820.0,803600.0,10.0
2010/8/30,put,7797.26,7806.91,7741.2,7797.26,7741.2,99108.0,803888.0,8.13487148351,-98820.0,902708.0,9.0
2010/8/31,put,7669.31,7687.47,7616.28,7669.31,7616.28,104060.0,907948.0,9.1878971868,-98820.0,1006768.0,10.0
2010/9/1,put,7643.61,7679.43,7668.25,7643.61,7668.25,-61536.0,846412.0,8.56518923295,-98820.0,945232.0,12.0
2010/9/2,put,7764.8,7780.53,7720.82,7764.8,7720.82,94556.0,940968.0,9.52204007286,-98820.0,1039788.0,11.0
2010/9/3,put,7770.93,7830.21,7830.21,7770.93,7830.21,-144672.0,796296.0,8.05804493018,-98820.0,895116.0,12.0
2010/9/6,put,7879.7,7902.56,7890.95,7879.7,7890.95,-24500.0,771796.0,7.81011940903,-98820.0,870616.0,10.0
2010/9/7,put,7914.38,7922.07,7884.4,7914.38,7884.4,57960.0,829756.0,8.3966403562,-98820.0,928576.0,10.0
2010/9/8,put,7866.35,7898.76,7851.31,7866.35,7851.31,30888.0,860644.0,8.70920866221,-98820.0,959464.0,11.0
2010/9/9,put,7901.83,7903.47,7835.54,7901.83,7835.54,143638.0,1004282.0,10.162740336,-98820.0,1103102.0,11.0
2010/9/10,put,7900.56,7911.66,7890.11,7900.56,7890.11,24570.0,1028852.0,10.4113742157,-98820.0,1127672.0,13.0
2010/9/13,put,7961.98,8091.3,8091.3,7961.98,8091.3,-338832.0,690020.0,6.98259461647,-98820.0,788840.0,13.0
2010/9/14,put,8121.68,8132.6,8132.6,8121.68,8132.6,-21456.0,668564.0,6.7654725764,-98820.0,767384.0,9.0
2010/9/15,put,8152.63,8163.82,8163.82,8152.63,8163.82,-21942.0,646622.0,6.54343250354,-98820.0,745442.0,9.0
2010/9/16,put,8174.85,8182.8,8099.75,8174.85,8099.75,118560.0,765182.0,7.74318963773,-98820.0,864002.0,8.0
2010/9/17,put,8150.94,8197.82,8158.33,8150.94,8158.33,-16780.0,748402.0,7.57338595426,-98820.0,847222.0,10.0
2010/9/20,put,8174.88,8195.74,8186.96,8174.88,8186.96,-26160.0,722242.0,7.30866221413,-98820.0,821062.0,10.0
2010/9/21,put,8249.6,8251.42,8196.4,8249.6,8196.4,93960.0,816202.0,8.25948188626,-98820.0,915022.0,9.0
2010/9/23,put,8201.68,8223.22,8202.54,8201.68,8202.54,-4092.0,812110.0,8.21807326452,-98820.0,910930.0,11.0
2010/9/24,put,8182.16,8190.96,8166.62,8182.16,8166.62,29080.0,841190.0,8.51234567901,-98820.0,940010.0,10.0
2010/9/27,put,8239.11,8240.86,8191.54,8239.11,8191.54,102454.0,943644.0,9.54911961141,-98820.0,1042464.0,11.0
2010/9/28,put,8201.81,8211.42,8189.44,8201.81,8189.44,27288.0,970932.0,9.82525804493,-98820.0,1069752.0,12.0
2010/9/29,put,8241.65,8286.93,8240.89,8241.65,8240.89,-576.0,970356.0,9.81942926533,-98820.0,1069176.0,12.0
2010/9/30,put,8259.24,8267.55,8237.78,8259.24,8237.78,49104.0,1019460.0,10.3163327262,-98820.0,1118280.0,12.0
2010/10/1,put,8259.08,8260.28,8244.18,8259.08,8244.18,36140.0,1055600.0,10.6820481684,-98820.0,1154420.0,13.0
2010/10/4,put,8261.16,8300.04,8246.1,8261.16,8246.1,36556.0,1092156.0,11.0519732848,-98820.0,1190976.0,13.0
2010/10/5,put,8217.86,8217.86,8200.43,8217.86,8200.43,46004.0,1138160.0,11.5175065776,-98820.0,1236980.0,14.0
2010/10/6,put,8296.23,8301.39,8284.03,8296.23,8284.03,31360.0,1169520.0,11.8348512447,-98820.0,1268340.0,14.0
2010/10/7,put,8304.91,8310.8,8283.92,8304.91,8283.92,59970.0,1229490.0,12.441712204,-98820.0,1328310.0,15.0
2010/10/8,put,8306.32,8309.91,8244.19,8306.32,8244.19,195616.0,1425106.0,14.4212305201,-98820.0,1523926.0,16.0
2010/10/11,put,8277.78,8277.78,8176.76,8277.78,8176.76,360072.0,1785178.0,18.0649463671,-98820.0,1883998.0,18.0
2010/10/12,put,8176.7,8180.39,8090.22,8176.7,8090.22,376112.0,2161290.0,21.8709775349,-98820.0,2260110.0,22.0
2010/10/13,put,8116.69,8143.19,8106.66,8116.69,8106.66,48762.0,2210052.0,22.3644201579,-98820.0,2308872.0,27.0
2010/10/14,put,8181.51,8252.2,8215.45,8181.51,8215.45,-188676.0,2021376.0,20.4551305404,-98820.0,2120196.0,27.0
2010/10/15,put,8216.87,8242.77,8205.3,8216.87,8205.3,52850.0,2074226.0,20.9899413074,-98820.0,2173046.0,25.0
2010/10/18,put,8209.39,8209.39,8060.54,8209.39,8060.54,768820.0,2843046.0,28.7699453552,-98820.0,2941866.0,26.0
2010/10/19,put,8044.9,8074.68,8046.23,8044.9,8046.23,-16310.0,2826736.0,28.604897794,-98820.0,2925556.0,35.0
2010/10/20,put,7993.43,8131.19,8124.62,7993.43,8124.62,-925330.0,1901406.0,19.2411050395,-98820.0,2000226.0,35.0
2010/10/21,put,8135.57,8171.49,8131.23,8135.57,8131.23,16032.0,1917438.0,19.403339405,-98820.0,2016258.0,24.0
2010/10/22,put,8169.51,8174.03,8168.06,8169.51,8168.06,2160.0,1919598.0,19.4251973285,-98820.0,2018418.0,24.0
2010/10/25,put,8204.01,8307.59,8306.98,8204.01,8306.98,-499056.0,1420542.0,14.3750455373,-98820.0,1519362.0,24.0
2010/10/26,put,8336.95,8353.86,8343.23,8336.95,8343.23,-26208.0,1394334.0,14.1098360656,-98820.0,1493154.0,18.0
2010/10/27,put,8369.75,8372.52,8291.04,8369.75,8291.04,264214.0,1658548.0,16.7835256021,-98820.0,1757368.0,17.0
2010/10/28,put,8315.0,8386.29,8354.05,8315.0,8354.05,-168210.0,1490338.0,15.0813398098,-98820.0,1589158.0,21.0
2010/10/29,put,8348.39,8348.39,8287.09,8348.39,8287.09,229140.0,1719478.0,17.4001011941,-98820.0,1818298.0,19.0
2010/11/1,put,8343.52,8407.91,8379.75,8343.52,8379.75,-156366.0,1563112.0,15.8177696823,-98820.0,1661932.0,21.0
2010/11/2,put,8380.06,8390.1,8344.76,8380.06,8344.76,137200.0,1700312.0,17.2061526007,-98820.0,1799132.0,20.0
2010/11/3,put,8394.53,8398.3,8293.9,8394.53,8293.9,418446.0,2118758.0,21.4405788302,-98820.0,2217578.0,21.0
2010/11/4,put,8321.36,8367.19,8357.85,8321.36,8357.85,-194948.0,1923810.0,19.4678202793,-98820.0,2022630.0,26.0
2010/11/5,put,8444.81,8458.47,8449.34,8444.81,8449.34,-26544.0,1897266.0,19.1992106861,-98820.0,1996086.0,24.0
2010/11/8,put,8473.66,8473.66,8430.58,8473.66,8430.58,201984.0,2099250.0,21.2431693989,-98820.0,2198070.0,24.0
