date,callorput,dateline,strike_price,buyprice,big_open,sellprice,big_close,big_hight,big_low,total_profit,outputmoney,roi
2014/9/25,call,201410W1,9200,36.0,9158.0,3.4,9026.0,9168.0,8995.0,-264.8,-393.8,-0.672422549518
2014/9/26,call,201410W1,9000,36.5,8958.0,29.0,8982.0,9022.0,8937.0,-287.3,-393.8,-0.729558151346
2014/9/29,call,201410W1,9000,32.0,8991.0,22.0,8981.0,9008.0,8943.0,-317.3,-393.8,-0.805738953784
2014/9/30,call,201410W1,9000,13.0,8961.0,13.0,8991.0,9021.0,8871.0,-317.3,-393.8,-0.805738953784
2014/10/1,call,201410W1,8900,45.5,8943.0,92.0,8980.0,9015.0,8911.0,-270.8,-393.8,-0.687658710005
2014/10/2,call,201410W2,8900,68.0,8920.0,107.0,8992.0,9020.0,8905.0,-231.8,-393.8,-0.588623666836
2014/10/3,call,201410W2,9000,48.0,9004.0,112.0,9098.0,9107.0,8994.0,-39.8,-393.8,-0.101066531234
2014/10/6,call,201410W2,9100,49.0,9098.0,30.5,9085.0,9110.0,9056.0,-169.3,-393.8,-0.429913661757
2014/10/7,call,201410W2,9000,66.0,9034.0,42.0,9018.0,9048.0,8976.0,-241.3,-393.8,-0.612747587608
2014/10/8,call,201410W2,9000,18.5,8986.0,-0.7,8932.0,9029.0,8928.0,-394.9,-393.8,-1.00279329609
2014/10/9,call,201410,9000,50.0,8997.0,33.5,8980.0,9039.0,8948.0,-411.4,-444.9,-0.924702180265
2014/10/13,call,201410,8800,68.0,8798.0,17.0,8712.0,8818.0,8712.0,-462.4,-479.4,-0.964539007092
2014/10/14,call,201410,8700,58.0,8730.0,59.0,8743.0,8759.0,8702.0,-461.4,-520.4,-0.88662567256
2014/10/15,call,201410,8700,56.0,8743.0,-0.9,8646.0,8763.0,8641.0,-518.3,-520.4,-0.995964642583
2014/10/16,call,201410W4,8600,61.0,8583.0,87.0,8628.0,8683.0,8506.0,-492.3,-579.3,-0.849818746763
2014/10/17,call,201410W4,8700,46.0,8658.0,7.3,8499.0,8673.0,8497.0,-531.0,-579.3,-0.916623511134
2014/10/20,call,201410W4,8600,62.0,8599.0,81.0,8660.0,8681.0,8588.0,-512.0,-593.0,-0.863406408094
2014/10/21,call,201410W4,8700,16.5,8655.0,8.2,8639.0,8663.0,8616.0,-545.2,-593.0,-0.919392917369
2014/10/22,call,201410W4,8700,36.0,8748.0,39.5,8744.0,8764.0,8714.0,-541.7,-593.0,-0.913490725126
2014/10/23,call,201410W5,8700,84.0,8732.0,69.0,8722.0,8740.0,8702.0,-556.7,-625.7,-0.889723509669
2014/10/24,call,201410W5,8700,84.0,8742.0,30.0,8641.0,8746.0,8609.0,-610.7,-640.7,-0.953176213516
2014/10/27,call,201410W5,8700,39.0,8675.0,16.0,8643.0,8686.0,8592.0,-633.7,-649.7,-0.975373249192
2014/10/28,call,201410W5,8700,21.0,8666.0,62.0,8792.0,8805.0,8663.0,-592.7,-654.7,-0.905300137468
2014/10/29,call,201410W5,8800,30.0,8833.0,89.0,8879.0,8905.0,8818.0,-474.7,-654.7,-0.725064915228
2014/10/30,call,201411W1,8900,54.0,8878.0,52.0,8879.0,8889.0,8838.0,-480.7,-654.7,-0.734229418054
2015/5/22,call,201505W4,9600,46.5,9562.0,70.0,9627.0,9649.0,9546.0,-410.2,-654.7,-0.626546509852
2015/5/25,call,201505W4,9600,58.0,9603.0,65.0,9631.0,9640.0,9550.0,-382.2,-654.7,-0.583778829998
2015/5/26,call,201505W4,9600,51.0,9613.0,80.0,9659.0,9725.0,9606.0,-237.2,-654.7,-0.362303345044
2015/5/27,call,201505W4,9600,38.0,9607.0,95.0,9662.0,9698.0,9601.0,332.8,-654.7,0.5083244234
2015/6/12,call,201506,9300,46.0,9272.0,34.0,9268.0,9314.0,9230.0,80.8,-654.7,0.12341530472
