Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,Openposition,ChangeOpenposition
2011/4/8,8904.44,8929.06,8862.49,8894.54,8807.33,8701.94,8575.39,8756.26,1289.39,1172.14,1072.86,41.1,-13.51,54.61,0.949,0.925,0.8281,0.6691,63348,-2465
2011/4/11,8922.75,8922.75,8836.38,8880.27,8846.73,8732.33,8587.26,8754.31,1044.39,1162.99,1079.4,52.23,-0.36,52.59,0.926,0.9254,0.7859,0.6552,62901,-447
2011/4/12,8839.22,8839.22,8708.86,8732.59,8852.22,8744.55,8595.5,8752.41,1009.81,1173.56,1075.38,50.25,9.76,40.49,0.7896,0.8801,0.481,0.5308,60386,-2515
2011/4/13,8727.95,8780.2,8700.08,8780.2,8837.86,8767.26,8608.5,8750.69,903.53,1075.94,1086.24,48.67,17.54,31.13,0.7062,0.8221,0.5487,0.5602,62979,2593
2011/4/14,8787.75,8835.39,8772.3,8802.73,8818.07,8787.88,8636.9,8751.03,1049.39,1059.3,1100.56,50.32,24.1,26.22,0.673,0.7724,0.5799,0.5739,61857,-1122
2011/4/15,8828.63,8834.07,8716.7,8718.12,8782.78,8795.06,8656.58,8749.37,1093.39,1020.1,1096.12,46.53,28.58,17.94,0.526,0.6903,0.4423,0.5087,57942,-3915
2011/4/18,8752.56,8764.65,8703.11,8714.48,8749.62,8798.18,8678.17,8745.75,948.7,1000.96,1081.98,41.23,31.11,10.11,0.3716,0.584,0.437,0.506,51591,-6351
2011/4/19,8643.4,8658.97,8592.23,8638.55,8730.82,8791.52,8690.36,8740.31,1013.01,1001.6,1087.58,29.26,30.74,-1.48,0.2936,0.4872,0.3354,0.4515,38344,-13247
2011/4/20,8704.48,8813.28,8698.97,8813.28,8737.43,8787.65,8707.64,8737.6,1250.96,1071.09,1073.51,31.72,30.94,0.78,0.4145,0.463,0.5952,0.5683,28134,-10210
2011/4/21,8893.07,8992.08,8892.06,8957.65,8768.42,8793.24,8730.12,8737.36,1607.2,1182.65,1120.98,46.46,34.04,12.42,0.5809,0.5023,0.7083,0.6378,59108,30974
2011/4/22,8980.43,8992.67,8956.07,8969.43,8818.68,8800.73,8751.33,8738.1,1145.27,1193.03,1106.56,59.24,39.08,20.16,0.7013,0.5686,0.716,0.6429,61898,2790
2011/4/25,9015.91,9037.09,8950.75,8950.75,8865.93,8807.78,8770.05,8737.48,1021.74,1207.64,1104.3,68.62,44.99,23.63,0.7362,0.6245,0.6815,0.6276,62963,1065
2011/4/26,8894.01,8966.86,8866.74,8948.14,8927.85,8829.33,8786.94,8735.18,997.05,1204.44,1103.02,72,50.39,21.61,0.7575,0.6688,0.6761,0.6253,62542,-421
2011/4/27,9012.28,9060.5,9012.28,9049.25,8975.04,8856.24,8811.75,8735.63,1337.24,1221.7,1146.39,82.63,56.84,25.79,0.8303,0.7226,0.764,0.675,62212,-330
2011/4/28,9088.97,9099.75,9021.36,9040.77,8991.67,8880.04,8833.96,8737.07,1329.2,1166.1,1174.38,90.64,63.6,27.04,0.8481,0.7645,0.7437,0.6669,62874,662
2011/4/29,9050.49,9058.78,8943.99,9007.87,8999.36,8909.02,8852.04,8738.07,1460.73,1229.19,1211.11,92.22,69.32,22.89,0.8384,0.7891,0.6617,0.6347,63713,839
2011/5/3,9014.33,9018.7,8895.25,8946.08,8998.42,8932.18,8865.18,8737.31,1265.78,1278,1242.82,88.16,73.09,15.07,0.7645,0.7809,0.5301,0.5775,62726,-987
2011/5/4,8937.3,8947.35,8864.55,8947.35,8998.26,8963.06,8877.29,8735.51,1154.87,1309.56,1257,81.99,74.87,7.12,0.627,0.7296,0.5324,0.5783,63151,425
2011/5/5,8930.24,9029.58,8907.97,9018.61,8992.14,8983.59,8885.62,8734.12,1377.01,1317.52,1269.61,81.58,76.21,5.37,0.6363,0.6985,0.6481,0.6247,65703,2552
2011/5/6,8997.73,9018.4,8954.81,8977.23,8979.43,8985.55,8889.39,8731.31,1275.97,1306.87,1236.49,79.38,76.85,2.54,0.5839,0.6603,0.5528,0.584,63972,-1731
2011/5/9,9001.8,9081.26,8984.43,9035.48,8984.95,8992.15,8896.44,8730.05,1258.82,1266.49,1247.84,80.92,77.66,3.26,0.6315,0.6507,0.6418,0.6218,63332,-640
2011/5/10,9048.25,9055.91,9007.93,9023.28,9000.39,8999.41,8903.59,8730.32,988.25,1210.98,1244.49,80.69,78.27,2.42,0.646,0.6491,0.6112,0.6092,62984,-348
2011/5/11,9073.88,9082.01,9014.36,9020.4,9015,9006.63,8917.98,8733.39,1053.84,1190.78,1250.17,80.12,78.64,1.48,0.6515,0.6499,0.6031,0.606,61519,-1465
2011/5/12,8977.77,9052.98,8963.24,9033.68,9018.01,9005.08,8930.66,8740.45,1111.96,1137.77,1227.64,77.69,78.45,-0.76,0.6936,0.6645,0.6303,0.6161,59183,-2336
2011/5/13,9039.55,9059.46,8986.18,9006.61,9023.89,9001.66,8940.85,8745.8,1173.81,1117.33,1212.1,74.41,77.64,-3.23,0.6802,0.6697,0.5397,0.5829,56932,-2251
2011/5/16,8996.7,8996.7,8911.71,8911.71,8999.14,8992.04,8950.53,8748.96,948.64,1055.3,1160.89,64.46,75,-10.54,0.5257,0.6217,0.3364,0.4836,45987,-10945
2011/5/17,8917.25,8928.99,8854.14,8884.09,8971.3,8985.84,8959.01,8751.82,1010.43,1059.73,1135.36,52.34,70.47,-18.13,0.3943,0.5459,0.2972,0.4587,31240,-14747
2011/5/18,8885.4,8946.99,8885.4,8944.84,8956.19,8985.59,8974.33,8756.17,882.05,1025.38,1108.08,45.65,65.51,-19.86,0.3955,0.4958,0.4623,0.5181,20513,-10727
2011/5/19,8952.25,9026.18,8888.21,8892.88,8928.03,8973.02,8978.31,8756.98,1148.22,1032.63,1085.2,39.45,60.3,-20.84,0.3204,0.4373,0.3725,0.47,61154,40641
2011/5/20,8944.38,8944.38,8822.75,8837.03,8894.11,8959,8972.27,8756.95,972.76,992.42,1054.88,28.98,54.03,-25.05,0.2319,0.3689,0.2979,0.4239,61133,-21
2011/5/23,8767.3,8776.46,8695.34,8747.51,8861.27,8930.2,8961.18,8758.18,939.28,990.54,1022.92,10.99,45.43,-34.44,0.1996,0.3124,0.215,0.3617,62379,1246
