date,dateline,strike_price,callorput,open,high,close
2016/4/18,201604,7600,put,0.4,0.4,0.2
2016/4/18,201604,7700,call,0,0,0
2016/4/18,201604,7700,put,0,0,0
2016/4/18,201604,7800,call,865,865,860
2016/4/18,201604,7800,put,0.3,0.3,0.3
2016/4/18,201604,7900,call,765,765,760
2016/4/18,201604,7900,put,0.4,0.4,0.2
2016/4/18,201604,8000,call,660,675,655
2016/4/18,201604,8000,put,0.7,0.7,0.4
2016/4/18,201604,8100,call,560,565,545
2016/4/18,201604,8100,put,0.5,0.7,0.5
2016/4/18,201604,8200,call,465,473,450
2016/4/18,201604,8200,put,0.6,1,0.6
2016/4/18,201604,8300,call,366,370,345
2016/4/18,201604,8300,put,2.4,2.4,0.8
2016/4/18,201604,8350,call,300,325,313
2016/4/18,201604,8350,put,2.7,2.7,1
2016/4/18,201604,8400,call,271,282,241
2016/4/18,201604,8400,put,1.5,2.4,1.7
2016/4/18,201604,8450,call,205,237,211
2016/4/18,201604,8450,put,3,5.1,3.5
2016/4/18,201604,8500,call,162,188,151
2016/4/18,201604,8500,put,6.3,10,6.3
2016/4/18,201604,8550,call,132,142,107
2016/4/18,201604,8550,put,12.5,18.5,12
2016/4/18,201604,8600,call,81,101,68
2016/4/18,201604,8600,put,22,34,24
2016/4/18,201604,8650,call,50,66,39
2016/4/18,201604,8650,put,41.5,56,45.5
2016/4/18,201604,8700,call,31.5,39.5,19.5
2016/4/18,201604,8700,put,69,88,76
2016/4/18,201604,8750,call,15,21,8.9
2016/4/18,201604,8750,put,94,126,115
2016/4/18,201604,8800,call,10,10,3.2
2016/4/18,201604,8800,put,150,170,159
2016/4/18,201604,8850,call,3,4.2,0.8
2016/4/18,201604,8850,put,197,218,199
2016/4/18,201604,8900,call,2.9,2.9,0.5
2016/4/18,201604,8900,put,234,269,255
2016/4/18,201604,8950,call,0.7,0.7,0.2
2016/4/18,201604,8950,put,293,295,281
2016/4/18,201604,9000,call,0.5,0.5,0.2
2016/4/18,201604,9000,put,340,363,353
2016/4/18,201604,9100,call,0.1,0.4,0.2
2016/4/18,201604,9100,put,440,440,435
2016/4/18,201604,9200,call,0.2,0.5,0.1
2016/4/18,201604,9200,put,540,550,550
2016/4/18,201604,9300,call,0.2,0.2,0.2
2016/4/18,201604,9300,put,650,650,650
2016/4/18,201604,9400,call,0.1,0.2,0.2
2016/4/18,201604,9400,put,0,0,0
2016/4/18,201604,9500,call,0.1,0.1,0.1
2016/4/18,201604,9500,put,0,0,0
2016/4/18,201604,9600,call,0.1,0.1,0.1
2016/4/18,201604,9600,put,0,0,0
2016/4/18,201604,9700,call,0,0,0
2016/4/18,201604,9700,put,0,0,0
2016/4/18,201604,9800,call,0,0,0
2016/4/18,201604,9800,put,0,0,0
2016/4/18,201604,9900,call,0,0,0
2016/4/18,201604,9900,put,0,0,0
2016/4/18,201604,10000,call,0.2,0.2,0.1
2016/4/18,201604,10000,put,0,0,0
2016/4/18,201604,10200,call,0,0,0
2016/4/18,201604,10200,put,0,0,0
2016/4/18,201605,6900,call,0,0,0
2016/4/18,201605,6900,put,1.6,1.7,1.6
2016/4/18,201605,7000,call,0,0,0
2016/4/18,201605,7000,put,0,0,0
2016/4/18,201605,7100,call,0,0,0
2016/4/18,201605,7100,put,2.6,2.6,2.1
2016/4/18,201605,7200,call,0,0,0
2016/4/18,201605,7200,put,3,3.2,2.8
2016/4/18,201605,7300,call,0,0,0
2016/4/18,201605,7300,put,3.5,3.7,3.4
2016/4/18,201605,7400,call,0,0,0
2016/4/18,201605,7400,put,4.1,4.8,4.5
2016/4/18,201605,7500,call,0,0,0
2016/4/18,201605,7500,put,5.7,6.6,5.8
2016/4/18,201605,7600,call,0,0,0
2016/4/18,201605,7600,put,8.2,8.2,7.4
2016/4/18,201605,7700,call,945,945,945
2016/4/18,201605,7700,put,10,11,10
2016/4/18,201605,7800,call,0,0,0
2016/4/18,201605,7800,put,14,14.5,13
2016/4/18,201605,7900,call,750,750,750
2016/4/18,201605,7900,put,18,19.5,17.5
2016/4/18,201605,8000,call,670,680,660
2016/4/18,201605,8000,put,24.5,25.5,23.5
2016/4/18,201605,8100,call,565,590,565
2016/4/18,201605,8100,put,33,34,32.5
2016/4/18,201605,8200,call,470,475,466
2016/4/18,201605,8200,put,42.5,45,42.5
2016/4/18,201605,8300,call,400,409,381
2016/4/18,201605,8300,put,55,61,59
2016/4/18,201605,8400,call,324,324,293
2016/4/18,201605,8400,put,76,83,80
2016/4/18,201605,8500,call,230,251,222
2016/4/18,201605,8500,put,102,110,108
2016/4/18,201605,8600,call,173,187,161
2016/4/18,201605,8600,put,137,147,146
2016/4/18,201605,8700,call,118,130,109
2016/4/18,201605,8700,put,183,193,190
2016/4/18,201605,8800,call,78,85,69
2016/4/18,201605,8800,put,225,255,254
2016/4/18,201605,8900,call,47.5,51,40.5
2016/4/18,201605,8900,put,300,327,327
2016/4/18,201605,9000,call,27,28.5,21.5
2016/4/18,201605,9000,put,386,395,395
2016/4/18,201605,9100,call,14,14.5,11
2016/4/18,201605,9100,put,480,485,485
2016/4/18,201605,9200,call,6.6,7.3,5.9
2016/4/18,201605,9200,put,570,570,570
2016/4/18,201605,9300,call,3,3.9,3
2016/4/18,201605,9300,put,0,0,0
2016/4/18,201605,9400,call,1.7,1.9,1.8
2016/4/18,201605,9400,put,765,765,765
2016/4/18,201605,9500,call,1.1,1.4,1.3
2016/4/18,201605,9500,put,855,855,855
2016/4/18,201605,9600,call,0.9,0.9,0.8
2016/4/18,201605,9600,put,0,0,0
2016/4/18,201605,9700,call,0,0,0
2016/4/18,201605,9700,put,0,0,0
2016/4/18,201605,9800,call,0,0,0
2016/4/18,201605,9800,put,0,0,0
2016/4/18,201605,9900,call,0,0,0
2016/4/18,201605,9900,put,0,0,0
2016/4/18,201605,10000,call,0,0,0
2016/4/18,201605,10000,put,0,0,0
2016/4/18,201605,10200,call,0,0,0
2016/4/18,201605,10200,put,0,0,0
2016/4/18,201606,6000,call,0,0,0
2016/4/18,201606,6000,put,3,3,2.2
2016/4/18,201606,6100,call,0,0,0
2016/4/18,201606,6100,put,3.1,3.1,2
2016/4/18,201606,6200,call,0,0,0
2016/4/18,201606,6200,put,3.4,3.4,2
2016/4/18,201606,6300,call,0,0,0
2016/4/18,201606,6300,put,3.8,3.8,2.1
2016/4/18,201606,6400,call,0,0,0
2016/4/18,201606,6400,put,4.4,4.4,3
2016/4/18,201606,6500,call,0,0,0
2016/4/18,201606,6500,put,5.4,5.4,4.2
2016/4/18,201606,6600,call,0,0,0
2016/4/18,201606,6600,put,5.5,6.1,5
2016/4/18,201606,6700,call,0,0,0
2016/4/18,201606,6700,put,6.1,6.1,5.7
2016/4/18,201606,6800,call,0,0,0
2016/4/18,201606,6800,put,6.9,8,7
2016/4/18,201606,6900,call,0,0,0
2016/4/18,201606,6900,put,7.9,9.3,8.4
2016/4/18,201606,7000,call,0,0,0
2016/4/18,201606,7000,put,10.5,11,10.5
2016/4/18,201606,7100,call,0,0,0
2016/4/18,201606,7100,put,11.5,13.5,12
2016/4/18,201606,7200,call,0,0,0
2016/4/18,201606,7200,put,15,16.5,15
2016/4/18,201606,7300,call,0,0,0
2016/4/18,201606,7300,put,19,20,18
2016/4/18,201606,7400,call,1240,1240,1230
2016/4/18,201606,7400,put,22,23.5,23.5
2016/4/18,201606,7500,call,0,0,0
2016/4/18,201606,7500,put,25.5,27.5,26
2016/4/18,201606,7600,call,1040,1040,1040
2016/4/18,201606,7600,put,32.5,32.5,32
2016/4/18,201606,7700,call,0,0,0
2016/4/18,201606,7700,put,37,38,38
2016/4/18,201606,7800,call,845,845,845
2016/4/18,201606,7800,put,47,48,48
2016/4/18,201606,7900,call,0,0,0
2016/4/18,201606,7900,put,52,57,55
2016/4/18,201606,8000,call,0,0,0
2016/4/18,201606,8000,put,66,70,69
2016/4/18,201606,8100,call,0,0,0
2016/4/18,201606,8100,put,79,85,83
2016/4/18,201606,8200,call,0,0,0
2016/4/18,201606,8200,put,99,102,101
2016/4/18,201606,8300,call,418,418,418
2016/4/18,201606,8300,put,112,121,121
2016/4/18,201606,8400,call,362,362,336
2016/4/18,201606,8400,put,140,151,147
2016/4/18,201606,8500,call,281,291,271
2016/4/18,201606,8500,put,170,179,174
2016/4/18,201606,8600,call,232,235,219
2016/4/18,201606,8600,put,219,219,218
2016/4/18,201606,8700,call,175,184,166
2016/4/18,201606,8700,put,266,270,270
2016/4/18,201606,8800,call,130,134,116
2016/4/18,201606,8800,put,305,311,309
2016/4/18,201606,8900,call,90,100,81
2016/4/18,201606,8900,put,378,378,378
2016/4/18,201606,9000,call,74,74,55
2016/4/18,201606,9000,put,450,450,450
2016/4/18,201606,9100,call,40.5,41,35
2016/4/18,201606,9100,put,520,520,520
2016/4/18,201606,9200,call,22.5,26.5,22.5
2016/4/18,201606,9200,put,0,0,0
2016/4/18,201606,9300,call,14.5,16,14
2016/4/18,201606,9300,put,680,690,690
2016/4/18,201606,9400,call,8.6,9.4,9.1
2016/4/18,201606,9400,put,0,0,0
2016/4/18,201606,9500,call,5.5,5.8,4.9
2016/4/18,201606,9500,put,0,0,0
2016/4/18,201606,9600,call,4.9,4.9,3
2016/4/18,201606,9600,put,0,0,0
2016/4/18,201606,9700,call,3,3,2
2016/4/18,201606,9700,put,0,0,0
2016/4/18,201606,9800,call,2.2,2.2,2
2016/4/18,201606,9800,put,0,0,0
2016/4/18,201606,9900,call,0,0,0
2016/4/18,201606,9900,put,0,0,0
2016/4/18,201606,10000,call,1.2,1.2,1.2
2016/4/18,201606,10000,put,0,0,0
2016/4/18,201606,10200,call,0,0,0
2016/4/18,201606,10200,put,0,0,0
2016/4/18,201606,10400,call,0,0,0
2016/4/18,201606,10400,put,0,0,0
2016/4/18,201606,10600,call,0,0,0
2016/4/18,201606,10600,put,0,0,0
2016/4/18,201606,10800,call,0.4,0.4,0.4
2016/4/18,201606,10800,put,0,0,0
2016/4/18,201609,6000,call,0,0,0
2016/4/18,201609,6000,put,28,30,30
2016/4/18,201609,6200,call,0,0,0
2016/4/18,201609,6200,put,33,36.5,34.5
2016/4/18,201609,6400,call,0,0,0
2016/4/18,201609,6400,put,40,43,43
2016/4/18,201609,6600,call,0,0,0
2016/4/18,201609,6600,put,53,58,58
2016/4/18,201609,6800,call,0,0,0
2016/4/18,201609,6800,put,69,69,65
2016/4/18,201609,7000,call,0,0,0
2016/4/18,201609,7000,put,84,87,83
2016/4/18,201609,7200,call,0,0,0
2016/4/18,201609,7200,put,105,107,103
2016/4/18,201609,7400,call,0,0,0
2016/4/18,201609,7400,put,132,132,130
2016/4/18,201609,7600,call,835,835,835
2016/4/18,201609,7600,put,170,174,174
2016/4/18,201609,7800,call,665,665,655
2016/4/18,201609,7800,put,219,219,213
2016/4/18,201609,8000,call,550,550,550
2016/4/18,201609,8000,put,265,275,275
2016/4/18,201609,8200,call,414,414,414
2016/4/18,201609,8200,put,337,345,342
2016/4/18,201609,8400,call,298,301,301
2016/4/18,201609,8400,put,0,0,0
2016/4/18,201609,8600,call,210,216,210
2016/4/18,201609,8600,put,540,540,540
2016/4/18,201609,8800,call,140,145,142
2016/4/18,201609,8800,put,0,0,0
2016/4/18,201609,9000,call,96,97,86
2016/4/18,201609,9000,put,0,0,0
2016/4/18,201609,9200,call,57,58,50
2016/4/18,201609,9200,put,0,0,0
2016/4/18,201609,9400,call,35,35,30.5
2016/4/18,201609,9400,put,0,0,0
2016/4/18,201609,9600,call,19,19.5,16.5
2016/4/18,201609,9600,put,0,0,0
2016/4/18,201609,9800,call,10.5,11,11
2016/4/18,201609,9800,put,0,0,0
2016/4/18,201609,10000,call,7.6,7.7,7.7
2016/4/18,201609,10000,put,0,0,0
2016/4/18,201609,10400,call,0,0,0
2016/4/18,201609,10400,put,0,0,0
2016/4/18,201609,10800,call,0,0,0
2016/4/18,201609,10800,put,0,0,0
2016/4/18,201612,6600,call,0,0,0
2016/4/18,201612,6600,put,100,100,97
2016/4/18,201612,6800,call,0,0,0
2016/4/18,201612,6800,put,117,120,120
2016/4/18,201612,7000,call,0,0,0
2016/4/18,201612,7000,put,144,147,147
2016/4/18,201612,7200,call,0,0,0
2016/4/18,201612,7200,put,174,176,175
2016/4/18,201612,7400,call,0,0,0
2016/4/18,201612,7400,put,212,212,210
2016/4/18,201612,7600,call,0,0,0
2016/4/18,201612,7600,put,254,264,255
2016/4/18,201612,7800,call,0,0,0
2016/4/18,201612,7800,put,310,319,319
2016/4/18,201612,8000,call,0,0,0
2016/4/18,201612,8000,put,380,388,388
2016/4/18,201612,8200,call,486,486,483
2016/4/18,201612,8200,put,0,0,0
2016/4/18,201612,8400,call,0,0,0
2016/4/18,201612,8400,put,0,0,0
2016/4/18,201612,8600,call,289,289,289
2016/4/18,201612,8600,put,0,0,0
2016/4/18,201612,8800,call,220,224,214
2016/4/18,201612,8800,put,0,0,0
2016/4/18,201612,9000,call,155,165,158
2016/4/18,201612,9000,put,0,0,0
2016/4/18,201612,9200,call,112,117,116
2016/4/18,201612,9200,put,1030,1030,1030
2016/4/18,201612,9400,call,80,83,81
2016/4/18,201612,9400,put,0,0,0
2016/4/18,201612,9600,call,53,57,56
2016/4/18,201612,9600,put,0,0,0
2016/4/18,201612,9800,call,37,39.5,39.5
2016/4/18,201612,9800,put,0,0,0
2016/4/18,201612,10000,call,24,26,25
2016/4/18,201612,10000,put,0,0,0
2016/4/18,201612,10400,call,14,14,11
2016/4/18,201612,10400,put,0,0,0
2016/4/18,201612,10800,call,7,7,5.6
2016/4/18,201612,10800,put,0,0,0
2016/4/19,201604,6500,call,2240,2240,2120
2016/4/19,201604,6500,put,0.2,0.2,0.1
2016/4/19,201604,6600,call,0,0,0
2016/4/19,201604,6600,put,0.1,0.2,0.2
2016/4/19,201604,6700,call,0,0,0
2016/4/19,201604,6700,put,0.1,0.1,0.1
2016/4/19,201604,6800,call,0,0,0
2016/4/19,201604,6800,put,0.1,0.2,0.2
2016/4/19,201604,6900,call,0,0,0
2016/4/19,201604,6900,put,0.1,0.2,0.2
2016/4/19,201604,7000,call,0,0,0
2016/4/19,201604,7000,put,0.1,0.2,0.1
2016/4/19,201604,7100,call,0,0,0
2016/4/19,201604,7100,put,0,0,0
2016/4/19,201604,7200,call,0,0,0
2016/4/19,201604,7200,put,0.1,0.2,0.2
2016/4/19,201604,7300,call,0,0,0
2016/4/19,201604,7300,put,0.2,0.2,0.2
2016/4/19,201604,7400,call,0,0,0
2016/4/19,201604,7400,put,0.2,0.2,0.1
2016/4/19,201604,7500,call,0,0,0
2016/4/19,201604,7500,put,0.1,0.1,0.1
2016/4/19,201604,7600,call,0,0,0
2016/4/19,201604,7600,put,0.2,0.2,0.1
2016/4/19,201604,7700,call,965,965,965
2016/4/19,201604,7700,put,0.2,0.2,0.1
2016/4/19,201604,7800,call,0,0,0
2016/4/19,201604,7800,put,0.2,0.2,0.2
2016/4/19,201604,7900,call,800,800,730
2016/4/19,201604,7900,put,0.3,0.3,0.2
2016/4/19,201604,8000,call,660,660,630
2016/4/19,201604,8000,put,0.3,0.3,0.2
2016/4/19,201604,8100,call,610,620,540
2016/4/19,201604,8100,put,0.5,0.5,0.3
2016/4/19,201604,8200,call,535,535,442
2016/4/19,201604,8200,put,0.3,0.5,0.4
2016/4/19,201604,8300,call,411,445,336
2016/4/19,201604,8300,put,0.6,0.7,0.3
2016/4/19,201604,8350,call,363,363,271
2016/4/19,201604,8350,put,0.2,1,0.4
2016/4/19,201604,8400,call,303,341,228
2016/4/19,201604,8400,put,0.2,1.6,0.4
2016/4/19,201604,8450,call,253,280,180
2016/4/19,201604,8450,put,1,3.1,1.1
2016/4/19,201604,8500,call,200,248,140
2016/4/19,201604,8500,put,1.8,6.5,2.4
2016/4/19,201604,8550,call,152,198,92
2016/4/19,201604,8550,put,4.6,14.5,6.3
2016/4/19,201604,8600,call,105,149,53
2016/4/19,201604,8600,put,9,33,17
2016/4/19,201604,8650,call,65,103,25
2016/4/19,201604,8650,put,18,64,39.5
2016/4/19,201604,8700,call,34.5,64,10
2016/4/19,201604,8700,put,37,105,74
2016/4/19,201604,8750,call,18,32.5,3.2
2016/4/19,201604,8750,put,70,152,118
2016/4/19,201604,8800,call,6,14,1.1
2016/4/19,201604,8800,put,109,204,165
2016/4/19,201604,8850,call,1.5,4,0.4
2016/4/19,201604,8850,put,143,248,217
2016/4/19,201604,8900,call,0.7,1.1,0.2
2016/4/19,201604,8900,put,189,300,260
2016/4/19,201604,8950,call,0.4,0.4,0.1
2016/4/19,201604,8950,put,236,317,314
2016/4/19,201604,9000,call,0.1,0.3,0.1
2016/4/19,201604,9000,put,299,398,359
2016/4/19,201604,9100,call,0.2,0.3,0.2
2016/4/19,201604,9100,put,366,499,460
2016/4/19,201604,9200,call,0.3,0.3,0.2
2016/4/19,201604,9200,put,475,570,570
2016/4/19,201604,9300,call,0.1,0.2,0.1
2016/4/19,201604,9300,put,610,685,665
2016/4/19,201604,9400,call,0.1,0.1,0.1
2016/4/19,201604,9400,put,680,680,680
2016/4/19,201604,9500,call,0.1,0.1,0.1
2016/4/19,201604,9500,put,0,0,0
2016/4/19,201604,9600,call,0,0,0
2016/4/19,201604,9600,put,0,0,0
2016/4/19,201604,9700,call,0,0,0
2016/4/19,201604,9700,put,0,0,0
2016/4/19,201604,9800,call,0,0,0
2016/4/19,201604,9800,put,0,0,0
2016/4/19,201604,9900,call,0,0,0
2016/4/19,201604,9900,put,0,0,0
2016/4/19,201604,10000,call,0,0,0
2016/4/19,201604,10000,put,1330,1330,1330
2016/4/19,201604,10200,call,0,0,0
2016/4/19,201604,10200,put,0,0,0
2016/4/19,201605,6900,call,0,0,0
2016/4/19,201605,6900,put,1.3,1.5,1.5
2016/4/19,201605,7000,call,0,0,0
2016/4/19,201605,7000,put,1.1,1.8,1.7
2016/4/19,201605,7100,call,0,0,0
2016/4/19,201605,7100,put,1.4,2.2,2.2
2016/4/19,201605,7200,call,0,0,0
2016/4/19,201605,7200,put,1.7,2.8,2.8
2016/4/19,201605,7300,call,0,0,0
2016/4/19,201605,7300,put,2.2,3.6,3
2016/4/19,201605,7400,call,0,0,0
2016/4/19,201605,7400,put,3.1,4.6,4.2
2016/4/19,201605,7500,call,1130,1130,1130
2016/4/19,201605,7500,put,4.4,6.2,6
2016/4/19,201605,7600,call,0,0,0
2016/4/19,201605,7600,put,5.6,8,7.8
2016/4/19,201605,7700,call,0,0,0
2016/4/19,201605,7700,put,7.6,11,10.5
2016/4/19,201605,7800,call,0,0,0
2016/4/19,201605,7800,put,9.2,14.5,13
2016/4/19,201605,7900,call,820,830,745
2016/4/19,201605,7900,put,15.5,20,19
2016/4/19,201605,8000,call,600,620,620
2016/4/19,201605,8000,put,19,27,25.5
2016/4/19,201605,8100,call,515,515,515
2016/4/19,201605,8100,put,28.5,36.5,33.5
2016/4/19,201605,8200,call,530,545,438
2016/4/19,201605,8200,put,37.5,49.5,46
2016/4/19,201605,8300,call,418,457,356
2016/4/19,201605,8300,put,45,68,62
2016/4/19,201605,8400,call,340,372,271
2016/4/19,201605,8400,put,65,93,87
2016/4/19,201605,8500,call,258,296,210
2016/4/19,201605,8500,put,88,125,115
2016/4/19,201605,8600,call,189,225,145
2016/4/19,201605,8600,put,117,168,154
2016/4/19,201605,8700,call,130,160,98
2016/4/19,201605,8700,put,161,220,203
2016/4/19,201605,8800,call,85,108,60
2016/4/19,201605,8800,put,214,280,264
2016/4/19,201605,8900,call,50,68,35
2016/4/19,201605,8900,put,284,348,333
2016/4/19,201605,9000,call,25,38,19
2016/4/19,201605,9000,put,351,450,419
2016/4/19,201605,9100,call,16.5,20,9.1
2016/4/19,201605,9100,put,417,525,525
2016/4/19,201605,9200,call,6.2,9.9,5
2016/4/19,201605,9200,put,505,590,590
2016/4/19,201605,9300,call,4,4.6,2.5
2016/4/19,201605,9300,put,705,705,705
2016/4/19,201605,9400,call,1.7,2.4,1.5
2016/4/19,201605,9400,put,0,0,0
2016/4/19,201605,9500,call,1.5,1.6,0.9
2016/4/19,201605,9500,put,900,900,900
2016/4/19,201605,9600,call,0.9,1,0.8
2016/4/19,201605,9600,put,0,0,0
2016/4/19,201605,9700,call,0,0,0
2016/4/19,201605,9700,put,0,0,0
2016/4/19,201605,9800,call,0,0,0
2016/4/19,201605,9800,put,0,0,0
2016/4/19,201605,9900,call,0.6,2,2
2016/4/19,201605,9900,put,0,0,0
2016/4/19,201605,10000,call,0,0,0
2016/4/19,201605,10000,put,0,0,0
2016/4/19,201605,10200,call,0,0,0
2016/4/19,201605,10200,put,0,0,0
2016/4/19,201606,6000,call,0,0,0
2016/4/19,201606,6000,put,2,2.8,2.1
2016/4/19,201606,6100,call,0,0,0
2016/4/19,201606,6100,put,2,2,2
2016/4/19,201606,6200,call,0,0,0
2016/4/19,201606,6200,put,2.1,2.1,2.1
2016/4/19,201606,6300,call,0,0,0
2016/4/19,201606,6300,put,2.2,2.2,2.2
2016/4/19,201606,6400,call,0,0,0
2016/4/19,201606,6400,put,4.9,4.9,3
2016/4/19,201606,6500,call,0,0,0
2016/4/19,201606,6500,put,0.9,4.6,4.2
2016/4/19,201606,6600,call,0,0,0
2016/4/19,201606,6600,put,4.7,5.5,5.1
2016/4/19,201606,6700,call,0,0,0
2016/4/19,201606,6700,put,5.5,6.5,6
2016/4/19,201606,6800,call,0,0,0
2016/4/19,201606,6800,put,6.6,7.7,7.3
2016/4/19,201606,6900,call,0,0,0
2016/4/19,201606,6900,put,7,8.9,8.5
2016/4/19,201606,7000,call,0,0,0
2016/4/19,201606,7000,put,9,12,11
2016/4/19,201606,7100,call,0,0,0
2016/4/19,201606,7100,put,10,13,12.5
2016/4/19,201606,7200,call,0,0,0
2016/4/19,201606,7200,put,12.5,17,15.5
2016/4/19,201606,7300,call,0,0,0
2016/4/19,201606,7300,put,16,20,18.5
2016/4/19,201606,7400,call,0,0,0
2016/4/19,201606,7400,put,20,24,23
2016/4/19,201606,7500,call,0,0,0
2016/4/19,201606,7500,put,23,29,27
2016/4/19,201606,7600,call,0,0,0
2016/4/19,201606,7600,put,31,34,34
2016/4/19,201606,7700,call,0,0,0
2016/4/19,201606,7700,put,32.5,41.5,39
2016/4/19,201606,7800,call,885,885,805
2016/4/19,201606,7800,put,39.5,55,55
2016/4/19,201606,7900,call,0,0,0
2016/4/19,201606,7900,put,45,62,58
2016/4/19,201606,8000,call,635,635,635
2016/4/19,201606,8000,put,60,76,73
2016/4/19,201606,8100,call,580,580,540
2016/4/19,201606,8100,put,65,89,89
2016/4/19,201606,8200,call,500,500,500
2016/4/19,201606,8200,put,87,112,104
2016/4/19,201606,8300,call,0,0,0
2016/4/19,201606,8300,put,96,135,126
2016/4/19,201606,8400,call,346,346,325
2016/4/19,201606,8400,put,124,166,159
2016/4/19,201606,8500,call,295,334,256
2016/4/19,201606,8500,put,153,200,188
2016/4/19,201606,8600,call,243,273,203
2016/4/19,201606,8600,put,189,243,229
2016/4/19,201606,8700,call,199,210,152
2016/4/19,201606,8700,put,231,297,282
2016/4/19,201606,8800,call,137,158,106
2016/4/19,201606,8800,put,291,344,344
2016/4/19,201606,8900,call,97,113,74
2016/4/19,201606,8900,put,348,348,348
2016/4/19,201606,9000,call,65,79,53
2016/4/19,201606,9000,put,400,500,475
2016/4/19,201606,9100,call,36,53,31.5
2016/4/19,201606,9100,put,492,570,555
2016/4/19,201606,9200,call,23,34,20
2016/4/19,201606,9200,put,540,660,645
2016/4/19,201606,9300,call,15,20,11.5
2016/4/19,201606,9300,put,0,0,0
2016/4/19,201606,9400,call,10,12,8.4
2016/4/19,201606,9400,put,0,0,0
2016/4/19,201606,9500,call,5.5,7,4.7
2016/4/19,201606,9500,put,0,0,0
2016/4/19,201606,9600,call,4,4.5,1.6
2016/4/19,201606,9600,put,0,0,0
2016/4/19,201606,9700,call,2.4,2.4,2.4
2016/4/19,201606,9700,put,0,0,0
2016/4/19,201606,9800,call,1.1,2,1.9
2016/4/19,201606,9800,put,0,0,0
2016/4/19,201606,9900,call,1,1,0.1
2016/4/19,201606,9900,put,0,0,0
2016/4/19,201606,10000,call,0,0,0
2016/4/19,201606,10000,put,0,0,0
2016/4/19,201606,10200,call,0,0,0
2016/4/19,201606,10200,put,0,0,0
2016/4/19,201606,10400,call,0,0,0
2016/4/19,201606,10400,put,0,0,0
2016/4/19,201606,10600,call,0,0,0
2016/4/19,201606,10600,put,0,0,0
2016/4/19,201606,10800,call,0,0,0
2016/4/19,201606,10800,put,0,0,0
2016/4/19,201609,6000,call,0,0,0
2016/4/19,201609,6000,put,30,31,31
2016/4/19,201609,6200,call,0,0,0
2016/4/19,201609,6200,put,31.5,36,34.5
2016/4/19,201609,6400,call,0,0,0
2016/4/19,201609,6400,put,38.5,45.5,42.5
2016/4/19,201609,6600,call,0,0,0
2016/4/19,201609,6600,put,52,59,55
2016/4/19,201609,6800,call,0,0,0
2016/4/19,201609,6800,put,65,70,67
2016/4/19,201609,7000,call,0,0,0
2016/4/19,201609,7000,put,80,91,85
2016/4/19,201609,7200,call,0,0,0
2016/4/19,201609,7200,put,100,116,116
2016/4/19,201609,7400,call,1010,1010,1010
2016/4/19,201609,7400,put,124,143,136
2016/4/19,201609,7600,call,790,810,810
2016/4/19,201609,7600,put,154,184,177
2016/4/19,201609,7800,call,705,705,705
2016/4/19,201609,7800,put,198,233,233
2016/4/19,201609,8000,call,535,535,505
2016/4/19,201609,8000,put,268,268,268
2016/4/19,201609,8200,call,450,450,400
2016/4/19,201609,8200,put,324,355,355
2016/4/19,201609,8400,call,327,333,280
2016/4/19,201609,8400,put,453,453,450
2016/4/19,201609,8600,call,224,232,198
2016/4/19,201609,8600,put,590,590,590
2016/4/19,201609,8800,call,159,166,130
2016/4/19,201609,8800,put,600,600,600
2016/4/19,201609,9000,call,100,109,81
2016/4/19,201609,9000,put,0,0,0
2016/4/19,201609,9200,call,59,64,48.5
2016/4/19,201609,9200,put,0,0,0
2016/4/19,201609,9400,call,37,38,30.5
2016/4/19,201609,9400,put,0,0,0
2016/4/19,201609,9600,call,21,21.5,15.5
2016/4/19,201609,9600,put,0,0,0
2016/4/19,201609,9800,call,12,12,11
2016/4/19,201609,9800,put,0,0,0
2016/4/19,201609,10000,call,6.5,6.5,6.5
2016/4/19,201609,10000,put,0,0,0
2016/4/19,201609,10400,call,2.9,3,3
2016/4/19,201609,10400,put,0,0,0
2016/4/19,201609,10800,call,0,0,0
2016/4/19,201609,10800,put,0,0,0
2016/4/19,201612,6600,call,0,0,0
2016/4/19,201612,6600,put,92,106,100
2016/4/19,201612,6800,call,0,0,0
2016/4/19,201612,6800,put,112,125,123
2016/4/19,201612,7000,call,0,0,0
2016/4/19,201612,7000,put,139,153,147
2016/4/19,201612,7200,call,0,0,0
2016/4/19,201612,7200,put,163,180,180
2016/4/19,201612,7400,call,0,0,0
2016/4/19,201612,7400,put,202,220,220
2016/4/19,201612,7600,call,910,910,910
2016/4/19,201612,7600,put,243,275,265
2016/4/19,201612,7800,call,760,760,760
2016/4/19,201612,7800,put,340,340,328
2016/4/19,201612,8000,call,600,600,600
2016/4/19,201612,8000,put,356,398,392
2016/4/19,201612,8200,call,515,515,515
2016/4/19,201612,8200,put,436,436,432
2016/4/19,201612,8400,call,399,419,419
2016/4/19,201612,8400,put,525,580,580
2016/4/19,201612,8600,call,0,0,0
2016/4/19,201612,8600,put,630,640,640
2016/4/19,201612,8800,call,217,217,200
2016/4/19,201612,8800,put,0,0,0
2016/4/19,201612,9000,call,173,176,146
2016/4/19,201612,9000,put,0,0,0
2016/4/19,201612,9200,call,124,129,103
2016/4/19,201612,9200,put,0,0,0
2016/4/19,201612,9400,call,89,90,72
2016/4/19,201612,9400,put,0,0,0
2016/4/19,201612,9600,call,59,62,52
