Date,Dateline,Strike_price,Callorput,Buyprice,Sellprice2016/4/1,201604W1,8000.0,賣權,0.3,0.3
2016/4/1,201604W1,8100.0,買權,0.0,0.0
2016/4/1,201604W1,8100.0,賣權,0.0,0.0
2016/4/1,201604W1,8200.0,買權,0.0,0.0
2016/4/1,201604W1,8200.0,賣權,0.0,0.0
2016/4/1,201604W1,8300.0,買權,0.0,0.0
2016/4/1,201604W1,8300.0,賣權,0.2,0.3
2016/4/1,201604W1,8400.0,買權,0.0,0.0
2016/4/1,201604W1,8400.0,賣權,0.3,0.6
2016/4/1,201604W1,8450.0,買權,0.0,0.0
2016/4/1,201604W1,8450.0,賣權,0.7,0.7
2016/4/1,201604W1,8500.0,買權,177.0,156.0
2016/4/1,201604W1,8500.0,賣權,2.0,1.5
2016/4/1,201604W1,8550.0,買權,130.0,108.0
2016/4/1,201604W1,8550.0,賣權,3.8,5.7
2016/4/1,201604W1,8600.0,買權,108.0,64.0
2016/4/1,201604W1,8600.0,賣權,12.0,13.5
2016/4/1,201604W1,8650.0,買權,83.0,35.0
2016/4/1,201604W1,8650.0,賣權,27.0,30.0
2016/4/1,201604W1,8700.0,買權,39.5,13.0
2016/4/1,201604W1,8700.0,賣權,46.5,60.0
2016/4/1,201604W1,8750.0,買權,21.0,4.1
2016/4/1,201604W1,8750.0,賣權,77.0,102.0
2016/4/1,201604W1,8800.0,買權,11.5,1.2
2016/4/1,201604W1,8800.0,賣權,117.0,148.0
2016/4/1,201604W1,8850.0,買權,4.7,0.4
2016/4/1,201604W1,8850.0,賣權,161.0,201.0
2016/4/1,201604W1,8900.0,買權,1.7,0.2
2016/4/1,201604W1,8900.0,賣權,218.0,244.0
2016/4/1,201604W1,8950.0,買權,0.5,0.2
2016/4/1,201604W1,8950.0,賣權,245.0,305.0
2016/4/1,201604W1,9000.0,買權,0.1,0.2
2016/4/1,201604W1,9000.0,賣權,277.0,365.0
2016/4/1,201604W1,9100.0,買權,0.2,0.1
2016/4/1,201604W1,9100.0,賣權,0.0,0.0
2016/4/1,201604W1,9200.0,買權,0.1,0.1
