Date,Dateline,Strike_price,Callorput,Buyprice,Sellprice2016/1/4,201601W1,7700.0,賣權,0.4,1.2
2016/1/4,201601W1,7800.0,買權,430.0,289.0
2016/1/4,201601W1,7800.0,賣權,0.4,1.2
2016/1/4,201601W1,7900.0,買權,349.0,208.0
2016/1/4,201601W1,7900.0,賣權,0.9,2.7
2016/1/4,201601W1,8000.0,買權,194.0,117.0
2016/1/4,201601W1,8000.0,賣權,2.3,6.9
2016/1/4,201601W1,8050.0,買權,248.0,83.0
2016/1/4,201601W1,8050.0,賣權,4.0,12.0
2016/1/4,201601W1,8100.0,買權,200.0,50.0
2016/1/4,201601W1,8100.0,賣權,8.0,24.0
2016/1/4,201601W1,8150.0,買權,144.0,27.5
2016/1/4,201601W1,8150.0,賣權,14.0,42.0
2016/1/4,201601W1,8200.0,買權,101.0,13.5
2016/1/4,201601W1,8200.0,賣權,23.0,69.0
2016/1/4,201601W1,8250.0,買權,69.0,5.3
2016/1/4,201601W1,8250.0,賣權,40.5,121.5
2016/1/4,201601W1,8300.0,買權,40.5,1.7
2016/1/4,201601W1,8300.0,賣權,65.0,195.0
2016/1/4,201601W1,8350.0,買權,21.0,1.1
2016/1/4,201601W1,8350.0,賣權,97.0,251.0
2016/1/4,201601W1,8400.0,買權,9.9,0.6
2016/1/4,201601W1,8400.0,賣權,135.0,300.0
2016/1/4,201601W1,8450.0,買權,3.9,0.5
2016/1/4,201601W1,8450.0,賣權,166.0,344.0
2016/1/4,201601W1,8500.0,買權,0.8,2.4
2016/1/4,201601W1,8500.0,賣權,225.0,396.0
2016/1/4,201601W1,8550.0,買權,0.7,0.2
2016/1/4,201601W1,8550.0,賣權,0.0,0.0
2016/1/4,201601W1,8600.0,買權,0.4,0.3
2016/1/4,201601W1,8600.0,賣權,305.0,480.0
2016/1/4,201601W1,8700.0,買權,0.3,0.3
2016/1/4,201601W1,8700.0,賣權,0.0,0.0
2016/1/4,201601W1,8800.0,買權,0.0,0.0
2016/1/4,201601W1,8800.0,賣權,0.0,0.0
2016/1/4,201601W1,8900.0,買權,0.0,0.0
2016/1/4,201601W1,8900.0,賣權,0.0,0.0
2016/1/4,201601W1,9000.0,買權,0.0,0.0
2016/1/4,201601W1,9000.0,賣權,0.0,0.0
2016/1/4,201601,6800.0,買權,1340.0,1340.0
2016/1/4,201601,6800.0,賣權,1.2,2.5
2016/1/4,201601,6900.0,買權,0.0,0.0
2016/1/4,201601,6900.0,賣權,1.7,3.5
2016/1/4,201601,7000.0,買權,0.0,0.0
2016/1/4,201601,7000.0,賣權,1.7,5.1
2016/1/4,201601,7100.0,買權,0.0,0.0
2016/1/4,201601,7100.0,賣權,2.2,6.6
2016/1/4,201601,7200.0,買權,0.0,0.0
2016/1/4,201601,7200.0,賣權,3.2,9.6
2016/1/4,201601,7300.0,買權,0.0,0.0
2016/1/4,201601,7300.0,賣權,5.5,16.5
2016/1/4,201601,7400.0,買權,0.0,0.0
2016/1/4,201601,7400.0,賣權,8.0,24.0
2016/1/4,201601,7500.0,買權,680.0,680.0
2016/1/4,201601,7500.0,賣權,13.0,39.0
2016/1/4,201601,7600.0,買權,500.0,525.0
2016/1/4,201601,7600.0,賣權,17.0,51.0
2016/1/4,201601,7700.0,買權,535.0,430.0
2016/1/4,201601,7700.0,賣權,26.0,62.0
2016/1/4,201601,7800.0,買權,515.0,350.0
2016/1/4,201601,7800.0,賣權,40.0,80.0
2016/1/4,201601,7900.0,買權,360.0,276.0
2016/1/4,201601,7900.0,賣權,55.0,106.0
2016/1/4,201601,8000.0,買權,337.0,210.0
2016/1/4,201601,8000.0,賣權,77.0,136.0
2016/1/4,201601,8100.0,買權,268.0,147.0
2016/1/4,201601,8100.0,賣權,106.0,174.0
2016/1/4,201601,8200.0,買權,197.0,96.0
2016/1/4,201601,8200.0,賣權,140.0,222.0
2016/1/4,201601,8300.0,買權,138.0,58.0
2016/1/4,201601,8300.0,賣權,174.0,286.0
2016/1/4,201601,8400.0,買權,89.0,31.5
2016/1/4,201601,8400.0,賣權,223.0,361.0
2016/1/4,201601,8500.0,買權,53.0,13.5
2016/1/4,201601,8500.0,賣權,293.0,436.0
2016/1/4,201601,8600.0,買權,30.0,6.6
2016/1/4,201601,8600.0,賣權,357.0,525.0
2016/1/4,201601,8700.0,買權,14.0,3.3
2016/1/4,201601,8700.0,賣權,429.0,640.0
2016/1/4,201601,8800.0,買權,6.5,2.6
2016/1/4,201601,8800.0,賣權,620.0,690.0
2016/1/4,201601,8900.0,買權,2.5,1.4
2016/1/4,201601,8900.0,賣權,665.0,825.0
2016/1/4,201601,9000.0,買權,1.3,1.1
2016/1/4,201601,9000.0,賣權,830.0,925.0
2016/1/4,201601,9100.0,買權,0.6,0.9
2016/1/4,201601,9100.0,賣權,0.0,0.0
2016/1/4,201601,9200.0,買權,0.4,0.7
2016/1/4,201601,9200.0,賣權,0.0,0.0
2016/1/4,201601,9300.0,買權,0.3,0.5
2016/1/4,201601,9300.0,賣權,0.0,0.0
2016/1/4,201601,9400.0,買權,0.3,0.5
2016/1/4,201601,9400.0,賣權,0.0,0.0
2016/1/4,201601,9500.0,買權,0.2,0.5
2016/1/4,201601,9500.0,賣權,0.0,0.0
2016/1/4,201601,9600.0,買權,0.5,0.5
2016/1/4,201601,9600.0,賣權,0.0,0.0
2016/1/4,201601,9700.0,買權,0.5,0.5
2016/1/4,201601,9700.0,賣權,0.0,0.0
2016/1/4,201601,9800.0,買權,0.3,0.5
2016/1/4,201601,9800.0,賣權,0.0,0.0
2016/1/4,201601,9900.0,買權,0.3,0.5
2016/1/4,201601,9900.0,賣權,0.0,0.0
2016/1/4,201601,10000.0,買權,0.5,0.5
2016/1/4,201601,10000.0,賣權,0.0,0.0
2016/1/4,201601,10200.0,買權,0.0,0.0
2016/1/4,201601,10200.0,賣權,0.0,0.0
2016/1/4,201602,6800.0,買權,0.0,0.0
2016/1/4,201602,6800.0,賣權,8.0,19.0
2016/1/4,201602,6900.0,買權,0.0,0.0
2016/1/4,201602,6900.0,賣權,11.0,23.0
