Date,Dateline,Strike_price,Callorput,Buyprice,Sellprice2016/6/1,201606W1,7700.0,賣權,0.0,0.0
2016/6/1,201606W1,7800.0,買權,0.0,0.0
2016/6/1,201606W1,7800.0,賣權,0.0,0.0
2016/6/1,201606W1,7900.0,買權,0.0,0.0
2016/6/1,201606W1,7900.0,賣權,0.0,0.0
2016/6/1,201606W1,8000.0,買權,0.0,0.0
2016/6/1,201606W1,8000.0,賣權,0.1,0.1
2016/6/1,201606W1,8100.0,買權,0.0,0.0
2016/6/1,201606W1,8100.0,賣權,0.2,0.2
2016/6/1,201606W1,8150.0,買權,0.0,0.0
2016/6/1,201606W1,8150.0,賣權,0.1,0.1
2016/6/1,201606W1,8200.0,買權,301.0,386.0
2016/6/1,201606W1,8200.0,賣權,0.2,0.1
2016/6/1,201606W1,8250.0,買權,272.0,344.0
2016/6/1,201606W1,8250.0,賣權,0.3,0.2
2016/6/1,201606W1,8300.0,買權,213.0,298.0
2016/6/1,201606W1,8300.0,賣權,0.5,0.2
2016/6/1,201606W1,8350.0,買權,161.0,248.0
2016/6/1,201606W1,8350.0,賣權,0.5,0.1
2016/6/1,201606W1,8400.0,買權,117.0,198.0
2016/6/1,201606W1,8400.0,賣權,2.0,0.1
2016/6/1,201606W1,8450.0,買權,67.0,148.0
2016/6/1,201606W1,8450.0,賣權,8.1,0.1
2016/6/1,201606W1,8500.0,買權,29.5,88.5
2016/6/1,201606W1,8500.0,賣權,23.0,0.1
2016/6/1,201606W1,8550.0,買權,8.0,24.0
2016/6/1,201606W1,8550.0,賣權,54.0,0.2
2016/6/1,201606W1,8600.0,買權,1.7,5.1
2016/6/1,201606W1,8600.0,賣權,95.0,2.0
2016/6/1,201606W1,8650.0,買權,0.2,0.6
2016/6/1,201606W1,8650.0,賣權,145.0,52.0
2016/6/1,201606W1,8700.0,買權,0.3,0.1
2016/6/1,201606W1,8700.0,賣權,193.0,101.0
2016/6/1,201606W1,8750.0,買權,0.2,0.1
2016/6/1,201606W1,8750.0,賣權,223.0,152.0
2016/6/1,201606W1,8800.0,買權,0.1,0.1
2016/6/1,201606W1,8800.0,賣權,216.0,208.0
2016/6/1,201606W1,8900.0,買權,0.0,0.0
2016/6/1,201606W1,8900.0,賣權,0.0,0.0
2016/6/1,201606W1,9000.0,買權,0.1,0.1
2016/6/1,201606W1,9000.0,賣權,0.0,0.0
2016/6/1,201606W1,9100.0,買權,0.0,0.0
2016/6/1,201606W1,9100.0,賣權,0.0,0.0
2016/6/1,201606W1,9200.0,買權,0.0,0.0
2016/6/1,201606W1,9200.0,賣權,0.0,0.0
2016/6/1,201606W2,7900.0,買權,650.0,650.0
2016/6/1,201606W2,7900.0,賣權,1.0,0.4
2016/6/1,201606W2,8000.0,買權,575.0,575.0
2016/6/1,201606W2,8000.0,賣權,3.1,0.7
2016/6/1,201606W2,8100.0,買權,476.0,476.0
2016/6/1,201606W2,8100.0,賣權,2.0,1.3
2016/6/1,201606W2,8200.0,買權,380.0,370.0
2016/6/1,201606W2,8200.0,賣權,8.0,2.4
2016/6/1,201606W2,8300.0,買權,285.0,280.0
2016/6/1,201606W2,8300.0,賣權,17.0,5.4
2016/6/1,201606W2,8350.0,買權,200.0,235.0
2016/6/1,201606W2,8350.0,賣權,27.0,9.2
2016/6/1,201606W2,8400.0,買權,143.0,190.0
2016/6/1,201606W2,8400.0,賣權,39.0,14.0
2016/6/1,201606W2,8450.0,買權,105.0,147.0
2016/6/1,201606W2,8450.0,賣權,53.0,22.0
2016/6/1,201606W2,8500.0,買權,76.0,110.0
2016/6/1,201606W2,8500.0,賣權,75.0,35.0
2016/6/1,201606W2,8550.0,買權,52.0,78.0
2016/6/1,201606W2,8550.0,賣權,101.0,51.0
2016/6/1,201606W2,8600.0,買權,29.0,52.0
2016/6/1,201606W2,8600.0,賣權,128.0,75.0
2016/6/1,201606W2,8650.0,買權,18.0,31.0
2016/6/1,201606W2,8650.0,賣權,164.0,107.0
2016/6/1,201606W2,8700.0,買權,10.0,17.0
2016/6/1,201606W2,8700.0,賣權,150.0,143.0
2016/6/1,201606W2,8750.0,買權,5.8,8.8
2016/6/1,201606W2,8750.0,賣權,200.0,182.0
2016/6/1,201606W2,8800.0,買權,3.0,4.4
2016/6/1,201606W2,8800.0,賣權,250.0,220.0
2016/6/1,201606W2,8900.0,買權,1.3,0.8
2016/6/1,201606W2,8900.0,賣權,321.0,321.0
2016/6/1,201606W2,9000.0,買權,0.4,0.2
2016/6/1,201606W2,9000.0,賣權,0.0,0.0
2016/6/1,201606W2,9100.0,買權,0.0,0.0
2016/6/1,201606W2,9100.0,賣權,0.0,0.0
2016/6/1,201606W2,9200.0,買權,0.0,0.0
2016/6/1,201606W2,9200.0,賣權,0.0,0.0
2016/6/1,201606,6000.0,買權,0.0,0.0
2016/6/1,201606,6000.0,賣權,0.2,0.3
2016/6/1,201606,6100.0,買權,0.0,0.0
2016/6/1,201606,6100.0,賣權,0.3,0.3
2016/6/1,201606,6200.0,買權,0.0,0.0
2016/6/1,201606,6200.0,賣權,0.0,0.0
2016/6/1,201606,6300.0,買權,0.0,0.0
2016/6/1,201606,6300.0,賣權,0.0,0.0
2016/6/1,201606,6400.0,買權,0.0,0.0
2016/6/1,201606,6400.0,賣權,0.1,0.3
2016/6/1,201606,6500.0,買權,0.0,0.0
2016/6/1,201606,6500.0,賣權,0.0,0.0
2016/6/1,201606,6600.0,買權,0.0,0.0
2016/6/1,201606,6600.0,賣權,0.2,0.2
2016/6/1,201606,6700.0,買權,0.0,0.0
2016/6/1,201606,6700.0,賣權,0.3,0.3
2016/6/1,201606,6800.0,買權,0.0,0.0
2016/6/1,201606,6800.0,賣權,0.4,0.3
2016/6/1,201606,6900.0,買權,0.0,0.0
2016/6/1,201606,6900.0,賣權,0.5,0.5
2016/6/1,201606,7000.0,買權,0.0,0.0
2016/6/1,201606,7000.0,賣權,0.3,0.4
2016/6/1,201606,7100.0,買權,0.0,0.0
2016/6/1,201606,7100.0,賣權,0.5,0.5
2016/6/1,201606,7200.0,買權,0.0,0.0
2016/6/1,201606,7200.0,賣權,0.9,0.6
2016/6/1,201606,7300.0,買權,0.0,0.0
2016/6/1,201606,7300.0,賣權,0.7,0.9
2016/6/1,201606,7400.0,買權,0.0,0.0
2016/6/1,201606,7400.0,賣權,1.2,0.9
2016/6/1,201606,7500.0,買權,0.0,0.0
2016/6/1,201606,7500.0,賣權,1.4,1.2
2016/6/1,201606,7600.0,買權,985.0,975.0
2016/6/1,201606,7600.0,賣權,1.8,1.4
2016/6/1,201606,7700.0,買權,820.0,875.0
2016/6/1,201606,7700.0,賣權,2.5,1.8
2016/6/1,201606,7800.0,買權,715.0,780.0
2016/6/1,201606,7800.0,賣權,3.4,2.6
2016/6/1,201606,7900.0,買權,630.0,665.0
2016/6/1,201606,7900.0,賣權,5.1,3.7
2016/6/1,201606,8000.0,買權,497.0,570.0
2016/6/1,201606,8000.0,賣權,7.6,5.3
2016/6/1,201606,8100.0,買權,402.0,469.0
2016/6/1,201606,8100.0,賣權,12.0,7.2
2016/6/1,201606,8200.0,買權,300.0,376.0
2016/6/1,201606,8200.0,賣權,21.5,12.0
2016/6/1,201606,8300.0,買權,216.0,280.0
2016/6/1,201606,8300.0,賣權,33.5,20.0
2016/6/1,201606,8400.0,買權,147.0,198.0
2016/6/1,201606,8400.0,賣權,58.0,34.0
2016/6/1,201606,8500.0,買權,85.0,121.0
2016/6/1,201606,8500.0,賣權,94.0,59.0
2016/6/1,201606,8600.0,買權,40.5,66.0
2016/6/1,201606,8600.0,賣權,148.0,101.0
2016/6/1,201606,8700.0,買權,20.0,28.0
