date,dateline,type,strike_price,callorput,open,high,low,close,open_interest
2017/1/3,201701,TXO,7600,call,-,-,-,-,0
2017/1/3,201701,TXO,7600,put,0.4,0.4,0.3,0.3,1216
2017/1/3,201701,TXO,7700,call,-,-,-,-,12
2017/1/3,201701,TXO,7700,put,0.4,0.4,0.3,0.3,1937
2017/1/3,201701,TXO,7800,call,-,-,-,-,12
2017/1/3,201701,TXO,7800,put,0.3,0.3,0.3,0.3,2378
2017/1/3,201701,TXO,7900,call,-,-,-,-,20
2017/1/3,201701,TXO,7900,put,-,-,-,-,1572
2017/1/3,201701,TXO,8000,call,-,-,-,-,4
2017/1/3,201701,TXO,8000,put,0.5,0.5,0.4,0.5,2759
2017/1/3,201701,TXO,8100,call,1010,1280,1010,1280,14
2017/1/3,201701,TXO,8100,put,0.6,0.7,0.4,0.6,2383
2017/1/3,201701,TXO,8200,call,-,-,-,-,73
2017/1/3,201701,TXO,8200,put,0.6,0.7,0.6,0.6,4270
2017/1/3,201701,TXO,8300,call,-,-,-,-,10
2017/1/3,201701,TXO,8300,put,1.1,1.1,0.8,0.8,5710
2017/1/3,201701,TXO,8400,call,875,875,875,875,42
2017/1/3,201701,TXO,8400,put,1.3,1.7,1.2,1.2,6991
2017/1/3,201701,TXO,8500,call,795,795,790,790,24
2017/1/3,201701,TXO,8500,put,1.8,2.6,1.5,1.5,12651
2017/1/3,201701,TXO,8600,call,665,685,665,685,59
2017/1/3,201701,TXO,8600,put,3.3,3.9,2.3,2.3,15939
2017/1/3,201701,TXO,8700,call,570,570,565,565,152
2017/1/3,201701,TXO,8700,put,4.6,6.3,3.7,3.7,21245
2017/1/3,201701,TXO,8800,call,449,483,447,483,450
2017/1/3,201701,TXO,8800,put,8.5,10,5.3,5.5,24806
2017/1/3,201701,TXO,8900,call,378,386,354,386,1542
2017/1/3,201701,TXO,8900,put,14,17,9.3,9.3,17715
2017/1/3,201701,TXO,9000,call,289,298,259,298,2745
2017/1/3,201701,TXO,9000,put,23,28.5,16.5,17,22957
2017/1/3,201701,TXO,9100,call,208,213,179,210,4587
2017/1/3,201701,TXO,9100,put,38,47.5,30,31,17252
2017/1/3,201701,TXO,9200,call,132,138,111,136,11595
2017/1/3,201701,TXO,9200,put,66,79,55,56,14388
2017/1/3,201701,TXO,9300,call,72,79,60,76,18551
2017/1/3,201701,TXO,9300,put,110,128,95,96,8040
2017/1/3,201701,TXO,9400,call,35.5,38,27,36,31942
2017/1/3,201701,TXO,9400,put,171,195,155,155,2556
2017/1/3,201701,TXO,9500,call,15,16,10.5,13.5,31665
2017/1/3,201701,TXO,9500,put,254,278,235,235,1162
2017/1/3,201701,TXO,9600,call,4.7,5.4,3.6,4.3,24507
2017/1/3,201701,TXO,9600,put,353,366,326,328,358
2017/1/3,201701,TXO,9700,call,1.4,1.8,1.2,1.5,14956
2017/1/3,201701,TXO,9700,put,440,440,426,426,74
2017/1/3,201701,TXO,9800,call,0.9,1,0.7,0.8,9711
2017/1/3,201701,TXO,9800,put,-,-,-,-,19
2017/1/3,201701,TXO,9900,call,0.5,0.5,0.5,0.5,6137
2017/1/3,201701,TXO,9900,put,-,-,-,-,21
2017/1/3,201701,TXO,10000,call,0.2,0.2,0.2,0.2,2640
2017/1/3,201701,TXO,10000,put,-,-,-,-,4
2017/1/3,201701,TXO,10200,call,-,-,-,-,742
2017/1/3,201701,TXO,10200,put,-,-,-,-,1
2017/1/3,201701,TXO,10400,call,0.2,0.2,0.2,0.2,345
2017/1/3,201701,TXO,10400,put,-,-,-,-,0
2017/1/3,201701,TXO,10600,call,0.2,0.2,0.2,0.2,289
2017/1/3,201701,TXO,10600,put,-,-,-,-,0
2017/1/3,201701,TXO,10800,call,-,-,-,-,516
2017/1/3,201701,TXO,10800,put,-,-,-,-,0
2017/1/3,201701,TXO,11000,call,-,-,-,-,185
2017/1/3,201701,TXO,11000,put,-,-,-,-,0
2017/1/3,201702,TXO,7600,call,1660,1660,1660,1660,1
2017/1/3,201702,TXO,7600,put,1.8,1.8,1.5,1.5,2641
2017/1/3,201702,TXO,7700,call,-,-,-,-,0
2017/1/3,201702,TXO,7700,put,1.9,1.9,1.9,1.9,438
2017/1/3,201702,TXO,7800,call,-,-,-,-,0
2017/1/3,201702,TXO,7800,put,2,2,1.4,1.4,835
2017/1/3,201702,TXO,7900,call,-,-,-,-,0
2017/1/3,201702,TXO,7900,put,3.4,3.4,2.1,2.1,485
2017/1/3,201702,TXO,8000,call,-,-,-,-,6
2017/1/3,201702,TXO,8000,put,3.5,3.6,2.4,2.4,924
2017/1/3,201702,TXO,8100,call,-,-,-,-,0
2017/1/3,201702,TXO,8100,put,4,4.5,3.2,3.2,1462
2017/1/3,201702,TXO,8200,call,-,-,-,-,0
2017/1/3,201702,TXO,8200,put,5.9,5.9,4.5,4.6,2451
2017/1/3,201702,TXO,8300,call,-,-,-,-,10
2017/1/3,201702,TXO,8300,put,8.1,8.1,5.7,6.2,3335
2017/1/3,201702,TXO,8400,call,-,-,-,-,0
2017/1/3,201702,TXO,8400,put,10.5,12,8.4,8.5,2821
2017/1/3,201702,TXO,8500,call,-,-,-,-,9
2017/1/3,201702,TXO,8500,put,14.5,15.5,11,11.5,3484
2017/1/3,201702,TXO,8600,call,-,-,-,-,12
2017/1/3,201702,TXO,8600,put,20,21,15,15,3354
2017/1/3,201702,TXO,8700,call,-,-,-,-,9
2017/1/3,201702,TXO,8700,put,27,29,21.5,21.5,3002
2017/1/3,201702,TXO,8800,call,485,485,480,480,26
2017/1/3,201702,TXO,8800,put,35.5,41.5,29.5,29.5,3056
2017/1/3,201702,TXO,8900,call,385,405,385,400,37
2017/1/3,201702,TXO,8900,put,50,56,41.5,41.5,2805
2017/1/3,201702,TXO,9000,call,304,324,304,324,171
2017/1/3,201702,TXO,9000,put,69,76,58,59,3023
2017/1/3,201702,TXO,9100,call,240,250,225,250,428
2017/1/3,201702,TXO,9100,put,95,104,83,83,1515
2017/1/3,201702,TXO,9200,call,190,190,162,182,1081
2017/1/3,201702,TXO,9200,put,127,141,116,116,1030
2017/1/3,201702,TXO,9300,call,128,128,112,125,1515
2017/1/3,201702,TXO,9300,put,158,187,158,158,728
2017/1/3,201702,TXO,9400,call,80,80,69,79,2192
2017/1/3,201702,TXO,9400,put,238,244,212,215,3692
2017/1/3,201702,TXO,9500,call,46,48.5,40.5,46.5,4811
2017/1/3,201702,TXO,9500,put,305,305,285,285,51
2017/1/3,201702,TXO,9600,call,24.5,25.5,21.5,25.5,7425
2017/1/3,201702,TXO,9600,put,382,382,382,382,48
2017/1/3,201702,TXO,9700,call,12.5,13.5,11,13,6000
2017/1/3,201702,TXO,9700,put,462,462,462,462,9
2017/1/3,201702,TXO,9800,call,6,6.6,5.7,6,2861
2017/1/3,201702,TXO,9800,put,-,-,-,-,3
2017/1/3,201702,TXO,9900,call,3.4,3.7,3.3,3.5,1365
2017/1/3,201702,TXO,9900,put,-,-,-,-,5
2017/1/3,201702,TXO,10000,call,2.9,2.9,2.1,2.1,941
2017/1/3,201702,TXO,10000,put,-,-,-,-,0
2017/1/3,201702,TXO,10200,call,1.6,1.6,1.6,1.6,509
2017/1/3,201702,TXO,10200,put,-,-,-,-,0
2017/1/3,201702,TXO,10400,call,0.7,0.7,0.7,0.7,463
2017/1/3,201702,TXO,10400,put,-,-,-,-,0
2017/1/3,201702,TXO,10600,call,0.5,0.5,0.5,0.5,38
2017/1/3,201702,TXO,10600,put,-,-,-,-,0
2017/1/3,201702,TXO,10800,call,0.5,0.5,0.5,0.5,136
2017/1/3,201702,TXO,10800,put,-,-,-,-,0
2017/1/3,201702,TXO,11000,call,0.5,0.5,0.5,0.5,171
2017/1/3,201702,TXO,11000,put,-,-,-,-,0
2017/1/3,201703,TXO,6600,call,-,-,-,-,3
2017/1/3,201703,TXO,6600,put,2.1,2.1,1.6,1.7,8659
2017/1/3,201703,TXO,6700,call,-,-,-,-,0
2017/1/3,201703,TXO,6700,put,-,-,-,-,34
2017/1/3,201703,TXO,6800,call,-,-,-,-,7
2017/1/3,201703,TXO,6800,put,2.6,2.6,2.6,2.6,2199
2017/1/3,201703,TXO,6900,call,-,-,-,-,0
2017/1/3,201703,TXO,6900,put,-,-,-,-,30
2017/1/3,201703,TXO,7000,call,-,-,-,-,0
2017/1/3,201703,TXO,7000,put,2,3.3,1.9,2.3,2625
2017/1/3,201703,TXO,7100,call,-,-,-,-,0
2017/1/3,201703,TXO,7100,put,2.3,2.7,2.3,2.7,84
2017/1/3,201703,TXO,7200,call,-,-,-,-,0
2017/1/3,201703,TXO,7200,put,2,3,2,2.5,1666
2017/1/3,201703,TXO,7300,call,-,-,-,-,0
2017/1/3,201703,TXO,7300,put,2.9,3.5,2.7,2.7,42
2017/1/3,201703,TXO,7400,call,-,-,-,-,0
2017/1/3,201703,TXO,7400,put,3.4,4,3,3,1646
2017/1/3,201703,TXO,7500,call,-,-,-,-,0
2017/1/3,201703,TXO,7500,put,4.7,4.7,3.3,3.5,168
2017/1/3,201703,TXO,7600,call,-,-,-,-,7
2017/1/3,201703,TXO,7600,put,6,6,3.9,4.1,2373
2017/1/3,201703,TXO,7700,call,-,-,-,-,0
2017/1/3,201703,TXO,7700,put,6.7,6.7,4.8,4.9,357
2017/1/3,201703,TXO,7800,call,-,-,-,-,2
2017/1/3,201703,TXO,7800,put,8.6,8.7,5.9,5.9,1358
2017/1/3,201703,TXO,7900,call,-,-,-,-,0
2017/1/3,201703,TXO,7900,put,9.9,10.5,7.2,7.2,365
2017/1/3,201703,TXO,8000,call,-,-,-,-,33
2017/1/3,201703,TXO,8000,put,12,12,9.5,9.6,2576
2017/1/3,201703,TXO,8100,call,-,-,-,-,0
2017/1/3,201703,TXO,8100,put,14,14,12,12,193
2017/1/3,201703,TXO,8200,call,1050,1050,1050,1050,33
2017/1/3,201703,TXO,8200,put,18,18,14,14,1718
2017/1/3,201703,TXO,8300,call,-,-,-,-,2
2017/1/3,201703,TXO,8300,put,22,23,18.5,18.5,421
2017/1/3,201703,TXO,8400,call,-,-,-,-,60
2017/1/3,201703,TXO,8400,put,28.5,29.5,23.5,23.5,2118
2017/1/3,201703,TXO,8500,call,-,-,-,-,2
2017/1/3,201703,TXO,8500,put,36.5,37.5,31,31.5,346
2017/1/3,201703,TXO,8600,call,-,-,-,-,127
2017/1/3,201703,TXO,8600,put,43,48,38,38,2097
2017/1/3,201703,TXO,8700,call,-,-,-,-,18
2017/1/3,201703,TXO,8700,put,57,60,50,51,431
2017/1/3,201703,TXO,8800,call,500,510,500,510,465
2017/1/3,201703,TXO,8800,put,76,76,62,63,3366
2017/1/3,201703,TXO,8900,call,-,-,-,-,12
2017/1/3,201703,TXO,8900,put,96,97,79,79,1768
2017/1/3,201703,TXO,9000,call,350,350,340,345,796
2017/1/3,201703,TXO,9000,put,120,125,103,103,2284
2017/1/3,201703,TXO,9100,call,278,278,278,278,95
2017/1/3,201703,TXO,9100,put,144,151,133,135,46
2017/1/3,201703,TXO,9200,call,220,224,210,224,2515
2017/1/3,201703,TXO,9200,put,184,196,180,180,1004
2017/1/3,201703,TXO,9300,call,158,168,156,168,202
2017/1/3,201703,TXO,9300,put,235,235,220,220,57
2017/1/3,201703,TXO,9400,call,122,122,115,122,3694
2017/1/3,201703,TXO,9400,put,295,295,282,282,229
2017/1/3,201703,TXO,9500,call,83,83,76,82,2208
2017/1/3,201703,TXO,9500,put,335,335,335,335,1
2017/1/3,201703,TXO,9600,call,53,56,51,56,4673
2017/1/3,201703,TXO,9600,put,420,420,410,410,17
2017/1/3,201703,TXO,9700,call,36,36,33,36,731
2017/1/3,201703,TXO,9700,put,-,-,-,-,0
2017/1/3,201703,TXO,9800,call,22,23,20.5,22.5,5344
2017/1/3,201703,TXO,9800,put,-,-,-,-,6
2017/1/3,201703,TXO,9900,call,13.5,14,13,13.5,826
2017/1/3,201703,TXO,9900,put,-,-,-,-,0
2017/1/3,201703,TXO,10000,call,9.5,9.7,8.7,9.7,4101
2017/1/3,201703,TXO,10000,put,-,-,-,-,2
2017/1/3,201703,TXO,10200,call,4.2,4.2,3.7,3.8,215
2017/1/3,201703,TXO,10200,put,-,-,-,-,0
2017/1/3,201703,TXO,10400,call,2.6,2.6,2.6,2.6,3502
2017/1/3,201703,TXO,10400,put,-,-,-,-,0
2017/1/3,201703,TXO,10600,call,-,-,-,-,100
2017/1/3,201703,TXO,10600,put,-,-,-,-,0
2017/1/3,201703,TXO,10800,call,-,-,-,-,2022
2017/1/3,201703,TXO,10800,put,-,-,-,-,0
2017/1/3,201703,TXO,11000,call,-,-,-,-,0
2017/1/3,201703,TXO,11000,put,-,-,-,-,0
2017/1/3,201703,TXO,11200,call,0.8,0.8,0.8,0.8,3030
2017/1/3,201703,TXO,11200,put,-,-,-,-,0
2017/1/3,201703,TXO,11400,call,-,-,-,-,0
2017/1/3,201703,TXO,11400,put,-,-,-,-,0
2017/1/3,201703,TXO,11600,call,-,-,-,-,162
2017/1/3,201703,TXO,11600,put,-,-,-,-,0
2017/1/3,201706,TXO,7000,call,-,-,-,-,0
2017/1/3,201706,TXO,7000,put,17,19,16,17,2708
2017/1/3,201706,TXO,7200,call,-,-,-,-,0
2017/1/3,201706,TXO,7200,put,21,24.5,20,20,3652
2017/1/3,201706,TXO,7400,call,-,-,-,-,0
2017/1/3,201706,TXO,7400,put,28.5,28.5,25,25,1496
2017/1/3,201706,TXO,7600,call,-,-,-,-,0
2017/1/3,201706,TXO,7600,put,35,35.5,33,35.5,1254
2017/1/3,201706,TXO,7800,call,-,-,-,-,10
2017/1/3,201706,TXO,7800,put,51,51,42.5,42.5,1305
2017/1/3,201706,TXO,8000,call,-,-,-,-,6
2017/1/3,201706,TXO,8000,put,61,64,56,56,1484
2017/1/3,201706,TXO,8200,call,-,-,-,-,47
2017/1/3,201706,TXO,8200,put,87,87,76,76,1402
2017/1/3,201706,TXO,8400,call,-,-,-,-,28
2017/1/3,201706,TXO,8400,put,111,115,100,100,1089
2017/1/3,201706,TXO,8600,call,-,-,-,-,62
2017/1/3,201706,TXO,8600,put,149,149,137,138,700
2017/1/3,201706,TXO,8800,call,590,590,575,575,177
2017/1/3,201706,TXO,8800,put,198,198,183,183,1173
2017/1/3,201706,TXO,9000,call,439,439,439,439,298
2017/1/3,201706,TXO,9000,put,259,259,241,241,909
2017/1/3,201706,TXO,9200,call,326,338,322,338,576
2017/1/3,201706,TXO,9200,put,328,328,328,328,125
2017/1/3,201706,TXO,9400,call,225,236,221,231,1057
2017/1/3,201706,TXO,9400,put,-,-,-,-,122
2017/1/3,201706,TXO,9600,call,148,156,146,153,1729
2017/1/3,201706,TXO,9600,put,-,-,-,-,6
2017/1/3,201706,TXO,9800,call,96,100,92,99,3069
2017/1/3,201706,TXO,9800,put,-,-,-,-,5
2017/1/3,201706,TXO,10000,call,55,59,53,57,5191
2017/1/3,201706,TXO,10000,put,-,-,-,-,3
2017/1/3,201706,TXO,10400,call,20,21,20,20.5,3722
2017/1/3,201706,TXO,10400,put,-,-,-,-,13
2017/1/3,201706,TXO,10800,call,8.3,8.3,7.5,7.5,1761
2017/1/3,201706,TXO,10800,put,-,-,-,-,0
2017/1/3,201706,TXO,11200,call,-,-,-,-,6735
2017/1/3,201706,TXO,11200,put,-,-,-,-,0
2017/1/3,201706,TXO,11600,call,-,-,-,-,1447
2017/1/3,201706,TXO,11600,put,-,-,-,-,0
2017/1/3,201709,TXO,7200,call,-,-,-,-,3
2017/1/3,201709,TXO,7200,put,60,62,58,59,1648
2017/1/3,201709,TXO,7400,call,-,-,-,-,0
2017/1/3,201709,TXO,7400,put,76,76,74,74,279
2017/1/3,201709,TXO,7600,call,-,-,-,-,2
2017/1/3,201709,TXO,7600,put,96,97,94,94,334
2017/1/3,201709,TXO,7800,call,-,-,-,-,2
2017/1/3,201709,TXO,7800,put,120,122,117,117,148
2017/1/3,201709,TXO,8000,call,-,-,-,-,3
2017/1/3,201709,TXO,8000,put,162,162,147,149,250
2017/1/3,201709,TXO,8200,call,-,-,-,-,0
2017/1/3,201709,TXO,8200,put,198,198,188,188,242
2017/1/3,201709,TXO,8400,call,-,-,-,-,0
2017/1/3,201709,TXO,8400,put,245,245,240,240,109
2017/1/3,201709,TXO,8600,call,590,590,590,590,29
2017/1/3,201709,TXO,8600,put,304,308,300,300,80
2017/1/3,201709,TXO,8800,call,-,-,-,-,55
2017/1/3,201709,TXO,8800,put,383,383,373,373,60
2017/1/3,201709,TXO,9000,call,-,-,-,-,84
2017/1/3,201709,TXO,9000,put,466,472,463,463,112
2017/1/3,201709,TXO,9200,call,262,264,262,264,130
2017/1/3,201709,TXO,9200,put,-,-,-,-,7
2017/1/3,201709,TXO,9400,call,205,205,180,184,155
2017/1/3,201709,TXO,9400,put,-,-,-,-,2
2017/1/3,201709,TXO,9600,call,122,131,122,131,139
2017/1/3,201709,TXO,9600,put,-,-,-,-,2
2017/1/3,201709,TXO,9800,call,90,90,84,88,172
2017/1/3,201709,TXO,9800,put,-,-,-,-,0
2017/1/3,201709,TXO,10000,call,55,58,54,58,643
2017/1/3,201709,TXO,10000,put,-,-,-,-,0
2017/1/3,201709,TXO,10400,call,23,25,22,25,1297
2017/1/3,201709,TXO,10400,put,-,-,-,-,0
2017/1/3,201709,TXO,10800,call,10.5,11,10,11,336
2017/1/3,201709,TXO,10800,put,-,-,-,-,3
2017/1/3,201709,TXO,11200,call,5,5.5,5,5.5,520
2017/1/3,201709,TXO,11200,put,-,-,-,-,15
2017/1/4,201701W1,TXO,8400,call,-,-,-,-,60
2017/1/4,201701W1,TXO,8400,put,-,-,-,-,108
2017/1/4,201701W1,TXO,8500,call,-,-,-,-,0
2017/1/4,201701W1,TXO,8500,put,-,-,-,-,59
2017/1/4,201701W1,TXO,8600,call,-,-,-,-,0
2017/1/4,201701W1,TXO,8600,put,-,-,-,-,423
2017/1/4,201701W1,TXO,8700,call,-,-,-,-,11
2017/1/4,201701W1,TXO,8700,put,-,-,-,-,648
2017/1/4,201701W1,TXO,8800,call,-,-,-,-,3
2017/1/4,201701W1,TXO,8800,put,0.1,0.1,0.1,0.1,1141
2017/1/4,201701W1,TXO,8850,call,-,-,-,-,0
2017/1/4,201701W1,TXO,8850,put,-,-,-,-,2093
2017/1/4,201701W1,TXO,8900,call,-,-,-,-,11
2017/1/4,201701W1,TXO,8900,put,0.2,0.2,0.1,0.1,13466
2017/1/4,201701W1,TXO,8950,call,346,346,339,339,33
2017/1/4,201701W1,TXO,8950,put,0.1,0.2,0.1,0.2,16663
2017/1/4,201701W1,TXO,9000,call,291,294,282,286,152
2017/1/4,201701W1,TXO,9000,put,0.2,0.2,0.1,0.1,16380
2017/1/4,201701W1,TXO,9050,call,235,248,220,236,435
2017/1/4,201701W1,TXO,9050,put,0.2,0.3,0.1,0.1,21795
2017/1/4,201701W1,TXO,9100,call,187,200,170,186,1023
2017/1/4,201701W1,TXO,9100,put,0.2,0.4,0.1,0.1,17463
2017/1/4,201701W1,TXO,9150,call,140,152,121,135,2552
2017/1/4,201701W1,TXO,9150,put,0.4,0.6,0.1,0.1,21423
2017/1/4,201701W1,TXO,9200,call,90,101,70,86,15131
2017/1/4,201701W1,TXO,9200,put,1.3,1.6,0.1,0.2,26550
2017/1/4,201701W1,TXO,9250,call,48.5,52,25,35.5,19341
2017/1/4,201701W1,TXO,9250,put,5.4,6.5,0.1,0.1,37735
2017/1/4,201701W1,TXO,9300,call,12.5,14,0.1,0.2,51927
2017/1/4,201701W1,TXO,9300,put,22,32,6.1,14.5,16795
2017/1/4,201701W1,TXO,9350,call,1.6,1.6,0.1,0.1,35036
2017/1/4,201701W1,TXO,9350,put,65,80,51,64,3056
2017/1/4,201701W1,TXO,9400,call,0.4,0.4,0.1,0.2,28121
2017/1/4,201701W1,TXO,9400,put,112,130,100,115,224
2017/1/4,201701W1,TXO,9450,call,0.2,0.2,0.1,0.1,17922
2017/1/4,201701W1,TXO,9450,put,178,178,178,178,43
2017/1/4,201701W1,TXO,9500,call,0.1,0.2,0.1,0.1,2887
2017/1/4,201701W1,TXO,9500,put,211,211,205,205,21
2017/1/4,201701W1,TXO,9550,call,-,-,-,-,0
2017/1/4,201701W1,TXO,9550,put,-,-,-,-,0
2017/1/4,201701W1,TXO,9600,call,-,-,-,-,233
2017/1/4,201701W1,TXO,9600,put,307,307,307,307,2
2017/1/4,201701W1,TXO,9700,call,-,-,-,-,19
2017/1/4,201701W1,TXO,9700,put,-,-,-,-,0
2017/1/4,201701W1,TXO,9800,call,-,-,-,-,3
2017/1/4,201701W1,TXO,9800,put,-,-,-,-,0
2017/1/4,201701W1,TXO,9900,call,-,-,-,-,3
2017/1/4,201701W1,TXO,9900,put,1040,1040,520,520,1
2017/1/4,201701W1,TXO,10000,call,-,-,-,-,0
2017/1/4,201701W1,TXO,10000,put,-,-,-,-,0
2017/1/4,201701W2,TXO,8600,call,-,-,-,-,0
2017/1/4,201701W2,TXO,8600,put,0.5,0.6,0.3,0.3,204
2017/1/4,201701W2,TXO,8700,call,-,-,-,-,0
2017/1/4,201701W2,TXO,8700,put,0.3,0.6,0.3,0.5,440
2017/1/4,201701W2,TXO,8800,call,476,477,476,476,4
2017/1/4,201701W2,TXO,8800,put,0.6,1,0.6,0.8,2028
2017/1/4,201701W2,TXO,8900,call,-,-,-,-,0
2017/1/4,201701W2,TXO,8900,put,1.9,1.9,0.9,0.9,1496
2017/1/4,201701W2,TXO,9000,call,275,275,275,275,1
2017/1/4,201701W2,TXO,9000,put,4.4,4.4,2,2.3,3482
2017/1/4,201701W2,TXO,9050,call,233,233,233,233,10
2017/1/4,201701W2,TXO,9050,put,7.1,7.1,3.6,3.9,2751
2017/1/4,201701W2,TXO,9100,call,197,202,182,185,101
2017/1/4,201701W2,TXO,9100,put,9.7,13,6.2,6.9,4450
2017/1/4,201701W2,TXO,9150,call,152,158,138,140,182
2017/1/4,201701W2,TXO,9150,put,16.5,18.5,11.5,12.5,3968
2017/1/4,201701W2,TXO,9200,call,110,118,99,100,431
2017/1/4,201701W2,TXO,9200,put,26,31,20.5,22.5,3311
2017/1/4,201701W2,TXO,9250,call,79,83,65,66,1781
2017/1/4,201701W2,TXO,9250,put,41,48.5,34.5,38,3051
2017/1/4,201701W2,TXO,9300,call,51,54,38.5,38.5,5524
2017/1/4,201701W2,TXO,9300,put,70,72,55,62,1838
2017/1/4,201701W2,TXO,9350,call,28.5,32,20,20.5,3727
2017/1/4,201701W2,TXO,9350,put,100,102,83,93,419
2017/1/4,201701W2,TXO,9400,call,18.5,18.5,8.7,8.7,6353
2017/1/4,201701W2,TXO,9400,put,136,139,119,129,179
2017/1/4,201701W2,TXO,9450,call,6.9,7.9,3.5,3.7,4979
2017/1/4,201701W2,TXO,9450,put,166,184,161,173,157
2017/1/4,201701W2,TXO,9500,call,2.7,3.5,1.2,1.4,1713
2017/1/4,201701W2,TXO,9500,put,230,230,211,226,20
2017/1/4,201701W2,TXO,9550,call,1.4,1.4,0.5,0.7,860
2017/1/4,201701W2,TXO,9550,put,281,281,267,267,3
2017/1/4,201701W2,TXO,9600,call,0.7,0.7,0.4,0.5,1084
2017/1/4,201701W2,TXO,9600,put,-,-,-,-,0
2017/1/4,201701W2,TXO,9700,call,0.3,0.3,0.2,0.3,200
2017/1/4,201701W2,TXO,9700,put,-,-,-,-,0
2017/1/4,201701W2,TXO,9800,call,-,-,-,-,0
2017/1/4,201701W2,TXO,9800,put,-,-,-,-,0
2017/1/4,201701W2,TXO,9900,call,-,-,-,-,0
2017/1/4,201701W2,TXO,9900,put,-,-,-,-,0
2017/1/4,201701W2,TXO,10000,call,-,-,-,-,0
2017/1/4,201701W2,TXO,10000,put,-,-,-,-,0
2017/1/4,201701,TXO,7500,call,-,-,-,-,0
2017/1/4,201701,TXO,7500,put,0.2,0.2,0.2,0.2,2629
2017/1/4,201701,TXO,7600,call,-,-,-,-,0
2017/1/4,201701,TXO,7600,put,0.5,0.5,0.5,0.5,1216
2017/1/4,201701,TXO,7700,call,-,-,-,-,12
2017/1/4,201701,TXO,7700,put,-,-,-,-,1937
2017/1/4,201701,TXO,7800,call,-,-,-,-,12
2017/1/4,201701,TXO,7800,put,0.2,0.2,0.2,0.2,2321
2017/1/4,201701,TXO,7900,call,-,-,-,-,20
2017/1/4,201701,TXO,7900,put,0.3,0.3,0.2,0.2,1542
