date,callorput,dateline,strike_price,buyprice,big_open,sellprice,big_close,big_hight,big_low,total_profit,outputmoney,roi
2010/2/5,put,201003,7300,232.0,7323.16,311.0,7217.83,7352.98,7196.39,79.0,-232.0,0.340517241379
2010/2/6,put,201003,7200,258.0,7244.71,262.0,7212.87,7249.19,7080.9,83.0,-232.0,0.35775862069
2010/2/8,put,201003,7200,257.0,7236.63,276.0,7215.88,7253.24,7173.18,102.0,-232.0,0.439655172414
2010/2/9,put,201003,7200,225.0,7225.71,189.0,7361.04,7381.82,7197.13,66.0,-232.0,0.284482758621
2010/2/10,put,201003,7400,244.0,7438.12,234.0,7441.84,7496.34,7404.97,56.0,-232.0,0.241379310345
2011/2/24,put,201103,8600,188.0,8561.16,171.0,8541.64,8633.24,8541.64,39.0,-232.0,0.168103448276
2011/2/25,put,201103,8600,163.0,8597.87,119.0,8599.65,8635.04,8470.09,-5.0,-232.0,-0.0215517241379
2011/3/1,put,201104,8600,188.0,8611.79,175.0,8727.56,8734.24,8611.79,-18.0,-232.0,-0.0775862068966
2011/3/2,put,201104,8700,262.0,8675.37,282.0,8619.9,8709.57,8619.9,2.0,-280.0,0.00714285714286
2011/3/3,put,201104,8700,260.0,8661.63,195.0,8738.37,8758.89,8661.63,-63.0,-280.0,-0.225
2011/3/4,put,201104,8800,228.0,8815.52,233.0,8784.4,8829.23,8771.89,-58.0,-291.0,-0.199312714777
2011/3/15,put,201104,8500,200.0,8493.83,599.0,8234.78,8519.9,8070.52,341.0,-291.0,1.17182130584
2011/3/16,put,201104,8300,215.0,8317.38,221.0,8324.58,8372.02,8257.08,353.0,-291.0,1.21305841924
2011/3/17,put,201104,8200,226.0,8190.5,197.0,8282.69,8282.69,8150.73,295.0,-291.0,1.01374570447
2011/3/18,put,201104,8300,189.0,8343.79,190.0,8394.75,8399.17,8312.88,298.0,-291.0,1.02405498282
2011/6/28,put,201107,8500,208.0,8536.13,252.0,8478.86,8572.62,8478.69,386.0,-291.0,1.3264604811
2011/6/29,put,201107,8500,222.0,8540.35,155.0,8573.38,8598.22,8499.24,185.0,-291.0,0.635738831615
2011/6/30,put,201107,8600,200.0,8582.08,175.0,8652.59,8652.59,8576.65,135.0,-291.0,0.463917525773
2011/8/9,put,201109,7300,545.0,7261.54,292.0,7493.12,7599.14,7148.76,-118.0,-410.0,-0.287804878049
2011/8/10,put,201109,7700,399.0,7717.58,369.0,7736.32,7751.59,7632.34,-148.0,-517.0,-0.286266924565
2011/8/11,put,201109,7600,413.0,7566.39,310.0,7719.09,7761.4,7499.54,-251.0,-561.0,-0.447415329768
