date,callorput,open,high,close,buyprice,sellprice,profit,totalprofit,roi,outputmoney,walletmoney,number
2010/2/24,put,7468.0,8170.0,8081.0,7468.0,7723.0,-51000.0,-9800.0,-0.0149004105215,-657700.0,32000.0,1.0
2010/2/25,put,7505.0,8105.0,8099.0,7505.0,7760.0,-51000.0,-60800.0,-0.0857908847185,-708700.0,32000.0,1.0
2010/2/26,put,7378.0,8168.0,8126.0,7378.0,7633.0,-51000.0,-111800.0,-0.147163353956,-759700.0,32000.0,1.0
2010/3/1,put,7413.0,8119.0,8019.0,7413.0,7668.0,-51000.0,-162800.0,-0.200814111262,-810700.0,32000.0,1.0
2010/3/2,call,7595.0,8114.0,8111.0,7595.0,8111.0,103000.0,-59800.0,-0.0693977022165,-861700.0,134500.0,1.0
2010/3/3,call,7596.0,8196.0,8162.0,7596.0,8162.0,113000.0,53200.0,0.0617384240455,-861700.0,191000.0,1.0
2010/3/4,call,7622.0,8155.0,8102.0,7622.0,8102.0,191600.0,244800.0,0.284089590345,-861700.0,286800.0,2.0
2010/3/5,call,7603.0,8033.0,7825.0,7603.0,7825.0,132600.0,377400.0,0.437971451781,-861700.0,353100.0,3.0
2010/3/8,call,7729.0,7911.0,7877.0,7729.0,7877.0,117600.0,495000.0,0.574445862829,-861700.0,411900.0,4.0
2010/3/9,call,7771.0,7998.0,7980.0,7771.0,7980.0,166400.0,661400.0,0.767552512475,-861700.0,495100.0,4.0
2010/3/10,call,7771.0,7953.0,7923.0,7771.0,7923.0,151000.0,812400.0,0.942787513056,-861700.0,570600.0,5.0
2010/3/11,call,7800.0,7983.0,7959.0,7800.0,7959.0,189600.0,1002000.0,1.16281768597,-861700.0,665400.0,6.0
2010/3/12,call,7785.0,8162.0,8146.0,7785.0,8146.0,576000.0,1578000.0,1.8312637809,-861700.0,953400.0,8.0
2010/3/15,call,7756.0,8152.0,8129.0,7756.0,8129.0,818400.0,2396400.0,2.78101427411,-861700.0,1362600.0,11.0
2010/3/16,call,7651.0,8059.0,8036.0,7651.0,8036.0,1228800.0,3625200.0,4.20703260996,-861700.0,1977000.0,16.0
2010/3/17,call,7750.0,8065.0,8043.0,7750.0,8043.0,1343200.0,4968400.0,5.76581176744,-861700.0,2648600.0,23.0
2010/3/18,call,7837.0,8152.0,7989.0,7837.0,7989.0,936200.0,5904600.0,6.85226877103,-861700.0,3116700.0,31.0
2010/3/19,call,7850.0,8001.0,7932.0,7850.0,7932.0,599400.0,6504000.0,7.54787048857,-861700.0,3416400.0,37.0
2010/3/22,call,7830.0,7982.0,7881.0,7830.0,7881.0,410000.0,6914000.0,8.02367413253,-861700.0,3621400.0,41.0
2010/3/23,call,7850.0,7750.0,7655.0,7850.0,7655.0,-1685600.0,5228400.0,6.06754090751,-861700.0,1935800.0,43.0
2010/3/24,call,7865.0,7669.0,7578.0,7865.0,7610.0,-1173000.0,4055400.0,4.70627828711,-861700.0,762800.0,23.0
2010/3/25,call,7792.0,7547.0,7504.0,7792.0,7537.0,-459000.0,3596400.0,4.17361030521,-861700.0,303800.0,9.0
2010/3/26,call,7809.0,7638.0,7635.0,7809.0,7554.0,-153000.0,3443400.0,3.99605431125,-861700.0,150800.0,3.0
2010/3/29,call,7912.0,7697.0,7570.0,7912.0,7657.0,-51000.0,3392400.0,3.93686897992,-861700.0,99800.0,1.0
2010/3/30,call,7977.0,7658.0,7586.0,7977.0,7722.0,-51000.0,3341400.0,3.8776836486,-861700.0,48800.0,1.0
2010/3/31,call,7946.0,7777.0,7763.0,7946.0,7691.0,-51000.0,3290400.0,3.67273133162,-895900.0,32000.0,1.0
2010/4/1,call,7940.0,7766.0,7756.0,7940.0,7756.0,-37000.0,3253400.0,3.43584327807,-946900.0,46000.0,1.0
2010/4/2,call,8024.0,7682.0,7602.0,8024.0,7769.0,-51000.0,3202400.0,3.25480231731,-983900.0,32000.0,1.0
2010/4/6,call,8071.0,7640.0,7616.0,8071.0,7816.0,-51000.0,3151400.0,3.04512513286,-1034900.0,32000.0,1.0
2010/4/7,call,8125.0,7587.0,7576.0,8125.0,7870.0,-51000.0,3100400.0,2.85514319919,-1085900.0,32000.0,1.0
2010/4/8,call,8110.0,7514.0,7364.0,8110.0,7855.0,-51000.0,3049400.0,2.68220599877,-1136900.0,32000.0,1.0
2010/4/9,call,8077.0,7247.0,7206.0,8077.0,7822.0,-51000.0,2998400.0,2.52411819177,-1187900.0,32000.0,1.0
2010/4/12,call,8158.0,7319.0,7274.0,8158.0,7903.0,-51000.0,2947400.0,2.37904592784,-1238900.0,32000.0,1.0
2010/4/13,call,8086.0,7189.0,7052.0,8086.0,7831.0,-51000.0,2896400.0,2.24544538336,-1289900.0,32000.0,1.0
2010/4/14,call,8065.0,7154.0,7123.0,8065.0,7810.0,-51000.0,2845400.0,2.12200760683,-1340900.0,32000.0,1.0
2010/4/15,call,8153.0,7234.0,7200.0,8153.0,7898.0,-51000.0,2794400.0,2.00761548962,-1391900.0,32000.0,1.0
2010/4/16,call,8147.0,7328.0,7277.0,8147.0,7892.0,-51000.0,2743400.0,1.90130986208,-1442900.0,32000.0,1.0
2010/4/19,call,8002.0,7333.0,7325.0,8002.0,7747.0,-51000.0,2692400.0,1.80226253431,-1493900.0,32000.0,1.0
2010/4/20,call,7880.0,7321.0,7243.0,7880.0,7625.0,-51000.0,2641400.0,1.70975467668,-1544900.0,32000.0,1.0
2010/4/21,call,7950.0,7282.0,7140.0,7950.0,7695.0,-51000.0,2590400.0,1.62315934582,-1595900.0,32000.0,1.0
2010/4/22,call,7905.0,7341.0,7338.0,7905.0,7650.0,-51000.0,2539400.0,1.54192725727,-1646900.0,32000.0,1.0
2010/4/23,call,7951.0,7348.0,7318.0,7951.0,7696.0,-51000.0,2488400.0,1.46557512221,-1697900.0,32000.0,1.0
2010/4/26,call,8077.0,7128.0,7097.0,8077.0,7822.0,-51000.0,2437400.0,1.39367602493,-1748900.0,32000.0,1.0
2010/4/27,call,8148.0,7139.0,7128.0,8148.0,7893.0,-51000.0,2386400.0,1.32585143619,-1799900.0,32000.0,1.0
2010/4/28,call,7961.0,7139.0,7037.0,7961.0,7706.0,-51000.0,2335400.0,1.26176454698,-1850900.0,32000.0,1.0
2010/4/29,call,8036.0,7164.0,7161.0,8036.0,7781.0,-51000.0,2284400.0,1.2011146748,-1901900.0,32000.0,1.0
2010/4/30,call,8128.0,7317.0,7292.0,8128.0,7873.0,-51000.0,2233400.0,1.14363254647,-1952900.0,32000.0,1.0
2010/5/3,call,7925.0,7395.0,7386.0,7925.0,7670.0,-51000.0,2182400.0,1.08907630121,-2003900.0,32000.0,1.0
2010/5/4,put,7968.0,7498.0,7457.0,7968.0,7457.0,102000.0,2284400.0,1.11168426687,-2054900.0,134000.0,1.0
2010/5/5,put,7690.0,7537.0,7520.0,7690.0,7520.0,33800.0,2318200.0,1.12813275585,-2054900.0,150900.0,1.0
2010/5/6,put,7643.0,7387.0,7349.0,7643.0,7349.0,58600.0,2376800.0,1.15664995864,-2054900.0,180200.0,1.0
2010/5/7,put,7352.0,7525.0,7521.0,7352.0,7521.0,-68000.0,2308800.0,1.12355832401,-2054900.0,112200.0,2.0
2010/5/10,put,7564.0,7506.0,7481.0,7564.0,7481.0,16400.0,2325200.0,1.13153924765,-2054900.0,120400.0,1.0
2010/5/11,put,7570.0,7478.0,7433.0,7570.0,7433.0,27200.0,2352400.0,1.1447759015,-2054900.0,134000.0,1.0
2010/5/12,put,7630.0,7456.0,7428.0,7630.0,7428.0,40200.0,2392600.0,1.16433889727,-2054900.0,154100.0,1.0
2010/5/13,put,7698.0,7385.0,7322.0,7698.0,7322.0,75000.0,2467600.0,1.2008370237,-2054900.0,191600.0,1.0
2010/5/14,put,7712.0,7375.0,7363.0,7712.0,7363.0,139200.0,2606800.0,1.26857754635,-2054900.0,261200.0,2.0
2010/5/17,put,7680.0,7453.0,7254.0,7680.0,7254.0,255000.0,2861800.0,1.39267117621,-2054900.0,388700.0,3.0
2010/5/18,put,7610.0,7168.0,7153.0,7610.0,7153.0,364800.0,3226600.0,1.57019806317,-2054900.0,571100.0,4.0
2010/5/19,put,7518.0,7147.0,7100.0,7518.0,7100.0,500400.0,3727000.0,1.8137135627,-2054900.0,821300.0,6.0
2010/5/20,put,7509.0,7216.0,7161.0,7509.0,7161.0,624600.0,4351600.0,2.11766995961,-2054900.0,1133600.0,9.0
2010/5/21,put,7164.0,7325.0,7322.0,7164.0,7322.0,-413400.0,3938200.0,1.91649228673,-2054900.0,720200.0,13.0
2010/5/24,put,7224.0,7458.0,7455.0,7224.0,7455.0,-371200.0,3567000.0,1.73585089299,-2054900.0,349000.0,8.0
2010/5/25,put,7188.0,7455.0,7448.0,7188.0,7443.0,-204000.0,3363000.0,1.6365759891,-2054900.0,145000.0,4.0
2010/5/26,put,7122.0,7571.0,7535.0,7122.0,7377.0,-51000.0,3312000.0,1.61175726313,-2054900.0,94000.0,1.0
2010/5/27,put,7103.0,7582.0,7566.0,7103.0,7358.0,-51000.0,3261000.0,1.58693853716,-2054900.0,43000.0,1.0
2010/5/28,put,7289.0,7654.0,7531.0,7289.0,7544.0,-51000.0,3210000.0,1.53229271087,-2094900.0,32000.0,1.0
2010/5/31,put,7302.0,7603.0,7558.0,7302.0,7557.0,-51000.0,3159000.0,1.47210960436,-2145900.0,32000.0,1.0
2010/6/1,put,7283.0,7703.0,7700.0,7283.0,7538.0,-51000.0,3108000.0,1.41472074286,-2196900.0,32000.0,1.0
2010/6/2,put,7193.0,7728.0,7707.0,7193.0,7448.0,-51000.0,3057000.0,1.35993594021,-2247900.0,32000.0,1.0
2010/6/3,put,7253.0,7715.0,7670.0,7253.0,7508.0,-51000.0,3006000.0,1.30758188699,-2298900.0,32000.0,1.0
2010/6/4,put,7338.0,7673.0,7657.0,7338.0,7593.0,-51000.0,2955000.0,1.25750031916,-2349900.0,32000.0,1.0
2010/6/7,put,7100.0,7746.0,7711.0,7100.0,7355.0,-51000.0,2904000.0,1.20954642009,-2400900.0,32000.0,1.0
2010/6/8,put,7097.0,7758.0,7687.0,7097.0,7352.0,-51000.0,2853000.0,1.163587422,-2451900.0,32000.0,1.0
2010/6/9,put,7080.0,7614.0,7561.0,7080.0,7335.0,-51000.0,2802000.0,1.1195013784,-2502900.0,32000.0,1.0
2010/6/10,put,7068.0,7703.0,7678.0,7068.0,7323.0,-51000.0,2751000.0,1.07717608364,-2553900.0,32000.0,1.0
2010/6/11,put,7316.0,7728.0,7708.0,7316.0,7571.0,-51000.0,2700000.0,1.03650811931,-2604900.0,32000.0,1.0
2010/6/14,put,7356.0,7733.0,7659.0,7356.0,7611.0,-51000.0,2649000.0,0.997402010618,-2655900.0,32000.0,1.0
2010/6/15,call,7378.0,7732.0,7720.0,7378.0,7720.0,68200.0,2717200.0,1.00380509069,-2706900.0,117100.0,1.0
2010/6/17,call,7518.0,7731.0,7708.0,7518.0,7708.0,37800.0,2755000.0,1.01776940412,-2706900.0,136000.0,1.0
2010/6/18,call,7364.0,7699.0,7680.0,7364.0,7680.0,63000.0,2818000.0,1.04104325982,-2706900.0,167500.0,1.0
2010/6/21,call,7440.0,7878.0,7866.0,7440.0,7866.0,170000.0,2988000.0,1.10384572759,-2706900.0,252500.0,2.0
2010/6/22,call,7480.0,7916.0,7912.0,7480.0,7912.0,258600.0,3246600.0,1.19937936385,-2706900.0,381800.0,3.0
2010/6/23,call,7430.0,7928.0,7913.0,7430.0,7913.0,385600.0,3632200.0,1.3418301378,-2706900.0,574600.0,4.0
2010/6/24,call,7431.0,7960.0,7911.0,7431.0,7911.0,574800.0,4207000.0,1.55417636411,-2706900.0,862000.0,6.0
2010/6/25,call,7341.0,7932.0,7928.0,7341.0,7928.0,1172000.0,5379000.0,1.98714396542,-2706900.0,1448000.0,10.0
2010/6/28,call,7334.0,8001.0,7986.0,7334.0,7986.0,2213400.0,7592400.0,2.80483209576,-2706900.0,2554700.0,17.0
2010/6/29,call,7393.0,7998.0,7936.0,7393.0,7936.0,3252000.0,10844400.0,4.00620636152,-2706900.0,4180700.0,30.0
2010/6/30,call,7126.0,7930.0,7856.0,7126.0,7856.0,7290000.0,18134400.0,6.69932394991,-2706900.0,7825700.0,50.0
2010/7/1,call,7123.0,7824.0,7801.0,7123.0,7801.0,12727600.0,30862000.0,11.4012338838,-2706900.0,14189500.0,94.0
2010/7/2,call,7135.0,7925.0,7913.0,7135.0,7913.0,26418000.0,57280000.0,21.1607373749,-2706900.0,27398500.0,170.0
2010/7/5,call,7185.0,7957.0,7946.0,7185.0,7946.0,50160000.0,107440000.0,39.6911596291,-2706900.0,52478500.0,330.0
2010/7/6,call,7262.0,7965.0,7939.0,7262.0,7939.0,85446400.0,192886400.0,71.2573054047,-2706900.0,95201700.0,632.0
2010/7/7,call,7436.0,7971.0,7918.0,7436.0,7918.0,110341400.0,303227800.0,112.020318445,-2706900.0,150372400.0,1147.0
2010/7/8,call,7568.0,7922.0,7918.0,7568.0,7918.0,126407800.0,429635600.0,158.718681887,-2706900.0,213576300.0,1811.0
2010/7/9,call,7540.0,7900.0,7888.0,7540.0,7888.0,178566200.0,608201800.0,224.685729063,-2706900.0,302859400.0,2573.0
2010/7/12,call,7590.0,8003.0,7951.0,7590.0,7951.0,262656000.0,870857800.0,321.717758321,-2706900.0,434187400.0,3648.0
2010/7/13,call,7589.0,7956.0,7885.0,7589.0,7885.0,308629000.0,1179486800.0,435.733421996,-2706900.0,588501900.0,5231.0
2010/7/14,call,7660.0,7844.0,7680.0,7660.0,7680.0,26942000.0,1206428800.0,445.686504858,-2706900.0,601972900.0,7090.0
2010/7/15,call,7677.0,7696.0,7622.0,7677.0,7622.0,-81222400.0,1125206400.0,415.680815693,-2706900.0,520750500.0,7252.0
2010/7/16,call,7701.0,7676.0,7660.0,7701.0,7660.0,-52701600.0,1072504800.0,396.211459603,-2706900.0,468048900.0,6274.0
2010/7/19,call,7601.0,7793.0,7716.0,7601.0,7716.0,128569200.0,1201074000.0,443.708301009,-2706900.0,532333500.0,5639.0
2010/7/20,call,7647.0,7658.0,7559.0,7647.0,7559.0,-114151400.0,1086922600.0,401.537773837,-2706900.0,418182100.0,6413.0
2010/7/21,call,7758.0,7638.0,7628.0,7758.0,7628.0,-131995600.0,954927000.0,352.775130223,-2706900.0,286186500.0,5038.0
2010/7/22,call,7585.0,7744.0,7693.0,7585.0,7693.0,73787200.0,1028714200.0,380.034061103,-2706900.0,323080100.0,3448.0
2010/7/23,call,7647.0,7786.0,7779.0,7647.0,7779.0,101970400.0,1130684600.0,417.704606746,-2706900.0,374065300.0,3892.0
2010/7/26,call,7715.0,7878.0,7864.0,7715.0,7864.0,133377600.0,1264062200.0,466.977797481,-2706900.0,440754100.0,4506.0
2010/7/27,call,7730.0,7874.0,7853.0,7730.0,7853.0,129564000.0,1393626200.0,514.84214415,-2706900.0,505536100.0,5310.0
2010/7/28,call,7679.0,7868.0,7849.0,7679.0,7849.0,205842000.0,1599468200.0,590.885588681,-2706900.0,608457100.0,6090.0
2010/7/29,call,7720.0,7890.0,7833.0,7720.0,7833.0,164192000.0,1763660200.0,651.542428608,-2706900.0,690553100.0,7330.0
2010/7/30,call,7685.0,7908.0,7897.0,7685.0,7897.0,351061800.0,2114722000.0,781.233883778,-2706900.0,866084000.0,8319.0
2010/8/2,call,7748.0,8110.0,8108.0,7748.0,8108.0,749161200.0,2863883200.0,1057.99371975,-2706900.0,1240664600.0,10434.0
2010/8/3,call,7911.0,8135.0,8121.0,7911.0,8121.0,624784600.0,3488667800.0,1288.80557095,-2706900.0,1553056900.0,14947.0
2010/8/4,call,7886.0,8158.0,8154.0,7886.0,8154.0,999167400.0,4487835200.0,1657.92426761,-2706900.0,2052640600.0,18711.0
2010/8/5,call,7960.0,8163.0,8071.0,7960.0,8071.0,544060000.0,5031895200.0,1858.91433005,-2706900.0,2324670600.0,24730.0
2010/8/6,call,7890.0,8209.0,8170.0,7890.0,8170.0,1562846400.0,6594741600.0,2436.27086335,-2706900.0,3106093800.0,28008.0
2010/8/9,call,7911.0,8195.0,8179.0,7911.0,8179.0,1998334800.0,8593076400.0,3174.50825668,-2706900.0,4105261200.0,37422.0
2010/8/10,call,7998.0,8247.0,8191.0,7998.0,8191.0,1899264000.0,10492340400.0,3876.14629281,-2706900.0,5054893200.0,49460.0
2010/8/11,call,7886.0,8233.0,8202.0,7886.0,8202.0,3836826000.0,14329166400.0,5293.57065278,-2706900.0,6973306200.0,60902.0
2010/8/12,call,7778.0,8197.0,8147.0,7778.0,8147.0,6183504000.0,20512670400.0,7577.91953896,-2706900.0,10065058200.0,84015.0
2010/8/13,call,7816.0,8230.0,8187.0,7816.0,8187.0,8973610000.0,29486280400.0,10893.0069083,-2706900.0,14551863200.0,121265.0
2010/8/16,call,7843.0,8199.0,8180.0,7843.0,8180.0,11781705600.0,41267986000.0,15245.4785917,-2706900.0,20442716000.0,175323.0
2010/8/17,call,7935.0,8295.0,8211.0,7935.0,8211.0,13546335000.0,54814321000.0,20249.8507518,-2706900.0,27215883500.0,246297.0
2010/8/18,call,7969.0,8232.0,8216.0,7969.0,8216.0,16132778400.0,70947099400.0,26209.7230781,-2706900.0,35282272700.0,327902.0
2010/8/19,call,7899.0,8256.0,8235.0,7899.0,8235.0,28480829000.0,99427928400.0,36731.2898149,-2706900.0,49522687200.0,425087.0
2010/8/20,call,7883.0,8285.0,8216.0,7883.0,8216.0,39618091200.0,1.390460196e+11,51367.2539067,-2706900.0,69331732800.0,596658.0
2010/8/23,call,7880.0,8214.0,8190.0,7880.0,8190.0,51622899600.0,1.906689192e+11,70438.1097196,-2706900.0,95143182600.0,835322.0
2010/8/24,call,7920.0,8293.0,8272.0,7920.0,8272.0,80470470600.0,2.711393898e+11,100166.016403,-2706900.0,1.353784179e+11,1146303.0
2010/8/25,call,7843.0,8282.0,8272.0,7843.0,8272.0,1.39619164e+11,4.107585538e+11,151745.004913,-2706900.0,2.051879999e+11,1631065.0
2010/8/26,call,7672.0,8300.0,8215.0,7672.0,8215.0,2.679804096e+11,6.787389634e+11,250744.011009,-2706900.0,3.391782047e+11,2472144.0
2010/8/27,put,7611.0,8246.0,8136.0,7611.0,7866.0,-2.08410684e+11,4.703282794e+11,173751.627101,-2706900.0,1.307675207e+11,4086484.0
2010/8/30,put,7742.0,8153.0,8058.0,7742.0,7997.0,-80351112000.0,3.899771674e+11,144067.814622,-2706900.0,50416408700.0,1575512.0
2010/8/31,put,7653.0,8110.0,8107.0,7653.0,7908.0,-30978726000.0,3.589984414e+11,132623.459086,-2706900.0,19437682700.0,607426.0
2010/9/1,put,7569.0,8251.0,8227.0,7569.0,7824.0,-11943588000.0,3.470548534e+11,128211.18379,-2706900.0,7494094700.0,234188.0
2010/9/2,put,7695.0,8246.0,8194.0,7695.0,7950.0,-4604790000.0,3.424500634e+11,126510.053345,-2706900.0,2889304700.0,90290.0
2010/9/3,put,7714.0,8193.0,8030.0,7714.0,7969.0,-1775310000.0,3.406747534e+11,125854.207174,-2706900.0,1113994700.0,34810.0
2010/9/6,put,7838.0,8053.0,8019.0,7838.0,8019.0,-488524400.0,3.40186229e+11,125673.733422,-2706900.0,625470300.0,13421.0
2010/9/7,put,7860.0,8121.0,8119.0,7860.0,8115.0,-384285000.0,3.39801944e+11,125531.768444,-2706900.0,241185300.0,7535.0
2010/9/8,put,7823.0,8144.0,8088.0,7823.0,8078.0,-148155000.0,3.39653789e+11,125477.036093,-2706900.0,93030300.0,2905.0
2010/9/9,put,7885.0,8142.0,8139.0,7885.0,8140.0,-57120000.0,3.39596669e+11,125455.934464,-2706900.0,35910300.0,1120.0
2010/9/10,put,7889.0,8306.0,8303.0,7889.0,8144.0,-22032000.0,3.39574637e+11,125447.795264,-2706900.0,13878300.0,432.0
2010/9/13,put,7943.0,8340.0,8314.0,7943.0,8198.0,-8517000.0,3.3956612e+11,125444.64886,-2706900.0,5361300.0,167.0
2010/9/14,put,8117.0,8368.0,8280.0,8117.0,8280.0,-2099200.0,3.395640208e+11,125443.873361,-2706900.0,3262100.0,64.0
2010/9/15,call,8142.0,8355.0,8340.0,8142.0,8340.0,1536600.0,3.395655574e+11,125444.441021,-2706900.0,4030400.0,39.0
2010/9/16,call,8145.0,8327.0,8302.0,8145.0,8302.0,1497600.0,3.39567055e+11,125444.994274,-2706900.0,4779200.0,48.0
2010/9/17,call,8100.0,8429.0,8390.0,8100.0,8390.0,3294600.0,3.395703496e+11,125446.211386,-2706900.0,6426500.0,57.0
2010/9/20,call,8155.0,8405.0,8367.0,8155.0,8367.0,3249400.0,3.39573599e+11,125447.411799,-2706900.0,8051200.0,77.0
2010/9/21,call,8237.0,8423.0,8323.0,8237.0,8323.0,1649000.0,3.39575248e+11,125448.020983,-2706900.0,8875700.0,97.0
2010/9/23,call,8178.0,8388.0,8371.0,8178.0,8371.0,4070400.0,3.395793184e+11,125449.524696,-2706900.0,10910900.0,106.0
2010/9/24,call,8185.0,8500.0,8464.0,8185.0,8464.0,7283600.0,3.39586602e+11,125452.215449,-2706900.0,14552700.0,131.0
2010/9/27,call,8200.0,8488.0,8450.0,8200.0,8450.0,8715000.0,3.39595317e+11,125455.434999,-2706900.0,18910200.0,175.0
2010/9/28,call,8162.0,8471.0,8466.0,8162.0,8466.0,13756200.0,3.396090732e+11,125460.516901,-2706900.0,25788300.0,227.0
2010/9/29,call,8220.0,8492.0,8482.0,8220.0,8482.0,16182000.0,3.396252552e+11,125466.494957,-2706900.0,33879300.0,310.0
2010/9/30,call,8218.0,8480.0,8451.0,8218.0,8451.0,18931200.0,3.396441864e+11,125473.48864,-2706900.0,43344900.0,408.0
2010/10/1,call,8246.0,8438.0,8311.0,8246.0,8311.0,6681600.0,3.39650868e+11,125475.956999,-2706900.0,46685700.0,522.0
2010/10/4,call,8238.0,8310.0,8270.0,8238.0,8270.0,3484400.0,3.396543524e+11,125477.244228,-2706900.0,48427900.0,562.0
2010/10/5,call,8207.0,8342.0,8289.0,8207.0,8289.0,9444600.0,3.39663797e+11,125480.733311,-2706900.0,53150200.0,583.0
2010/10/6,call,8268.0,8299.0,8246.0,8268.0,8246.0,-2944000.0,3.39660853e+11,125479.64572,-2706900.0,50206200.0,640.0
2010/10/7,call,8271.0,8294.0,8291.0,8271.0,8291.0,2295200.0,3.396631482e+11,125480.493627,-2706900.0,51353800.0,604.0
2010/10/8,call,8266.0,8361.0,8290.0,8266.0,8290.0,2842800.0,3.39665991e+11,125481.543832,-2706900.0,52775200.0,618.0
2010/10/11,call,8241.0,8396.0,8369.0,8241.0,8369.0,16129000.0,3.3968212e+11,125487.502309,-2706900.0,60839700.0,635.0
2010/10/12,call,8150.0,8375.0,8329.0,8150.0,8329.0,26094800.0,3.397082148e+11,125497.142414,-2706900.0,73887100.0,733.0
2010/10/13,call,8090.0,8353.0,8303.0,8090.0,8303.0,37736000.0,3.397459508e+11,125511.083084,-2706900.0,92755100.0,890.0
2010/10/14,call,8177.0,8362.0,8339.0,8177.0,8339.0,35967400.0,3.397819182e+11,125524.370387,-2706900.0,110738800.0,1117.0
2010/10/15,call,8212.0,8358.0,8298.0,8212.0,8298.0,22678000.0,3.398045962e+11,125532.748236,-2706900.0,122077800.0,1334.0
2010/10/18,call,8189.0,8395.0,8379.0,8189.0,8379.0,55566000.0,3.398601622e+11,125553.275777,-2706900.0,149860800.0,1470.0
2010/10/19,call,8035.0,8450.0,8401.0,8035.0,8401.0,131765000.0,3.399919272e+11,125601.953231,-2706900.0,215743300.0,1805.0
2010/10/20,call,7950.0,8550.0,8547.0,7950.0,8547.0,309800800.0,3.40301728e+11,125716.401788,-2706900.0,370643700.0,2599.0
2010/10/21,put,8080.0,8642.0,8618.0,8080.0,8335.0,-227715000.0,3.40074013e+11,125632.277882,-2706900.0,142928700.0,4465.0
2010/10/22,put,8122.0,8645.0,8628.0,8122.0,8377.0,-87822000.0,3.39986191e+11,125599.834128,-2706900.0,55106700.0,1722.0
2010/10/25,put,8173.0,8714.0,8695.0,8173.0,8428.0,-33813000.0,3.39952378e+11,125587.342717,-2706900.0,21293700.0,663.0
2010/10/26,put,8299.0,8716.0,8713.0,8299.0,8554.0,-13056000.0,3.39939322e+11,125582.519487,-2706900.0,8237700.0,256.0
2010/10/27,put,8329.0,8721.0,8700.0,8329.0,8584.0,-5049000.0,3.39934273e+11,125580.654254,-2706900.0,3188700.0,99.0
2010/10/28,put,8310.0,8797.0,8788.0,8310.0,8565.0,-1938000.0,3.39932335e+11,125579.938306,-2706900.0,1250700.0,38.0
2010/10/29,call,8320.0,8761.0,8743.0,8320.0,8743.0,1266000.0,3.39933601e+11,125580.405999,-2706900.0,1883700.0,15.0
2010/11/1,call,8325.0,8764.0,8737.0,8325.0,8737.0,1808400.0,3.399354094e+11,125581.07407,-2706900.0,2787900.0,22.0
2010/11/2,call,8405.0,8792.0,8737.0,8405.0,8737.0,2184600.0,3.39937594e+11,125581.881119,-2706900.0,3880200.0,33.0
