date,callorput,dateline,strike_price,buyprice,big_open,sellprice,big_close,big_hight,big_low,total_profit,outputmoney,roi
2014/10/3,call,201411,9000,169,9010.3,207,9106.28,9113.8,8998.27,-198285,-392282,-0.505465456
2014/10/6,call,201411,9100,158,9118.28,143,9095.14,9122.54,9065.34,-216690,-392282,-0.5523832345
2014/10/7,call,201411,9100,119,9065.67,111,9040.81,9074.8,8993.45,-228490,-392282,-0.5824636359
2014/10/8,call,201411,9000,140,8989.99,121,8955.18,9038.61,8955.18,-250701,-392282,-0.6390836184
2014/10/9,put,201411,9000,164,9021.31,159,8966.44,9054.67,8946.16,-255016,-392282,-0.6500833584
2014/10/13,put,201411,8800,145,8767.42,221,8711.39,8795.77,8711.39,-183120,-392282,-0.4668070419
2014/10/14,put,201411,8700,177,8691.83,142,8768.39,8768.39,8684.19,-224455,-392282,-0.5721776681
2014/10/15,call,201411,8800,126,8769.39,94,8655.51,8776.91,8635.41,-267047,-392282,-0.6807526218
2014/10/16,put,201411,8600,180,8602.65,152,8633.69,8676.46,8501.29,-286507,-392282,-0.7303597922
2014/10/17,call,201411,8700,141,8688.71,82,8512.88,8699.77,8512.88,-330757,-392282,-0.8431612972
2014/10/20,call,201411,8600,157,8617.08,177,8663.14,8679.85,8611.17,-320197,-413757,-0.7738769374
2014/10/21,call,201411,8700,116,8676.32,101,8654.64,8676.32,8636.67,-332287,-413757,-0.8030969869
2014/10/22,call,201411,8700,133,8744.91,143,8748.83,8775.35,8729.77,-326047,-415287,-0.7851124644
2014/10/23,call,201411,8700,138,8735.38,128,8731.07,8751.67,8714.88,-332507,-415287,-0.8006679718
2014/10/24,call,201411,8700,141,8740.28,90,8646.01,8750.42,8629.24,-362495,-415507,-0.8724161085
2014/10/27,call,201411,8700,103,8671.51,85,8627.78,8689.67,8607.23,-376985,-445495,-0.8462160069
2014/10/28,call,201411,8700,90,8692.52,162,8773.55,8788.28,8692.52,-310601,-459985,-0.675241584
2014/10/29,call,201411,8800,117,8821.85,150,8903.68,8903.68,8821.85,-268493,-459985,-0.5836994685
2014/10/30,put,201411,8900,112,8890.19,111,8888.07,8892.99,8842.8,-270202,-459985,-0.587414807
2014/10/31,put,201411,8900,97,8909.34,68,8974.76,8974.76,8885.21,-326926,-459985,-0.7107318717
2014/11/3,put,201412,9000,159,9009.38,186,9004.86,9029.71,8965.5,-304354,-459985,-0.6616607063
2014/11/4,put,201412,9000,176,9030.96,179,8989.18,9046.22,8980.96,-301702,-459985,-0.6558953009
2014/11/5,put,201412,9000,157,8997.76,179,8962.6,9013.06,8941.18,-279526,-459985,-0.6076850332
2014/11/6,put,201412,9000,173,8968.79,214,8891.02,8979.97,8887.36,-236763,-459985,-0.5147189582
2014/11/7,put,201412,8900,154,8881.19,143,8912.62,8925.62,8867.78,-252702,-459985,-0.5493700882
2014/11/10,put,201412,8900,133,8937.59,86,9049.98,9062.89,8937.59,-325928,-459985,-0.7085622357
2014/11/11,put,201412,9100,158,9067.54,171,9034.14,9069.44,9021.54,-314904,-459985,-0.6845962368
2014/11/12,put,201412,9000,133,9030.13,204,8918.95,9030.13,8894.11,-237514,-459985,-0.5163516202
2014/11/13,put,201412,8900,146,8947.97,123,8980.67,8980.67,8927.09,-272543,-459985,-0.5925041034
2014/11/14,put,201412,9000,150,8992.4,166,8982.88,8996.38,8950.23,-252559,-459985,-0.5490592085
2014/11/17,put,201412,9000,166,9003.37,203,8884.39,9024,8878.38,-206346,-459985,-0.4485928889
2014/11/18,put,201412,8900,130,8916.08,157,8859.07,8944.26,8828.15,-153669,-459985,-0.3340739372
2014/11/19,call,201412,8900,154,8896.16,197,8963.24,8988.64,8879.29,-68142,-459985,-0.1481396132
2014/11/20,call,201412,9000,157,8984.93,189,9078.87,9078.87,8984.93,11698,-459985,0.0254312641
2014/12/2,put,201501,9100,185,9098.36,205,9034.79,9104.84,9009.69,62678,-459985,0.136260965
2014/12/3,put,201501,9100,197,9073.47,119,9175.26,9188.32,9045.2,-144256,-459985,-0.3136102264
2014/12/4,put,201501,9200,153,9212.85,154,9225.11,9251.85,9195.15,-142193,-459985,-0.3091252976
2014/12/5,put,201501,9200,174,9220.25,152,9206.57,9240.51,9192.29,-182365,-459985,-0.3964585802
2014/12/8,put,201501,9200,136,9231.24,164,9187.29,9241.63,9174.51,-125217,-459985,-0.2722197463
2014/12/9,put,201501,9200,185,9163.43,187,9128.9,9177.14,9127.12,-121599,-459985,-0.2643542724
2014/12/10,put,201501,9100,155,9115.33,185,9032.16,9140.49,9015.52,-56109,-459985,-0.1219800646
2014/12/11,put,201501,9000,169,9003.84,154,9013.07,9046.4,8971.53,-91944,-459985,-0.1998847789
2014/12/12,put,201501,9000,140,9041.54,155,9027.33,9084.27,9022.56,-52524,-459985,-0.1141863322
2014/12/15,put,201501,9000,183,8987.95,134,8985.63,8997.08,8943.04,-161598,-459985,-0.3513114558
2014/12/16,put,201501,9000,163,8967.82,170,8950.91,9031.07,8950.91,-148788,-459985,-0.3234627216
2014/12/17,call,201501,9000,140,8961.64,103,8828.36,8972.12,8826.03,-231002,-459985,-0.5021946368
2014/12/18,call,201501,8900,168,8912.78,126,8878.63,8946.42,8876.88,-288206,-459985,-0.6265552138
2014/12/19,call,201501,9000,125,8981.85,144,8999.52,9035.77,8953.17,-262100,-459985,-0.5698011892
2014/12/22,call,201501,9000,145,9032.42,176,9095,9099.85,9024.01,-219816,-459985,-0.4778764525
2014/12/23,call,201501,9100,136,9123.78,123,9097.71,9138.15,9093.43,-242761,-459985,-0.5277585139
2014/12/24,call,201501,9100,124,9096.48,156,9186.18,9186.18,9096.48,-186729,-459985,-0.4059458461
