date,callorput,open,high,close,buyprice,sellprice,totalprofit,roi
2016/4/22,call,8560.21,8580.33,8535.75,8560.21,8535.75,923.04,0.116919241819
2016/4/25,call,8541.14,8560.28,8560.28,8541.14,8560.28,942.18,0.119343659274
2016/4/26,call,8556.37,8622.42,8581.57,8556.37,8581.57,967.38,0.122535682257
2016/4/27,call,8561.37,8597.64,8563.05,8561.37,8563.05,969.06,0.122748483789
2016/4/28,call,8586.92,8595.99,8473.87,8586.92,8473.87,856.01,0.10842871402
2016/4/29,call,8424.04,8424.04,8377.9,8424.04,8377.9,809.87,0.10258427194
2016/5/3,call,8362.35,8363.59,8294.12,8362.35,8294.12,741.64,0.0939417430472
2016/5/4,call,8282.52,8285.96,8185.47,8282.52,8185.47,644.59,0.081648654537
2016/5/5,call,8182.05,8207.98,8167.96,8182.05,8167.96,630.5,0.0798639083535
2016/5/6,call,8169.54,8170.68,8146.43,8169.54,8146.43,607.39,0.0769366206103
2016/5/9,call,8156.65,8177.36,8131.83,8156.65,8131.83,582.57,0.0737927313077
2016/5/10,call,8119.71,8168.13,8156.29,8119.71,8156.29,619.15,0.0784262313355
2016/5/11,call,8182.92,8204.51,8135.56,8182.92,8135.56,571.79,0.0724272548096
2016/5/12,call,8122.78,8162.44,8108.05,8122.78,8108.05,557.06,0.0705614413757
2016/5/13,call,8095.93,8095.93,8053.69,8095.93,8053.69,514.82,0.0652110028526
2016/5/16,call,8035.21,8091.48,8067.6,8035.21,8067.6,547.21,0.0693137657258
2016/5/17,call,8081.89,8151.2,8140.48,8081.89,8140.48,605.8,0.0767352191602
2016/5/18,call,8115.61,8159.68,8159.68,8115.61,8159.68,649.87,0.0823174593524
2016/5/19,call,8159.93,8166.96,8095.98,8159.93,8095.98,585.92,0.0742170676962
2016/5/20,call,8108.68,8165.98,8131.26,8108.68,8131.26,608.5,0.0770772216227
2016/5/23,call,8150.38,8356.96,8344.44,8150.38,8344.44,802.56,0.10165833194
2016/5/24,call,8329.69,8354.62,8300.66,8329.69,8300.66,773.53,0.0979811721311
2016/5/25,call,8352.84,8417.27,8396.2,8352.84,8396.2,816.89,0.103473478342
2016/5/26,call,8400.89,8410.74,8394.12,8400.89,8394.12,810.12,0.102615938835
2016/5/27,call,8415.59,8463.61,8463.61,8415.59,8463.61,858.14,0.108698515963
2016/5/30,call,8476.62,8563.4,8535.87,8476.62,8535.87,917.39,0.116203569999
2016/5/31,call,8532.21,8545.73,8535.59,8532.21,8535.59,920.77,0.116631706415
2016/6/1,call,8516.08,8603.63,8597.16,8516.08,8597.16,1001.85,0.126901913694
2016/6/2,call,8598.47,8635.03,8556.02,8598.47,8556.02,959.4,0.121524874979
2016/6/3,call,8565.18,8601.05,8587.36,8565.18,8587.36,981.58,0.124334361874
2016/6/4,call,8582.6,8594.35,8591.57,8582.6,8591.57,990.55,0.125470570055
2016/6/6,call,8605.15,8664.12,8597.11,8605.15,8597.11,982.51,0.124452162722
2016/6/7,call,8622.21,8692.73,8679.9,8622.21,8679.9,1040.2,0.131759615336
2016/6/8,call,8704.66,8754.82,8715.48,8704.66,8715.48,1051.02,0.133130158537
2016/6/13,call,8634.24,8634.24,8536.22,8634.24,8536.22,953.0,0.120714202476
2016/6/14,call,8513.51,8577.31,8576.12,8513.51,8576.12,1015.61,0.128644859576
2016/6/15,call,8566.43,8608.29,8606.37,8566.43,8606.37,1055.55,0.133703962669
2016/6/16,call,8583.19,8584.67,8494.14,8583.19,8494.14,966.5,0.122424214788
2016/6/17,call,8538.28,8607.16,8568.08,8538.28,8568.08,996.3,0.126198908632
2016/6/20,call,8612.26,8642.15,8625.92,8612.26,8625.92,1009.96,0.127929187757
2016/6/21,call,8633.21,8684.85,8684.85,8633.21,8684.85,1061.6,0.13447030152
2016/6/22,call,8675.12,8716.25,8716.25,8675.12,8716.25,1102.73,0.13968013903
2016/6/23,call,8706.08,8711.21,8676.68,8706.08,8676.68,1073.33,0.135956112217
2016/6/24,call,8684.53,8691.3,8476.99,8684.53,8476.99,865.79,0.109667522939
2016/6/27,call,8406.29,8468.66,8458.87,8406.29,8458.87,918.37,0.116327704226
2016/6/28,call,8438.76,8505.51,8505.51,8438.76,8505.51,985.12,0.124782765103
2016/6/29,call,8530.37,8609.23,8586.56,8530.37,8586.56,1041.31,0.131900216348
2016/6/30,call,8615.46,8666.58,8666.58,8615.46,8666.58,1092.43,0.13837546297
2016/7/1,call,8692.48,8755.62,8738.24,8692.48,8738.24,1138.19,0.14417177137
2016/7/4,call,8728.32,8782.38,8760.58,8728.32,8760.58,1170.45,0.148258067458
2016/7/5,call,8738.41,8747.06,8716.07,8738.41,8716.07,1148.11,0.145428313751
2016/7/6,call,8673.53,8673.53,8575.75,8673.53,8575.75,1050.33,0.133042757908
2016/7/7,call,8605.38,8653.7,8640.91,8605.38,8640.91,1085.86,0.137543256978
2016/7/11,call,8728.23,8795.8,8786.47,8728.23,8786.47,1144.1,0.14492037676
2016/7/12,call,8794.73,8841.46,8841.46,8794.73,8841.46,1190.83,0.150839552711
2016/7/13,call,8847.04,8865.42,8857.75,8847.04,8857.75,1201.54,0.152196162479
2016/7/14,call,8837.76,8877.31,8866.36,8837.76,8866.36,1230.14,0.155818855229
2016/7/15,call,8857.15,8949.85,8949.85,8857.15,8949.85,1322.84,0.167560939772
2016/7/18,call,8952.61,9008.21,9008.21,8952.61,9008.21,1378.44,0.174603657146
2016/7/19,call,9018.8,9034.87,9034.87,9018.8,9034.87,1394.51,0.176639205136
2016/7/20,call,9013.52,9034.13,9007.68,9013.52,9007.68,1388.67,0.175899466476
2016/7/21,call,9010.22,9075.89,9056.56,9010.22,9056.56,1435.01,0.181769242072
2016/7/22,call,9055.17,9060.15,9013.14,9055.17,9013.14,1392.98,0.17644540374
2016/7/25,call,9030.36,9085.91,8991.67,9030.36,8991.67,1354.29,0.171544635121
2016/7/26,call,8983.55,9024.79,9024.79,8983.55,9024.79,1395.53,0.176768406066
2016/7/27,call,9058.19,9084.9,9063.39,9058.19,9063.39,1400.73,0.177427077475
2016/7/28,call,9060.48,9081.4,9076.64,9060.48,9076.64,1416.89,0.179474025546
2016/7/29,call,9066.37,9071.51,8984.41,9066.37,8984.41,1334.93,0.169092350798
2016/8/1,call,9008.74,9080.71,9080.71,9008.74,9080.71,1406.9,0.178208616435
2016/8/2,call,9081.06,9086.42,9068.76,9081.06,9068.76,1394.6,0.176650605218
2016/8/3,call,9000.82,9033.95,9001.71,9000.82,9001.71,1395.49,0.176763339363
2016/8/4,call,9009.29,9035.25,9024.71,9009.29,9024.71,1410.91,0.178716553426
2016/8/5,call,9025.76,9101.71,9092.12,9025.76,9092.12,1477.27,0.187122213947
2016/8/8,call,9123.07,9153.99,9150.26,9123.07,9150.26,1504.46,0.190566305411
2016/8/9,call,9154.0,9168.34,9155.08,9154.0,9155.08,1505.54,0.190703106396
2016/8/10,call,9160.94,9200.42,9200.42,9160.94,9200.42,1545.02,0.195703942402
2016/8/11,call,9168.7,9187.18,9131.83,9168.7,9131.83,1508.15,0.191033708776
2016/8/12,call,9135.34,9173.72,9150.39,9135.34,9150.39,1523.2,0.192940055835
2016/8/15,call,9152.36,9162.02,9148.51,9152.36,9148.51,1519.35,0.192452385657
2016/8/16,call,9146.09,9165.58,9110.36,9146.09,9110.36,1483.62,0.187926553071
2016/8/17,call,9121.18,9133.07,9117.7,9121.18,9117.7,1480.14,0.187485749897
2016/8/18,call,9104.88,9128.8,9122.5,9104.88,9122.5,1497.76,0.189717632634
2016/8/19,call,9139.69,9175.13,9034.27,9139.69,9034.27,1392.34,0.17636433649
2016/8/22,call,9004.68,9012.72,8981.81,9004.68,8981.81,1369.47,0.173467448966
2016/8/23,call,8987.07,9046.3,9030.93,8987.07,9030.93,1413.33,0.179023088966
2016/8/24,call,9043.13,9054.76,9017.38,9043.13,9017.38,1387.58,0.175761398815
2016/8/25,call,9034.47,9115.47,9115.47,9034.47,9115.47,1468.58,0.186021472688
2016/8/26,call,9097.02,9131.72,9131.72,9097.02,9131.72,1503.28,0.190416837668
2016/8/29,call,9117.53,9136.42,9110.17,9117.53,9110.17,1495.92,0.189484564289
2016/8/30,call,9113.34,9134.37,9110.56,9113.34,9110.56,1493.14,0.18913242842
2016/8/31,call,9122.19,9130.76,9068.85,9122.19,9068.85,1439.8,0.182375979774
2016/9/1,call,9055.73,9069.13,9001.15,9055.73,9001.15,1385.22,0.17546246333
2016/9/2,call,9015.63,9038.48,8987.55,9015.63,8987.55,1357.14,0.171905637721
2016/9/5,call,9032.38,9100.05,9090.13,9032.38,9090.13,1414.89,0.179220690389
2016/9/6,call,9102.83,9181.85,9181.85,9102.83,9181.85,1493.91,0.189229962456
2016/9/7,call,9202.23,9278.88,9259.07,9202.23,9259.07,1550.75,0.196429747628
2016/9/8,call,9241.95,9273.57,9262.89,9241.95,9262.89,1571.69,0.199082166725
2016/9/9,call,9217.37,9217.37,9164.88,9217.37,9164.88,1519.2,0.19243338552
2016/9/10,call,9084.81,9084.81,9053.69,9084.81,9053.69,1488.08,0.188491490472
2016/9/12,call,9031.51,9031.51,8947.06,9031.51,8947.06,1403.63,0.177794413453
2016/9/13,call,8983.95,9014.75,8940.83,8983.95,8940.83,1360.51,0.172332507461
2016/9/14,call,8913.11,8965.32,8902.3,8913.11,8902.3,1349.7,0.170963230935
2016/9/19,call,9003.41,9155.38,9152.88,9003.41,9152.88,1499.17,0.18989623392
2016/9/20,call,9141.21,9173.46,9161.58,9141.21,9161.58,1519.54,0.192476452497
2016/9/21,call,9141.92,9228.5,9228.5,9141.92,9228.5,1606.12,0.203443331459
2016/9/22,call,9265.28,9290.76,9235.26,9265.28,9235.26,1576.1,0.199640770747
2016/9/23,call,9240.25,9284.62,9284.62,9240.25,9284.62,1620.47,0.205261011213
2016/9/26,call,9229.34,9229.34,9194.52,9229.34,9194.52,1585.65,0.200850446123
2016/9/29,call,9241.61,9303.13,9270.9,9241.61,9270.9,1614.94,0.204560539503
2016/9/30,call,9240.44,9240.65,9166.85,9240.44,9166.85,1541.35,0.195239072388
2016/10/3,call,9219.52,9256.58,9234.2,9219.52,9234.2,1556.03,0.197098552443
2016/10/4,call,9228.66,9287.77,9287.77,9228.66,9287.77,1615.14,0.204585873018
2016/10/5,call,9260.69,9276.13,9272.28,9260.69,9272.28,1626.73,0.206053950255
2016/10/6,call,9263.4,9284.31,9284.31,9263.4,9284.31,1647.64,0.208702569325
2016/10/7,call,9289.66,9289.95,9265.81,9289.66,9265.81,1623.79,0.205681547574
2016/10/11,call,9311.79,9327.71,9219.82,9311.79,9219.82,1531.82,0.194031930363
2016/10/12,call,9201.55,9258.69,9252.6,9201.55,9252.6,1582.87,0.200498310254
2016/10/13,call,9268.22,9285.05,9219.17,9268.22,9219.17,1533.82,0.194285265521
2016/10/14,call,9198.26,9216.63,9165.17,9198.26,9165.17,1500.73,0.190093835342
2016/10/17,call,9150.67,9182.67,9176.22,9150.67,9176.22,1526.28,0.193330191977
2016/10/18,call,9175.07,9222.58,9222.58,9175.07,9222.58,1573.79,0.19934816864
2016/10/19,call,9227.98,9298.87,9283.99,9227.98,9283.99,1629.8,0.206442819722
2016/10/20,call,9288.49,9331.89,9317.24,9288.49,9317.24,1658.55,0.210084512608
2016/10/21,call,9322.55,9348.09,9306.57,9322.55,9306.57,1642.57,0.208060364701
2016/10/24,call,9333.94,9343.57,9322.5,9333.94,9322.5,1631.13,0.206611287601
2016/10/25,call,9338.09,9399.97,9385.65,9338.09,9385.65,1678.69,0.212635597643
2016/10/26,call,9355.66,9372.74,9362.25,9355.66,9362.25,1685.28,0.213470336986
2016/10/27,call,9363.9,9370.32,9299.55,9363.9,9299.55,1620.93,0.205319278299
2016/10/28,call,9307.39,9320.57,9306.92,9307.39,9306.92,1620.46,0.205259744537
2016/10/31,call,9283.2,9314.34,9290.12,9283.2,9290.12,1627.38,0.206136284181
2016/11/1,call,9272.3,9289.12,9272.7,9272.3,9272.7,1627.78,0.206186951213
2016/11/2,call,9230.23,9230.23,9139.04,9230.23,9139.04,1536.59,0.194636134714
2016/11/3,call,9126.29,9154.19,9067.27,9126.29,9067.27,1477.57,0.18716021422
2016/11/4,call,9065.11,9098.88,9068.15,9065.11,9068.15,1480.61,0.187545283659
2016/11/7,call,9102.97,9191.67,9189.84,9102.97,9189.84,1567.48,0.198548896219
2016/11/8,call,9214.95,9230.2,9217.43,9214.95,9217.43,1569.96,0.198863031814
2016/11/9,call,9252.27,9296.86,8943.2,9252.27,8943.2,1260.89,0.159713883273
2016/11/10,call,9070.64,9179.18,9152.18,9070.64,9152.18,1342.43,0.170042357638
2016/11/11,call,9067.65,9067.65,8957.76,9067.65,8957.76,1232.54,0.156122857418
2016/11/14,call,8955.27,8991.94,8940.4,8955.27,8940.4,1217.67,0.154239310523
2016/11/15,call,8927.92,8981.05,8931.03,8927.92,8931.03,1220.78,0.154633246693
2016/11/16,call,8955.76,9032.31,8962.22,8955.76,8962.22,1227.24,0.155451519251
2016/11/17,call,8984.57,8998.23,8995.26,8984.57,8995.26,1237.93,0.156805595667
2016/11/18,call,8991.5,9025.98,9008.79,8991.5,9008.79,1255.22,0.158995678102
2016/11/21,call,9009.78,9049.76,9041.11,9009.78,9041.11,1286.55,0.162964173342
2016/11/22,call,9058.58,9161.19,9133.39,9058.58,9133.39,1361.36,0.172440174903
2016/11/23,call,9146.72,9202.72,9178.23,9146.72,9178.23,1392.87,0.176431470307
2016/11/24,call,9164.84,9183.16,9152.11,9164.84,9152.11,1380.14,0.17481899203
2016/11/25,call,9149.35,9191.34,9159.07,9149.35,9159.07,1389.86,0.176050200895
2016/11/28,call,9167.33,9241.54,9222.24,9167.33,9222.24,1444.77,0.18300551764
2016/11/29,call,9220.95,9249.06,9192.38,9220.95,9192.38,1416.2,0.179386624917
2016/11/30,call,9196.09,9240.71,9240.71,9196.09,9240.71,1460.82,0.185038532277
2016/12/1,call,9245.55,9278.96,9263.53,9245.55,9263.53,1478.8,0.187316015342
2016/12/2,call,9214.56,9214.56,9189.49,9214.56,9189.49,1453.73,0.184140459145
2016/12/5,call,9194.46,9212.19,9160.66,9194.46,9160.66,1419.93,0.179859094985
2016/12/6,call,9209.8,9280.65,9250.77,9209.8,9250.77,1460.9,0.185048665684
2016/12/7,call,9279.0,9299.92,9263.89,9279.0,9263.89,1445.79,0.18313471857
2016/12/8,call,9308.9,9376.41,9375.86,9308.9,9375.86,1512.75,0.191616379638
2016/12/9,call,9383.07,9399.25,9392.68,9383.07,9392.68,1522.36,0.192833655069
2016/12/12,call,9402.05,9430.34,9349.94,9402.05,9349.94,1470.25,0.186233007544
2016/12/13,call,9361.97,9382.14,9382.14,9361.97,9382.14,1490.42,0.188787892606
2016/12/14,call,9395.6,9413.13,9368.52,9395.6,9368.52,1463.34,0.185111534462
2016/12/15,call,9337.21,9370.51,9360.35,9337.21,9360.35,1486.48,0.188038729036
2016/12/16,call,9352.27,9379.75,9326.78,9352.27,9326.78,1460.99,0.184814261029
2016/12/19,call,9316.06,9317.03,9239.32,9316.06,9239.32,1384.25,0.175106702188
2016/12/20,call,9229.74,9258.69,9242.41,9229.74,9242.41,1396.92,0.176709448741
2016/12/21,call,9234.94,9263.5,9204.26,9234.94,9204.26,1366.24,0.172828449194
2016/12/22,call,9204.29,9209.72,9118.75,9204.29,9118.75,1280.7,0.162007696219
2016/12/23,call,9112.33,9128.83,9078.64,9112.33,9078.64,1247.01,0.157745933679
2016/12/26,call,9088.99,9127.74,9110.54,9088.99,9110.54,1268.56,0.160471994313
2016/12/27,call,9120.88,9132.05,9109.27,9120.88,9109.27,1256.95,0.159003337052
2016/12/28,call,9120.9,9203.56,9201.4,9120.9,9201.4,1337.45,0.169186533387
2016/12/29,call,9172.39,9196.02,9153.09,9172.39,9153.09,1318.15,0.166745096253
2016/12/30,call,9186.3,9259.09,9253.5,9186.3,9253.5,1385.35,0.175245851454
2017/1/3,call,9252.56,9273.65,9272.88,9252.56,9272.88,1405.67,0.177816317908
2017/1/4,call,9279.52,9299.62,9286.96,9279.52,9286.96,1413.11,0.178757472948
2017/1/5,call,9282.56,9358.42,9358.14,9282.56,9358.14,1488.69,0.188318292563
2017/1/6,call,9371.41,9381.11,9372.22,9371.41,9372.22,1489.5,0.188420757023
2017/1/9,call,9376.48,9404.9,9342.42,9376.48,9342.42,1455.44,0.184112189729
2017/1/10,call,9344.19,9353.6,9349.64,9344.19,9349.64,1460.89,0.184801611096
2017/1/11,call,9370.17,9384.0,9345.74,9370.17,9345.74,1436.46,0.181617037202
2017/1/12,call,9356.12,9430.58,9410.18,9356.12,9410.18,1490.52,0.188205049207
2017/1/13,call,9373.7,9387.68,9378.83,9373.7,9378.83,1495.65,0.188852804287
2017/1/16,call,9356.54,9359.01,9292.33,9356.54,9292.33,1431.44,0.180745132998
2017/1/17,call,9301.96,9354.53,9354.53,9301.96,9354.53,1484.01,0.187383044222
2017/1/18,call,9344.74,9350.95,9341.97,9344.74,9341.97,1481.24,0.187033281732
2017/1/19,call,9324.83,9337.64,9318.12,9324.83,9318.12,1474.53,0.186186023137
2017/1/20,call,9326.8,9350.07,9331.46,9326.8,9331.46,1479.19,0.186774432236
2017/1/23,call,9363.66,9427.46,9424.05,9363.66,9424.05,1539.58,0.194399759586
2017/1/24,call,9423.05,9468.34,9447.95,9423.05,9447.95,1564.48,0.197543833952
2017/2/2,call,9502.25,9521.34,9428.97,9502.25,9428.97,1491.2,0.187861326292
2017/2/3,call,9450.06,9478.01,9455.56,9450.06,9455.56,1496.7,0.188054570629
2017/2/6,call,9467.67,9548.68,9538.01,9467.67,9538.01,1567.04,0.196593388258
2017/2/7,call,9527.42,9555.8,9554.56,9527.42,9554.56,1594.18,0.199998243627
2017/2/8,call,9540.77,9564.07,9543.25,9540.77,9543.25,1596.66,0.200309372636
2017/2/9,call,9555.52,9600.09,9590.18,9555.52,9590.18,1631.32,0.204657651453
2017/2/10,call,9612.67,9688.15,9665.59,9612.67,9665.59,1684.24,0.211021944909
2017/2/13,call,9690.39,9711.43,9710.32,9690.39,9710.32,1704.17,0.212857615708
2017/2/14,call,9726.74,9760.01,9718.78,9726.74,9718.78,1696.21,0.211429753807
2017/2/15,put,9724.13,9813.98,9799.76,9724.13,9648.5,1620.58,0.201867980747
2017/2/16,put,9826.89,9869.59,9771.25,9826.89,9882.53,1676.22,0.204259892692
