date,callorput,dateline,strike_price,buyprice,big_open,sellprice,big_close,big_hight,big_low,total_profit,outputmoney,roi
2010/2/22,call,201003,7700,129.0,7708.0,94.0,7558.0,7708.0,7553.0,-35.0,-129.0,-0.271317829457
2010/2/23,call,201003,7500,179.0,7534.0,171.0,7537.0,7552.0,7451.0,-43.0,-214.0,-0.200934579439
2010/2/24,call,201003,7500,138.0,7468.0,143.0,7481.0,7545.0,7458.0,-38.0,-214.0,-0.177570093458
2010/2/25,call,201003,7500,150.0,7505.0,93.0,7368.0,7522.0,7335.0,-95.0,-214.0,-0.443925233645
2010/2/26,call,201003,7400,138.0,7378.0,140.0,7383.0,7434.0,7341.0,-93.0,-233.0,-0.399141630901
2010/3/1,call,201004,7400,225.0,7413.0,298.0,7571.0,7605.0,7395.0,-20.0,-318.0,-0.062893081761
2010/3/2,call,201004,7600,210.0,7595.0,198.0,7598.0,7649.0,7569.0,-32.0,-318.0,-0.100628930818
2010/3/3,call,201004,7600,202.0,7596.0,199.0,7612.0,7664.0,7578.0,-35.0,-318.0,-0.110062893082
2010/3/4,call,201004,7600,210.0,7622.0,157.0,7527.0,7639.0,7463.0,-88.0,-318.0,-0.276729559748
2010/3/5,call,201004,7600,200.0,7603.0,216.0,7656.0,7692.0,7558.0,-72.0,-318.0,-0.22641509434
2010/3/8,call,201004,7700,185.0,7729.0,206.0,7756.0,7758.0,7686.0,-51.0,-318.0,-0.160377358491
2010/3/9,call,201004,7800,160.0,7771.0,161.0,7764.0,7774.0,7724.0,-50.0,-318.0,-0.157232704403
2010/3/10,call,201004,7800,158.0,7771.0,158.0,7769.0,7792.0,7703.0,-50.0,-318.0,-0.157232704403
2010/3/11,call,201004,7800,166.0,7800.0,150.0,7758.0,7808.0,7731.0,-66.0,-318.0,-0.207547169811
2010/3/12,put,201004,7800,220.0,7785.0,231.0,7752.0,7788.0,7711.0,-55.0,-318.0,-0.172955974843
2010/3/15,put,201004,7800,220.0,7756.0,287.0,7655.0,7758.0,7631.0,12.0,-318.0,0.0377358490566
2010/3/16,call,201004,7700,147.0,7651.0,152.0,7704.0,7707.0,7642.0,22.0,-318.0,0.0691823899371
2010/3/17,call,201004,7800,126.0,7750.0,192.0,7842.0,7844.0,7745.0,154.0,-318.0,0.48427672956
2010/3/18,call,201004,7800,195.0,7837.0,199.0,7849.0,7922.0,7818.0,162.0,-318.0,0.509433962264
2010/3/19,call,201004,7900,159.0,7850.0,155.0,7867.0,7884.0,7826.0,150.0,-318.0,0.471698113208
2010/3/22,put,201004,7800,152.0,7830.0,163.0,7803.0,7840.0,7745.0,183.0,-318.0,0.575471698113
2010/3/23,call,201004,7900,129.0,7850.0,114.0,7805.0,7863.0,7756.0,138.0,-318.0,0.433962264151
2010/3/24,put,201004,7900,176.0,7865.0,201.0,7814.0,7876.0,7804.0,188.0,-318.0,0.591194968553
2010/3/25,put,201004,7800,155.0,7792.0,148.0,7809.0,7858.0,7716.0,167.0,-318.0,0.525157232704
2010/3/26,put,201004,7800,138.0,7809.0,109.0,7883.0,7917.0,7724.0,80.0,-318.0,0.251572327044
2010/3/29,put,201004,7900,150.0,7912.0,109.0,7956.0,7966.0,7885.0,-2.0,-318.0,-0.0062893081761
2010/3/30,put,201004,8000,140.0,7977.0,150.0,7959.0,7991.0,7940.0,18.0,-318.0,0.0566037735849
2010/3/31,call,201004,7900,159.0,7946.0,130.0,7908.0,7970.0,7895.0,-40.0,-318.0,-0.125786163522
2010/4/2,put,201005,8000,208.0,8024.0,197.0,8037.0,8047.0,8015.0,-51.0,-318.0,-0.160377358491
2010/9/1,call,201010,7600,185.0,7569.0,199.0,7628.0,7638.0,7569.0,-37.0,-318.0,-0.116352201258
2010/9/2,call,201010,7700,187.0,7695.0,180.0,7693.0,7744.0,7665.0,-44.0,-318.0,-0.138364779874
2010/9/3,call,201010,7700,185.0,7714.0,208.0,7779.0,7786.0,7713.0,-21.0,-318.0,-0.0660377358491
2010/9/6,call,201010,7800,170.0,7838.0,193.0,7864.0,7878.0,7819.0,2.0,-318.0,0.0062893081761
2010/9/7,call,201010,7900,141.0,7860.0,134.0,7853.0,7874.0,7843.0,-12.0,-318.0,-0.0377358490566
2010/9/24,call,201010,8200,145.0,8185.0,122.0,8147.0,8197.0,8121.0,-58.0,-318.0,-0.182389937107
2010/9/28,call,201010,8200,113.0,8162.0,124.0,8180.0,8199.0,8150.0,-36.0,-318.0,-0.11320754717
2010/10/1,call,201011,8200,222.0,8246.0,213.0,8235.0,8256.0,8201.0,-45.0,-318.0,-0.141509433962
2010/10/4,call,201011,8200,239.0,8238.0,205.0,8216.0,8285.0,8214.0,-79.0,-318.0,-0.248427672956
2010/10/5,call,201011,8200,175.0,8207.0,185.0,8190.0,8214.0,8127.0,-69.0,-318.0,-0.216981132075
2010/10/6,call,201011,8300,164.0,8268.0,169.0,8272.0,8293.0,8254.0,-64.0,-318.0,-0.201257861635
2010/10/7,put,201011,8300,221.0,8271.0,220.0,8272.0,8282.0,8255.0,-65.0,-318.0,-0.204402515723
2010/10/8,call,201011,8300,167.0,8266.0,144.0,8215.0,8300.0,8213.0,-88.0,-318.0,-0.276729559748
2010/10/11,call,201011,8200,200.0,8241.0,149.0,8136.0,8246.0,8130.0,-139.0,-318.0,-0.437106918239
2010/10/12,call,201011,8200,150.0,8150.0,114.0,8058.0,8153.0,8021.0,-175.0,-318.0,-0.550314465409
2010/10/14,call,201011,8200,143.0,8177.0,179.0,8227.0,8251.0,8165.0,-139.0,-318.0,-0.437106918239
2010/10/20,call,201011,8000,131.0,7950.0,225.0,8119.0,8121.0,7947.0,-45.0,-318.0,-0.141509433962
2012/3/19,call,201204,8100,158.0,8113.0,138.0,8050.0,8116.0,7972.0,-65.0,-318.0,-0.204402515723
2012/3/23,call,201204,8100,122.0,8101.0,139.0,8080.0,8101.0,8051.0,-31.0,-318.0,-0.0974842767296
2012/3/27,call,201204,8000,138.0,8000.0,139.0,8012.0,8022.0,7973.0,-29.0,-318.0,-0.0911949685535
2012/3/28,call,201204,8000,140.0,8015.0,150.0,8028.0,8079.0,7996.0,-9.0,-318.0,-0.0283018867925
2012/3/29,call,201204,8000,134.0,7998.0,69.0,7849.0,8006.0,7820.0,-139.0,-318.0,-0.437106918239
2012/4/3,put,201205,7900,186.0,7889.0,252.0,7778.0,7919.0,7736.0,-73.0,-325.0,-0.224615384615
2012/4/5,put,201205,7700,214.0,7651.0,234.0,7619.0,7663.0,7523.0,-53.0,-325.0,-0.163076923077
2012/4/6,put,201205,7600,179.0,7640.0,153.0,7672.0,7688.0,7613.0,-79.0,-325.0,-0.243076923077
2012/4/9,put,201205,7600,194.0,7572.0,190.0,7577.0,7633.0,7503.0,-83.0,-325.0,-0.255384615385
2012/4/10,put,201205,7600,167.0,7633.0,166.0,7610.0,7683.0,7579.0,-84.0,-325.0,-0.258461538462
2012/4/11,call,201205,7500,194.0,7511.0,251.0,7638.0,7650.0,7507.0,-27.0,-325.0,-0.0830769230769
2012/4/12,put,201205,7600,160.0,7610.0,159.0,7634.0,7648.0,7568.0,-28.0,-325.0,-0.0861538461538
2012/4/13,put,201205,7700,156.0,7701.0,133.0,7755.0,7766.0,7685.0,-51.0,-325.0,-0.156923076923
2012/4/16,put,201205,7700,157.0,7700.0,153.0,7712.0,7734.0,7681.0,-55.0,-325.0,-0.169230769231
2012/4/17,put,201205,7700,149.0,7708.0,214.0,7597.0,7739.0,7585.0,10.0,-325.0,0.0307692307692
2012/4/18,put,201205,7700,170.0,7690.0,198.0,7620.0,7692.0,7599.0,38.0,-325.0,0.116923076923
2012/4/19,call,201205,7600,139.0,7591.0,148.0,7613.0,7626.0,7510.0,56.0,-325.0,0.172307692308
2012/4/20,put,201205,7600,145.0,7581.0,180.0,7515.0,7599.0,7489.0,126.0,-325.0,0.387692307692
2012/4/23,put,201205,7500,131.0,7499.0,141.0,7478.0,7510.0,7416.0,156.0,-325.0,0.48
2012/5/17,call,201206,7300,157.0,7266.0,179.0,7314.0,7333.0,7251.0,222.0,-325.0,0.683076923077
2012/5/18,call,201206,7200,172.0,7164.0,162.0,7135.0,7230.0,7128.0,192.0,-325.0,0.590769230769
2012/5/21,call,201206,7200,170.0,7179.0,172.0,7184.0,7209.0,7156.0,198.0,-325.0,0.609230769231
2012/5/22,call,201206,7300,152.0,7250.0,125.0,7236.0,7260.0,7202.0,117.0,-325.0,0.36
2012/5/23,put,201206,7200,170.0,7151.0,196.0,7135.0,7170.0,7090.0,169.0,-325.0,0.52
2012/5/24,put,201206,7200,183.0,7156.0,194.0,7129.0,7178.0,7082.0,191.0,-325.0,0.587692307692
2012/5/28,call,201206,7100,135.0,7072.0,155.0,7114.0,7133.0,7025.0,251.0,-325.0,0.772307692308
2012/5/30,call,201206,7300,120.0,7270.0,105.0,7234.0,7273.0,7196.0,191.0,-325.0,0.587692307692
2012/6/1,put,201207,7200,289.0,7200.0,352.0,7096.0,7210.0,7075.0,254.0,-325.0,0.781538461538
2012/10/1,call,201211,7700,163.0,7690.0,158.0,7684.0,7706.0,7666.0,239.0,-325.0,0.735384615385
2012/10/2,call,201211,7700,170.0,7716.0,177.0,7729.0,7748.0,7693.0,260.0,-325.0,0.8
2012/10/4,call,201211,7700,156.0,7707.0,159.0,7706.0,7715.0,7633.0,269.0,-325.0,0.827692307692
2012/10/8,call,201211,7700,145.0,7677.0,112.0,7625.0,7692.0,7612.0,137.0,-325.0,0.421538461538
2012/10/11,put,201211,7500,156.0,7483.0,175.0,7444.0,7506.0,7442.0,175.0,-325.0,0.538461538462
2012/11/19,call,201212,7100,140.0,7147.0,124.0,7121.0,7168.0,7120.0,127.0,-325.0,0.390769230769
