date,callorput,open,high,close,buyprice,sellprice,totalprofit,roi
2010/3/4,put,7664.0,7664.0,7569.8,7664.0,7758.2,1110.38,0.131238801242
2010/3/5,put,7659.76,7694.89,7666.26,7659.76,7653.26,1103.88,0.130470548745
2010/3/8,put,7741.8,7763.76,7762.27,7741.8,7721.33,1083.41,0.128051144342
2010/3/9,put,7762.4,7770.59,7770.59,7762.4,7754.21,1075.22,0.127083146195
2010/3/10,put,7797.7,7803.27,7779.08,7797.7,7816.32,1093.84,0.129283894118
2010/3/11,put,7817.59,7818.84,7749.66,7817.59,7885.52,1161.77,0.13731272368
2010/3/12,put,7773.52,7773.52,7748.33,7773.52,7798.71,1186.96,0.140289997589
2010/3/15,put,7750.87,7766.36,7634.92,7750.87,7866.82,1302.91,0.153994440216
2010/3/16,put,7671.41,7695.81,7695.63,7671.41,7647.19,1278.69,0.151131813218
2010/3/17,put,7763.43,7849.38,7847.84,7763.43,7679.02,1194.28,0.141155168094
2010/3/18,put,7861.27,7922.48,7886.34,7861.27,7836.2,1169.21,0.138192077307
2010/3/19,put,7899.01,7899.01,7897.91,7899.01,7900.11,1170.31,0.138322089269
2010/3/22,put,7861.9,7872.78,7835.98,7861.9,7887.82,1196.23,0.141385643843
2010/3/23,put,7880.12,7889.04,7811.87,7880.12,7948.37,1264.48,0.149452295066
2010/3/24,put,7875.27,7881.37,7822.71,7875.27,7927.83,1317.04,0.155664502952
2010/3/25,put,7824.74,7856.31,7838.1,7824.74,7811.38,1303.68,0.154085448589
2010/3/26,put,7808.15,7909.41,7876.86,7808.15,7739.44,1234.97,0.145964428727
2010/3/29,put,7918.95,7961.14,7947.45,7918.95,7890.45,1206.47,0.142595937008
2010/3/30,put,7992.12,7994.62,7962.22,7992.12,8022.02,1236.37,0.146129898496
2010/3/31,put,7962.91,7974.89,7920.06,7962.91,8005.76,1279.22,0.151194455344
2010/4/1,put,7952.62,8026.06,8013.09,7952.62,7892.15,1218.75,0.144047343265
2010/4/2,put,8046.29,8050.99,8025.93,8046.29,8066.65,1239.11,0.146453746472
2010/4/6,put,8083.03,8128.08,8089.65,8083.03,8076.41,1232.49,0.145671310852
2010/4/7,put,8131.4,8133.45,8121.78,8131.4,8141.02,1242.11,0.146808324548
2010/4/8,put,8106.0,8149.68,8057.6,8106.0,8154.4,1290.51,0.152528850836
2010/4/9,put,8073.52,8094.35,8092.03,8073.52,8055.01,1272.0,0.150341104109
2010/4/12,put,8149.76,8152.53,8117.75,8149.76,8181.77,1304.01,0.154124452177
2010/4/13,put,8090.54,8104.14,8029.73,8090.54,8151.35,1364.82,0.161311749772
2010/4/14,put,8077.94,8102.38,8097.13,8077.94,8058.75,1345.63,0.159043632014
2010/4/15,put,8168.11,8190.01,8171.94,8168.11,8164.28,1341.8,0.158590954004
2010/4/16,put,8161.85,8162.85,8111.57,8161.85,8212.13,1392.08,0.164533682553
2010/4/19,put,8003.02,8042.05,7854.22,8003.02,8151.82,1540.88,0.182120755109
2010/4/20,put,7908.11,7923.27,7900.42,7908.11,7915.8,1548.57,0.18302965691
2010/4/21,put,7949.96,7998.76,7990.53,7949.96,7909.39,1508.0,0.178234579399
2010/4/22,put,7948.89,7985.49,7978.69,7948.89,7919.09,1478.2,0.174712437181
2010/4/23,put,8021.71,8030.11,8004.89,8021.71,8038.53,1495.02,0.176700438259
2010/4/26,put,8107.22,8168.47,8158.14,8107.22,8056.3,1444.1,0.170682066386
2010/4/27,put,8174.85,8174.85,8146.44,8174.85,8203.26,1472.51,0.174039920764
2010/4/28,put,7944.7,8092.48,8081.55,7944.7,7807.85,1335.66,0.157865250876
2010/4/29,put,8105.96,8107.36,8054.05,8105.96,8157.87,1387.57,0.164000633513
2010/4/30,put,8116.39,8163.94,8004.25,8116.39,8228.53,1499.71,0.177254761984
2010/5/3,put,7979.8,8022.45,7952.17,7979.8,8007.43,1527.34,0.180520426061
2010/5/4,put,8006.79,8010.98,7930.77,8006.79,8082.81,1603.36,0.1895054345
2010/5/5,put,7759.18,7785.55,7696.9,7759.18,7821.46,1665.64,0.196866475352
2010/5/6,put,7696.27,7702.11,7579.48,7696.27,7813.06,1782.43,0.21067019984
2010/5/7,put,7393.27,7572.79,7567.1,7393.27,7219.44,1608.6,0.190124764206
2010/5/10,put,7610.88,7664.73,7664.73,7610.88,7557.03,1554.75,0.183760087746
2010/5/11,put,7718.17,7743.41,7608.44,7718.17,7827.9,1664.48,0.196729371829
2010/5/12,put,7663.34,7674.52,7602.7,7663.34,7723.98,1725.12,0.203896576667
2010/5/13,put,7703.48,7787.32,7770.57,7703.48,7636.39,1658.03,0.195967028967
2010/5/14,put,7735.6,7772.54,7772.13,7735.6,7699.07,1621.5,0.191649449931
2010/5/17,put,7697.79,7697.79,7598.72,7697.79,7796.86,1720.57,0.203358799919
2010/5/18,put,7630.1,7637.99,7585.3,7630.1,7674.9,1765.37,0.208653832516
2010/5/19,put,7527.62,7588.09,7559.16,7527.62,7496.08,1733.83,0.204926035013
2010/5/20,put,7557.17,7557.17,7424.43,7557.17,7689.91,1866.57,0.220614932937
2010/5/21,put,7229.17,7277.93,7237.71,7229.17,7220.63,1858.03,0.219605567349
2010/5/24,put,7296.15,7344.92,7322.73,7296.15,7269.57,1831.45,0.216464005598
2010/5/25,put,7238.16,7241.84,7086.37,7238.16,7389.95,1983.24,0.234404474303
2010/5/26,put,7161.4,7174.38,7167.35,7161.4,7155.45,1977.29,0.233701227786
2010/5/27,put,7139.45,7254.68,7243.16,7139.45,7035.74,1873.58,0.221443463708
2010/5/28,put,7338.77,7364.01,7295.32,7338.77,7382.22,1917.03,0.226578936171
2010/5/31,put,7312.26,7373.98,7373.98,7312.26,7250.54,1855.31,0.219284083227
2010/6/1,put,7327.01,7348.56,7289.33,7327.01,7364.69,1892.99,0.223737583858
2010/6/2,put,7252.79,7304.13,7195.71,7252.79,7309.87,1950.07,0.230484022712
2010/6/3,put,7322.51,7361.7,7360.28,7322.51,7284.74,1912.3,0.226019884738
2010/6/4,put,7377.56,7377.56,7344.59,7377.56,7410.53,1945.27,0.229916697791
2010/6/7,put,7139.76,7172.3,7157.83,7139.76,7121.69,1927.2,0.227780955848
2010/6/8,put,7142.31,7179.14,7151.99,7142.31,7132.63,1917.52,0.22663685059
2010/6/9,put,7166.19,7193.04,7071.67,7166.19,7260.71,2012.04,0.23780842383
2010/6/10,put,7134.16,7182.99,7181.77,7134.16,7086.55,1964.43,0.232181269768
2010/6/11,put,7302.97,7321.6,7299.49,7302.97,7306.45,1967.91,0.232592580336
2010/6/14,put,7372.93,7393.41,7387.4,7372.93,7358.46,1953.44,0.230882332084
2010/6/15,put,7388.57,7489.68,7454.06,7388.57,7323.08,1887.95,0.22314189269
2010/6/17,put,7503.12,7534.06,7515.78,7503.12,7490.46,1875.29,0.221645573211
2010/6/18,put,7538.55,7538.55,7493.11,7538.55,7583.99,1920.73,0.227016249131
2010/6/21,put,7595.93,7645.71,7635.56,7595.93,7556.3,1881.1,0.222332272751
2010/6/22,put,7630.64,7639.66,7612.68,7630.64,7648.6,1899.06,0.224455013498
2010/6/23,put,7576.29,7615.44,7582.15,7576.29,7570.43,1893.2,0.223762404323
2010/6/24,put,7601.72,7607.63,7589.89,7601.72,7613.55,1905.03,0.225160623868
2010/6/25,put,7509.72,7537.37,7474.71,7509.72,7544.73,1940.04,0.229298550012
2010/6/28,put,7507.15,7536.61,7500.79,7507.15,7513.51,1946.4,0.230050255533
2010/6/29,put,7554.78,7584.81,7423.57,7554.78,7685.99,2077.61,0.245558318638
2010/6/30,put,7277.39,7337.32,7329.37,7277.39,7225.41,2025.63,0.239414662513
2010/7/1,put,7326.89,7327.4,7254.06,7326.89,7399.72,2098.46,0.248022636264
2010/7/2,put,7285.01,7378.77,7330.74,7285.01,7239.28,2052.73,0.242617684463
2010/7/5,put,7351.18,7447.18,7439.96,7351.18,7262.4,1963.95,0.232124537276
2010/7/6,put,7385.33,7548.48,7548.48,7385.33,7222.18,1800.8,0.212841399591
2010/7/7,put,7560.22,7565.37,7534.46,7560.22,7585.98,1826.56,0.215886043334
2010/7/8,put,7612.71,7622.46,7608.85,7612.71,7616.57,1830.42,0.216342267125
2010/7/9,put,7644.11,7652.55,7647.25,7644.11,7640.97,1827.28,0.215971142072
2010/7/12,put,7674.26,7705.11,7639.55,7674.26,7708.97,1861.99,0.220073610409
2010/7/13,put,7664.71,7671.48,7597.42,7664.71,7732.0,1929.28,0.228026796647
2010/7/14,put,7688.82,7720.63,7714.51,7688.82,7663.13,1903.59,0.224990426392
2010/7/15,put,7699.49,7732.31,7704.52,7699.49,7694.46,1898.56,0.224395917152
2010/7/16,put,7717.24,7719.05,7664.57,7717.24,7769.91,1951.23,0.230621126235
2010/7/19,put,7602.68,7666.58,7649.83,7602.68,7555.53,1904.08,0.225048340811
2010/7/20,put,7678.89,7730.88,7712.03,7678.89,7645.75,1870.94,0.221131435001
2010/7/21,put,7742.48,7752.8,7701.29,7742.48,7783.67,1912.13,0.225999791981
2010/7/22,put,7699.36,7718.92,7666.34,7699.36,7732.38,1945.15,0.229902514668
2010/7/23,put,7747.03,7782.02,7761.22,7747.03,7732.84,1930.96,0.22822536037
2010/7/26,put,7787.07,7807.07,7787.45,7787.07,7786.69,1930.58,0.228180447147
2010/7/27,put,7806.25,7806.25,7748.01,7806.25,7864.49,1988.82,0.235063989523
2010/7/28,put,7736.59,7786.23,7784.81,7736.59,7688.37,1940.6,0.22936473792
2010/7/29,put,7778.74,7799.57,7798.99,7778.74,7758.49,1920.35,0.226971335908
2010/7/30,put,7765.25,7781.24,7760.63,7765.25,7769.87,1924.97,0.227517386145
2010/8/2,put,7829.19,7917.95,7911.68,7829.19,7746.7,1842.48,0.217767670989
2010/8/3,put,7961.68,7970.58,7957.53,7961.68,7965.83,1846.63,0.218258170661
2010/8/4,put,7960.3,7978.16,7972.66,7960.3,7947.94,1834.27,0.216797308989
2010/8/5,put,8010.07,8018.74,7936.85,8010.07,8083.29,1907.49,0.22545137789
2010/8/6,put,7938.09,7963.3,7963.3,7938.09,7912.88,1882.28,0.222471740127
2010/8/9,put,7974.67,8040.94,8034.49,7974.67,7914.85,1822.46,0.215401453297
2010/8/10,put,8054.29,8054.29,7976.74,8054.29,8131.84,1900.01,0.224567296555
2010/8/11,put,7923.57,7956.9,7895.03,7923.57,7952.11,1928.55,0.227940515982
2010/8/12,put,7789.46,7837.38,7829.79,7789.46,7749.13,1888.22,0.223173804717
2010/8/13,put,7845.98,7906.35,7891.58,7845.98,7800.38,1842.62,0.217784217966
2010/8/16,put,7884.28,7941.22,7941.22,7884.28,7827.34,1785.68,0.211054326089
2010/8/17,put,7962.7,7973.15,7931.09,7962.7,7994.31,1817.29,0.21479039708
2010/8/18,put,7978.52,7984.57,7924.1,7978.52,8032.94,1871.71,0.221222443374
2010/8/19,put,7925.48,7948.73,7928.94,7925.48,7922.02,1868.25,0.22081349666
2010/8/20,put,7915.16,7941.61,7927.31,7915.16,7903.01,1856.1,0.219377455453
2010/8/23,put,7938.21,8013.12,7975.93,7938.21,7900.49,1818.38,0.214919227114
2010/8/24,put,7983.62,7990.49,7940.64,7983.62,8026.6,1861.36,0.219999149013
2010/8/25,put,7889.57,7889.57,7736.98,7889.57,8042.16,2013.95,0.238034171871
2010/8/26,put,7743.32,7758.14,7689.74,7743.32,7796.9,2067.53,0.244366936304
2010/8/27,put,7702.59,7722.91,7722.91,7702.59,7682.27,2047.21,0.241965260804
2010/8/30,put,7797.26,7806.91,7741.2,7797.26,7853.32,2103.27,0.248591143112
2010/8/31,put,7669.31,7687.47,7616.28,7669.31,7722.34,2156.3,0.254858901564
2010/9/1,put,7643.61,7679.43,7668.25,7643.61,7618.97,2131.66,0.251946633636
2010/9/2,put,7764.8,7780.53,7720.82,7764.8,7808.78,2175.64,0.257144748226
2010/9/3,put,7770.93,7830.21,7830.21,7770.93,7711.65,2116.36,0.25013828545
2010/9/6,put,7879.7,7902.56,7890.95,7879.7,7868.45,2105.11,0.248808617666
2010/9/7,put,7914.38,7922.07,7884.4,7914.38,7944.36,2135.09,0.252352034569
2010/9/8,put,7866.35,7898.76,7851.31,7866.35,7881.39,2150.13,0.254129652655
2010/9/9,put,7901.83,7903.47,7835.54,7901.83,7968.12,2216.42,0.261964646202
2010/9/10,put,7900.56,7911.66,7890.11,7900.56,7911.01,2226.87,0.263199759832
2010/9/13,put,7961.98,8091.3,8091.3,7961.98,7832.66,2097.55,0.247915080915
2010/9/14,put,8121.68,8132.6,8132.6,8121.68,8110.76,2086.63,0.246624416719
2010/9/15,put,8152.63,8163.82,8163.82,8152.63,8141.44,2075.44,0.245301840497
2010/9/16,put,8174.85,8182.8,8099.75,8174.85,8249.95,2150.54,0.254178111659
2010/9/17,put,8150.94,8197.82,8158.33,8150.94,8143.55,2143.15,0.253304667666
2010/9/20,put,8174.88,8195.74,8186.96,8174.88,8162.8,2131.07,0.251876899948
2010/9/21,put,8249.6,8251.42,8196.4,8249.6,8302.8,2184.27,0.258164751157
2010/9/23,put,8201.68,8223.22,8202.54,8201.68,8200.82,2183.41,0.258063105442
2010/9/24,put,8182.16,8190.96,8166.62,8182.16,8197.7,2198.95,0.259899819874
2010/9/27,put,8239.11,8240.86,8191.54,8239.11,8286.68,2246.52,0.265522246228
2010/9/28,put,8201.81,8211.42,8189.44,8201.81,8214.18,2258.89,0.266984289827
2010/9/29,put,8241.65,8286.93,8240.89,8241.65,8242.41,2259.65,0.267074116273
2010/9/30,put,8259.24,8267.55,8237.78,8259.24,8280.7,2281.11,0.269610531442
2010/10/1,put,8259.08,8260.28,8244.18,8259.08,8273.98,2296.01,0.271371602551
2010/10/4,put,8261.16,8300.04,8246.1,8261.16,8276.22,2311.07,0.273151584491
2010/10/5,put,8217.86,8217.86,8200.43,8217.86,8235.29,2328.5,0.275211683111
2010/10/6,put,8296.23,8301.39,8284.03,8296.23,8308.43,2340.7,0.276653633953
2010/10/7,put,8304.91,8310.8,8283.92,8304.91,8325.9,2361.69,0.279134498556
2010/10/8,put,8306.32,8309.91,8244.19,8306.32,8368.45,2423.82,0.286477810504
2010/10/11,put,8277.78,8277.78,8176.76,8277.78,8378.8,2524.84,0.298417636241
2010/10/12,put,8176.7,8180.39,8090.22,8176.7,8263.18,2611.32,0.308638940237
2010/10/13,put,8116.69,8143.19,8106.66,8116.69,8126.72,2621.35,0.309824412937
2010/10/14,put,8181.51,8252.2,8215.45,8181.51,8147.57,2587.41,0.305812952973
2010/10/15,put,8216.87,8242.77,8205.3,8216.87,8228.44,2598.98,0.307180442419
2010/10/18,put,8209.39,8209.39,8060.54,8209.39,8358.24,2747.83,0.32477342461
2010/10/19,put,8044.9,8074.68,8046.23,8044.9,8043.57,2746.5,0.324616228329
2010/10/20,put,7993.43,8131.19,8124.62,7993.43,7862.24,2615.31,0.309110529078
2010/10/21,put,8135.57,8171.49,8131.23,8135.57,8139.91,2619.65,0.309623485361
2010/10/22,put,8169.51,8174.03,8168.06,8169.51,8170.96,2621.1,0.309794864764
2010/10/25,put,8204.01,8307.59,8306.98,8204.01,8101.04,2518.13,0.297624563278
2010/10/26,put,8336.95,8353.86,8343.23,8336.95,8330.67,2511.85,0.296882313173
2010/10/27,put,8369.75,8372.52,8291.04,8369.75,8448.46,2590.56,0.306185259953
2010/10/28,put,8315.0,8386.29,8354.05,8315.0,8275.95,2551.51,0.301569835334
2010/10/29,put,8348.39,8348.39,8287.09,8348.39,8409.69,2612.81,0.308815047348
2010/11/1,put,8343.52,8407.91,8379.75,8343.52,8307.29,2576.58,0.30453292612
2010/11/2,put,8380.06,8390.1,8344.76,8380.06,8415.36,2611.88,0.308705128145
2010/11/3,put,8394.53,8398.3,8293.9,8394.53,8495.16,2712.51,0.320598858731
2010/11/4,put,8321.36,8367.19,8357.85,8321.36,8284.87,2676.02,0.316286007404
2010/11/5,put,8444.81,8458.47,8449.34,8444.81,8440.28,2671.49,0.315750594509
2010/11/8,put,8473.66,8473.66,8430.58,8473.66,8516.74,2714.57,0.320842335677
2010/11/9,put,8430.7,8457.41,8445.63,8430.7,8415.77,2699.64,0.319077718786
2010/11/10,put,8457.09,8471.57,8450.63,8457.09,8463.55,2706.1,0.319841243576
2010/11/11,put,8437.02,8458.49,8436.95,8437.02,8437.09,2706.17,0.319849517065
2010/11/12,put,8404.43,8416.35,8316.05,8404.43,8492.81,2794.55,0.330295387176
2010/11/15,put,8287.83,8301.35,8240.65,8287.83,8335.01,2841.73,0.33587171838
2010/11/16,put,8234.22,8324.51,8312.21,8234.22,8156.23,2763.74,0.326653870338
2010/11/17,put,8249.95,8284.51,8255.54,8249.95,8244.36,2758.15,0.32599317319
2010/11/18,put,8285.55,8286.92,8283.45,8285.55,8287.65,2760.25,0.326241377843
2010/11/19,put,8344.66,8372.16,8306.12,8344.66,8383.2,2798.79,0.330796524189
2010/11/22,put,8343.32,8391.25,8374.91,8343.32,8311.73,2767.2,0.327062817052
2010/11/23,put,8388.26,8396.49,8328.63,8388.26,8447.89,2826.83,0.33411064727
2010/11/24,put,8277.33,8337.19,8297.05,8277.33,8257.61,2807.11,0.331779887386
2010/11/25,put,8337.9,8355.39,8349.99,8337.9,8325.81,2795.02,0.330350937741
2010/11/26,put,8371.27,8371.27,8312.15,8371.27,8430.39,2854.14,0.337338489687
2010/11/29,put,8399.77,8401.42,8367.17,8399.77,8432.37,2886.74,0.341191571443
2010/11/30,put,8384.64,8443.38,8372.48,8384.64,8396.8,2898.9,0.342628794576
2010/12/1,put,8430.6,8520.11,8520.11,8430.6,8341.09,2809.39,0.332049366724
2010/12/2,put,8598.01,8641.13,8585.77,8598.01,8610.25,2821.63,0.333496045273
2010/12/3,put,8630.88,8659.62,8624.01,8630.88,8637.75,2828.5,0.334308029066
2010/12/6,put,8675.45,8718.53,8702.23,8675.45,8648.67,2801.72,0.331142828777
2010/12/7,put,8716.0,8716.0,8704.39,8716.0,8727.61,2813.33,0.33251504593
2010/12/8,put,8727.88,8729.7,8703.79,8727.88,8751.97,2837.42,0.335362307878
2010/12/9,put,8769.34,8782.82,8753.84,8769.34,8784.84,2852.92,0.337194294602
2010/12/10,put,8740.71,8744.67,8718.83,8740.71,8762.59,2874.8,0.339780350701
2010/12/13,put,8748.64,8764.51,8736.59,8748.64,8760.69,2886.85,0.341204572639
2010/12/14,put,8771.9,8789.25,8740.43,8771.9,8803.37,2918.32,0.344924096653
2010/12/15,put,8755.32,8756.71,8756.71,8755.32,8753.93,2916.93,0.344759808812
2010/12/16,put,8770.74,8797.98,8782.2,8770.74,8759.28,2905.47,0.343405320562
2010/12/17,put,8828.05,8860.38,8817.9,8828.05,8838.2,2915.62,0.344604976385
2010/12/20,put,8861.09,8861.09,8768.72,8861.09,8953.46,3007.99,0.355522435337
2010/12/21,put,8802.86,8827.79,8827.79,8802.86,8777.93,2983.06,0.352575891527
2010/12/22,put,8847.27,8865.42,8860.49,8847.27,8834.05,2969.84,0.35101338414
2010/12/23,put,8891.41,8914.34,8898.87,8891.41,8883.95,2962.38,0.350131666659
2010/12/24,put,8910.61,8911.41,8861.1,8910.61,8960.12,3011.89,0.355983386835
2010/12/27,put,8866.67,8908.42,8892.31,8866.67,8841.03,2986.25,0.352952926215
2010/12/28,put,8919.26,8919.26,8870.76,8919.26,8967.76,3034.75,0.358685271772
2010/12/29,put,8878.1,8893.14,8866.35,8878.1,8889.85,3046.5,0.360074035902
2010/12/30,put,8883.21,8920.79,8907.91,8883.21,8858.51,3021.8,0.357154676412
2010/12/31,put,8936.11,8990.38,8972.5,8936.11,8899.72,2985.41,0.352853644353
2011/1/3,put,9039.63,9041.32,9025.3,9039.63,9053.96,2999.74,0.354547345629
2011/1/4,put,9045.11,9046.18,8997.19,9045.11,9093.03,3047.66,0.360211139425
2011/1/5,put,9014.32,9027.16,8846.31,9014.32,9182.33,3215.67,0.380068693593
2011/1/6,put,8866.23,8883.21,8883.21,8866.23,8849.25,3198.69,0.378061781684
2011/1/7,put,8905.25,8907.11,8782.72,8905.25,9027.78,3321.22,0.392543932224
2011/1/10,put,8798.05,8817.88,8817.88,8798.05,8778.22,3301.39,0.390200171143
2011/1/11,put,8810.77,8935.27,8931.36,8810.77,8690.18,3180.8,0.375947314426
2011/1/12,put,8992.01,9000.78,8965.0,8992.01,9019.02,3207.81,0.379139699034
2011/1/13,put,9034.17,9034.17,8975.58,9034.17,9092.76,3266.4,0.386064608853
2011/1/14,put,8985.34,8998.14,8972.51,8985.34,8998.17,3279.23,0.38758102109
2011/1/17,put,8998.89,9006.36,8925.09,8998.89,9072.69,3353.03,0.396303641753
2011/1/18,put,8889.84,9003.45,8988.0,8889.84,8791.68,3254.87,0.384701847115
2011/1/19,put,9023.3,9092.28,9086.02,9023.3,8960.58,3192.15,0.377288801479
2011/1/20,put,9059.8,9063.52,9022.17,9059.8,9097.43,3229.78,0.381736392475
2011/1/21,put,8935.29,8980.54,8954.38,8935.29,8916.2,3210.69,0.379480093987
2011/1/24,put,8983.59,8993.56,8947.79,8983.59,9019.39,3246.49,0.383711392357
2011/1/25,put,9001.74,9032.3,8991.39,9001.74,9012.09,3256.84,0.384934686718
2011/1/26,put,9010.41,9072.76,9055.59,9010.41,8965.23,3211.66,0.379594740898
2011/1/27,put,9093.54,9126.93,9102.33,9093.54,9084.75,3202.87,0.378555827136
2011/1/28,put,9122.16,9154.93,9145.35,9122.16,9098.97,3179.68,0.375814938611
2011/2/8,put,9220.69,9220.69,9111.46,9220.69,9329.92,3288.91,0.388725126348
2011/2/9,put,9107.96,9129.88,9006.82,9107.96,9209.1,3390.05,0.400679135208
2011/2/10,put,8962.07,8979.35,8836.56,8962.07,9087.58,3515.56,0.415513499969
2011/2/11,put,8842.41,8842.41,8609.86,8842.41,9074.96,3748.11,0.442999210473
2011/2/14,put,8666.61,8715.97,8685.47,8666.61,8647.75,3729.25,0.440770096303
2011/2/15,put,8679.12,8753.05,8721.93,8679.12,8636.31,3686.44,0.435710267163
2011/2/16,put,8740.32,8767.09,8712.96,8740.32,8767.68,3713.8,0.438944019213
2011/2/17,put,8738.71,8745.65,8683.88,8738.71,8793.54,3768.63,0.445424524511
2011/2/18,put,8763.69,8874.5,8843.84,8763.69,8683.54,3688.48,0.435951380254
2011/2/21,put,8867.16,8867.16,8839.22,8867.16,8895.1,3716.42,0.439253684066
2011/2/22,put,8744.81,8744.81,8673.67,8744.81,8815.95,3787.56,0.447661912169
2011/2/23,put,8604.32,8673.2,8528.94,8604.32,8679.7,3862.94,0.456571277285
2011/2/24,put,8561.16,8633.24,8541.64,8561.16,8580.68,3882.46,0.458878398631
2011/2/25,put,8597.87,8635.04,8599.65,8597.87,8596.09,3880.68,0.458668015639
2011/3/1,put,8611.79,8734.24,8727.56,8611.79,8496.02,3764.91,0.444984847697
2011/3/2,put,8675.37,8709.57,8619.9,8675.37,8730.84,3820.38,0.451540996317
2011/3/3,put,8661.63,8758.89,8738.37,8661.63,8584.89,3743.64,0.44247088914
2011/3/4,put,8815.52,8829.23,8784.4,8815.52,8846.64,3774.76,0.446149045712
2011/3/7,put,8769.87,8769.87,8713.79,8769.87,8825.95,3830.84,0.452777291874
2011/3/8,put,8692.1,8768.31,8747.75,8692.1,8636.45,3775.19,0.44619986857
2011/3/9,put,8810.35,8824.41,8750.02,8810.35,8870.68,3835.52,0.453330433673
2011/3/10,put,8754.41,8754.41,8642.9,8754.41,8865.92,3947.03,0.466510100747
2011/3/11,put,8566.91,8593.71,8567.82,8566.91,8566.0,3946.12,0.466402545398
2011/3/14,put,8616.29,8616.29,8520.02,8616.29,8712.56,4042.39,0.477780955848
2011/3/15,put,8493.83,8519.9,8234.78,8493.83,8752.88,4301.44,0.508398772687
2011/3/16,put,8317.38,8372.02,8324.58,8317.38,8310.18,4294.24,0.507547785305
2011/3/17,put,8190.5,8282.69,8282.69,8190.5,8098.31,4202.05,0.496651601038
2011/3/18,put,8343.79,8399.17,8394.75,8343.79,8292.83,4151.09,0.490628501458
2011/3/21,put,8421.66,8508.2,8467.71,8421.66,8375.61,4105.04,0.485185727996
2011/3/22,put,8523.27,8552.82,8508.04,8523.27,8538.5,4120.27,0.486985802694
2011/3/23,put,8529.93,8551.12,8545.08,8529.93,8514.78,4105.12,0.485195183411
2011/3/24,put,8589.71,8603.43,8576.4,8589.71,8603.02,4118.43,0.486768328141
2011/3/25,put,8645.37,8658.05,8610.39,8645.37,8680.35,4153.41,0.490902708504
2011/3/28,put,8587.99,8604.24,8553.06,8587.99,8622.92,4188.34,0.495031179232
2011/3/29,put,8538.44,8596.57,8596.57,8538.44,8480.31,4130.21,0.488160638051
2011/3/30,put,8605.83,8671.59,8646.31,8605.83,8565.35,4089.73,0.483376197883
2011/3/31,put,8683.69,8685.44,8683.3,8683.69,8684.08,4090.12,0.483422293033
