date,dateline,type,strike_price,callorput,open,high,low,close,open_interest
2014/1/2,201401W1,TXO,8750,call,0.1,0.3,0.1,0.2,1655
2014/1/2,201401W1,TXO,8750,put,134,156,131,144,106
2014/1/2,201401W1,TXO,8800,call,0,0,0,0,1808
2014/1/2,201401W1,TXO,8800,put,188,188,181,181,94
2014/1/2,201401W1,TXO,8850,call,0,0,0,0,30
2014/1/2,201401W1,TXO,8850,put,238,250,238,250,21
2014/1/2,201401W1,TXO,8900,call,0,0,0,0,9
2014/1/2,201401W1,TXO,8900,put,0,0,0,0,45
2014/1/2,201401W1,TXO,9000,call,0,0,0,0,43
2014/1/2,201401W1,TXO,9000,put,0,0,0,0,8
2014/1/2,201401W1,TXO,9100,call,0,0,0,0,0
2014/1/2,201401W1,TXO,9100,put,0,0,0,0,8
2014/1/2,201401W1,TXO,9200,call,0,0,0,0,22
2014/1/2,201401W1,TXO,9200,put,0,0,0,0,0
2014/1/2,201401W1,TXO,9300,call,0,0,0,0,0
2014/1/2,201401W1,TXO,9300,put,0,0,0,0,0
2014/1/2,201401W2,TXO,8000,call,0,0,0,0,0
2014/1/2,201401W2,TXO,8000,put,0.3,0.3,0.3,0.3,11
2014/1/2,201401W2,TXO,8100,call,0,0,0,0,0
2014/1/2,201401W2,TXO,8100,put,0,0,0,0,0
2014/1/2,201401W2,TXO,8200,call,424,424,400,406,9
2014/1/2,201401W2,TXO,8200,put,0.3,0.9,0.3,0.8,386
2014/1/2,201401W2,TXO,8300,call,328,328,328,328,1
2014/1/2,201401W2,TXO,8300,put,1,1.2,0.4,1.1,1048
2014/1/2,201401W2,TXO,8400,call,216,229,210,210,13
2014/1/2,201401W2,TXO,8400,put,1.3,2.3,1.1,2.1,1249
2014/1/2,201401W2,TXO,8450,call,166,183,154,160,23
2014/1/2,201401W2,TXO,8450,put,3.3,4.5,2.1,4.1,2517
2014/1/2,201401W2,TXO,8500,call,125,139,109,117,451
2014/1/2,201401W2,TXO,8500,put,7,9,2.5,7.9,2684
2014/1/2,201401W2,TXO,8550,call,86,97,66,77,1461
2014/1/2,201401W2,TXO,8550,put,15,20,9.5,18,4072
2014/1/2,201401W2,TXO,8600,call,81,81,36,42.5,3107
2014/1/2,201401W2,TXO,8600,put,26,40,23,35,3359
2014/1/2,201401W2,TXO,8650,call,35,35,17,21.5,3977
2014/1/2,201401W2,TXO,8650,put,48,71,40,65,1471
2014/1/2,201401W2,TXO,8700,call,20,20,6.5,8.5,5595
2014/1/2,201401W2,TXO,8700,put,100,109,78,102,436
2014/1/2,201401W2,TXO,8750,call,7.2,7.2,2,3.2,2973
2014/1/2,201401W2,TXO,8750,put,111,148,111,143,59
2014/1/2,201401W2,TXO,8800,call,2.5,2.8,0.9,1.1,1356
2014/1/2,201401W2,TXO,8800,put,190,200,177,190,21
2014/1/2,201401W2,TXO,8850,call,0.5,0.7,0.2,0.7,578
2014/1/2,201401W2,TXO,8850,put,216,216,216,216,1
2014/1/2,201401W2,TXO,8900,call,0,0,0,0,0
2014/1/2,201401W2,TXO,8900,put,0,0,0,0,0
2014/1/2,201401W2,TXO,9000,call,0,0,0,0,0
2014/1/2,201401W2,TXO,9000,put,0,0,0,0,0
2014/1/2,201401W2,TXO,9100,call,0,0,0,0,0
2014/1/2,201401W2,TXO,9100,put,0,0,0,0,0
2014/1/2,201401W2,TXO,9200,call,0,0,0,0,0
2014/1/2,201401W2,TXO,9200,put,0,0,0,0,0
2014/1/2,201401W2,TXO,9300,call,0,0,0,0,0
2014/1/2,201401W2,TXO,9300,put,0,0,0,0,0
2014/1/2,201401,TXO,6800,call,0,0,0,0,0
2014/1/2,201401,TXO,6800,put,0.2,0.2,0.2,0.2,199
2014/1/2,201401,TXO,6900,call,0,0,0,0,0
2014/1/2,201401,TXO,6900,put,0,0,0,0,393
2014/1/2,201401,TXO,7000,call,0,0,0,0,0
2014/1/2,201401,TXO,7000,put,0,0,0,0,1207
2014/1/2,201401,TXO,7100,call,0,0,0,0,0
2014/1/2,201401,TXO,7100,put,0,0,0,0,905
2014/1/2,201401,TXO,7200,call,0,0,0,0,2
2014/1/2,201401,TXO,7200,put,0,0,0,0,794
2014/1/2,201401,TXO,7300,call,0,0,0,0,0
2014/1/2,201401,TXO,7300,put,0,0,0,0,1025
2014/1/2,201401,TXO,7400,call,0,0,0,0,0
2014/1/2,201401,TXO,7400,put,0.3,0.3,0.2,0.3,2657
2014/1/2,201401,TXO,7500,call,0,0,0,0,150
2014/1/2,201401,TXO,7500,put,0.5,2,0.2,0.3,3361
2014/1/2,201401,TXO,7600,call,1020,1020,1020,1020,52
2014/1/2,201401,TXO,7600,put,0.5,0.5,0.2,0.2,4460
2014/1/2,201401,TXO,7700,call,0,0,0,0,26
2014/1/2,201401,TXO,7700,put,0.5,0.6,0.2,0.3,8670
2014/1/2,201401,TXO,7800,call,815,815,815,815,509
2014/1/2,201401,TXO,7800,put,0.6,0.8,0.4,0.5,14824
2014/1/2,201401,TXO,7900,call,695,695,695,695,692
2014/1/2,201401,TXO,7900,put,1,1.1,0.6,0.6,20459
2014/1/2,201401,TXO,8000,call,615,615,595,610,1189
2014/1/2,201401,TXO,8000,put,1.2,1.4,1.1,1.3,23320
2014/1/2,201401,TXO,8100,call,525,530,492,515,1243
2014/1/2,201401,TXO,8100,put,1.1,2,1.1,1.8,22254
2014/1/2,201401,TXO,8200,call,440,440,390,419,1533
2014/1/2,201401,TXO,8200,put,2.3,2.7,2.1,2.6,24566
2014/1/2,201401,TXO,8300,call,348,349,292,322,4612
2014/1/2,201401,TXO,8300,put,3.5,4.8,3.5,3.9,28614
2014/1/2,201401,TXO,8400,call,242,250,198,224,13039
2014/1/2,201401,TXO,8400,put,7,11.5,6.7,8.6,41833
2014/1/2,201401,TXO,8500,call,160,168,115,138,20198
2014/1/2,201401,TXO,8500,put,15,28,15,21,31743
2014/1/2,201401,TXO,8600,call,84,87,53,68,41445
2014/1/2,201401,TXO,8600,put,44,66,40.5,51,17281
2014/1/2,201401,TXO,8700,call,35,37.5,18.5,25,63778
2014/1/2,201401,TXO,8700,put,91,132,91,110,5860
2014/1/2,201401,TXO,8800,call,12,12,4.9,6.8,69669
2014/1/2,201401,TXO,8800,put,165,220,164,191,929
2014/1/2,201401,TXO,8900,call,2.9,3,1,1.5,14399
2014/1/2,201401,TXO,8900,put,291,307,276,295,448
2014/1/2,201401,TXO,9000,call,0.8,1,0.6,0.9,5109
2014/1/2,201401,TXO,9000,put,0,0,0,0,501
2014/1/2,201401,TXO,9100,call,0.5,0.5,0.5,0.5,2161
2014/1/2,201401,TXO,9100,put,0,0,0,0,22
2014/1/2,201401,TXO,9200,call,0.2,0.2,0.2,0.2,900
2014/1/2,201401,TXO,9200,put,0,0,0,0,40
2014/1/2,201401,TXO,9300,call,0,0,0,0,251
2014/1/2,201401,TXO,9300,put,700,700,700,700,1
2014/1/2,201401,TXO,9400,call,0,0,0,0,220
2014/1/2,201401,TXO,9400,put,800,800,800,800,1
2014/1/2,201401,TXO,9500,call,0,0,0,0,82
2014/1/2,201401,TXO,9500,put,0,0,0,0,0
2014/1/2,201401,TXO,9600,call,0,0,0,0,4
2014/1/2,201401,TXO,9600,put,0,0,0,0,0
2014/1/2,201401,TXO,9700,call,0,0,0,0,12
2014/1/2,201401,TXO,9700,put,0,0,0,0,0
2014/1/2,201401,TXO,9800,call,0,0,0,0,3
2014/1/2,201401,TXO,9800,put,0,0,0,0,0
2014/1/2,201401,TXO,9900,call,0,0,0,0,0
2014/1/2,201401,TXO,9900,put,0,0,0,0,0
2014/1/2,201401,TXO,10000,call,0,0,0,0,0
2014/1/2,201401,TXO,10000,put,0,0,0,0,0
2014/1/2,201402,TXO,6800,call,0,0,0,0,0
2014/1/2,201402,TXO,6800,put,0,0,0,0,20
2014/1/2,201402,TXO,6900,call,0,0,0,0,0
2014/1/2,201402,TXO,6900,put,0,0,0,0,42
2014/1/2,201402,TXO,7000,call,0,0,0,0,0
2014/1/2,201402,TXO,7000,put,0,0,0,0,320
2014/1/2,201402,TXO,7100,call,0,0,0,0,0
2014/1/2,201402,TXO,7100,put,0,0,0,0,336
2014/1/2,201402,TXO,7200,call,0,0,0,0,0
2014/1/2,201402,TXO,7200,put,0,0,0,0,710
2014/1/2,201402,TXO,7300,call,0,0,0,0,0
2014/1/2,201402,TXO,7300,put,0.8,0.8,0.8,0.8,597
2014/1/2,201402,TXO,7400,call,0,0,0,0,2
2014/1/2,201402,TXO,7400,put,1,1.1,1,1,736
2014/1/2,201402,TXO,7500,call,0,0,0,0,3
2014/1/2,201402,TXO,7500,put,1.5,1.5,1.4,1.5,668
2014/1/2,201402,TXO,7600,call,0,0,0,0,51
2014/1/2,201402,TXO,7600,put,1.9,2.2,1.8,2.1,1212
2014/1/2,201402,TXO,7700,call,0,0,0,0,16
2014/1/2,201402,TXO,7700,put,2.7,3,2.7,2.9,3031
2014/1/2,201402,TXO,7800,call,800,800,800,800,8
2014/1/2,201402,TXO,7800,put,3.3,4.1,3.3,3.7,1933
2014/1/2,201402,TXO,7900,call,705,705,705,705,110
2014/1/2,201402,TXO,7900,put,5.3,5.9,5,5.5,2578
2014/1/2,201402,TXO,8000,call,595,610,595,610,264
2014/1/2,201402,TXO,8000,put,6.6,8.5,6.6,7.5,5417
2014/1/2,201402,TXO,8100,call,515,515,515,515,129
2014/1/2,201402,TXO,8100,put,10,13,10,12,6895
2014/1/2,201402,TXO,8200,call,439,439,399,420,403
2014/1/2,201402,TXO,8200,put,15,21,15,17.5,6949
2014/1/2,201402,TXO,8300,call,330,337,313,333,795
2014/1/2,201402,TXO,8300,put,25,33.5,25,30,15084
2014/1/2,201402,TXO,8400,call,258,265,232,256,1143
2014/1/2,201402,TXO,8400,put,42,55,40,47,7505
2014/1/2,201402,TXO,8500,call,200,200,163,184,3313
2014/1/2,201402,TXO,8500,put,63,86,63,78,3370
2014/1/2,201402,TXO,8600,call,136,136,108,124,4822
2014/1/2,201402,TXO,8600,put,104,130,104,118,1896
2014/1/2,201402,TXO,8700,call,83,83,66,77,6155
2014/1/2,201402,TXO,8700,put,157,187,156,174,570
2014/1/2,201402,TXO,8800,call,58,58,36.5,45,11803
2014/1/2,201402,TXO,8800,put,223,259,223,242,158
2014/1/2,201402,TXO,8900,call,27,27,18.5,23.5,9144
2014/1/2,201402,TXO,8900,put,318,318,316,316,75
2014/1/2,201402,TXO,9000,call,9.1,12,8.2,11.5,6631
2014/1/2,201402,TXO,9000,put,417,417,407,407,17
2014/1/2,201402,TXO,9100,call,3.9,5.4,3.3,4.8,1951
2014/1/2,201402,TXO,9100,put,510,510,510,510,4
2014/1/2,201402,TXO,9200,call,1.2,2.6,0.1,2.5,806
2014/1/2,201402,TXO,9200,put,0,0,0,0,7
2014/1/2,201402,TXO,9300,call,0.8,1.1,0.8,1.1,340
2014/1/2,201402,TXO,9300,put,0,0,0,0,1
2014/1/2,201402,TXO,9400,call,0.4,0.6,0.4,0.5,324
2014/1/2,201402,TXO,9400,put,0,0,0,0,0
2014/1/2,201402,TXO,9500,call,0,0,0,0,5
2014/1/2,201402,TXO,9500,put,0,0,0,0,0
2014/1/2,201402,TXO,9600,call,0,0,0,0,0
2014/1/2,201402,TXO,9600,put,0,0,0,0,0
2014/1/2,201402,TXO,9700,call,0,0,0,0,0
2014/1/2,201402,TXO,9700,put,0,0,0,0,0
2014/1/2,201402,TXO,9800,call,0,0,0,0,0
2014/1/2,201402,TXO,9800,put,0,0,0,0,0
2014/1/2,201402,TXO,9900,call,0,0,0,0,0
2014/1/2,201402,TXO,9900,put,0,0,0,0,0
2014/1/2,201402,TXO,10000,call,0,0,0,0,0
2014/1/2,201402,TXO,10000,put,0,0,0,0,0
2014/1/2,201403,TXO,6000,call,0,0,0,0,1
2014/1/2,201403,TXO,6000,put,0.5,0.6,0.5,0.6,3365
2014/1/2,201403,TXO,6100,call,0,0,0,0,0
2014/1/2,201403,TXO,6100,put,0,0,0,0,0
2014/1/2,201403,TXO,6200,call,0,0,0,0,0
2014/1/2,201403,TXO,6200,put,0,0,0,0,1428
2014/1/2,201403,TXO,6300,call,0,0,0,0,0
2014/1/2,201403,TXO,6300,put,0,0,0,0,0
2014/1/2,201403,TXO,6400,call,0,0,0,0,0
2014/1/2,201403,TXO,6400,put,0,0,0,0,1349
2014/1/2,201403,TXO,6500,call,0,0,0,0,0
2014/1/2,201403,TXO,6500,put,0,0,0,0,0
2014/1/2,201403,TXO,6600,call,0,0,0,0,0
2014/1/2,201403,TXO,6600,put,0,0,0,0,2525
2014/1/2,201403,TXO,6700,call,0,0,0,0,0
2014/1/2,201403,TXO,6700,put,0,0,0,0,0
2014/1/2,201403,TXO,6800,call,0,0,0,0,12
2014/1/2,201403,TXO,6800,put,0,0,0,0,5617
2014/1/2,201403,TXO,6900,call,0,0,0,0,0
2014/1/2,201403,TXO,6900,put,0,0,0,0,0
2014/1/2,201403,TXO,7000,call,0,0,0,0,18
2014/1/2,201403,TXO,7000,put,1.5,1.8,1.5,1.8,3582
2014/1/2,201403,TXO,7100,call,0,0,0,0,0
2014/1/2,201403,TXO,7100,put,0,0,0,0,13
2014/1/2,201403,TXO,7200,call,0,0,0,0,9
2014/1/2,201403,TXO,7200,put,2.9,2.9,2.8,2.8,2031
2014/1/2,201403,TXO,7300,call,0,0,0,0,0
2014/1/2,201403,TXO,7300,put,2.1,2.1,2.1,2.1,190
2014/1/2,201403,TXO,7400,call,0,0,0,0,46
2014/1/2,201403,TXO,7400,put,4,4.4,3.5,4.4,5124
2014/1/2,201403,TXO,7500,call,0,0,0,0,0
2014/1/2,201403,TXO,7500,put,5,5,5,5,284
2014/1/2,201403,TXO,7600,call,0,0,0,0,554
2014/1/2,201403,TXO,7600,put,6.5,6.7,6.5,6.7,3490
2014/1/2,201403,TXO,7700,call,0,0,0,0,0
2014/1/2,201403,TXO,7700,put,8,9,8,9,251
2014/1/2,201403,TXO,7800,call,790,790,780,780,435
2014/1/2,201403,TXO,7800,put,11,11.5,10,11.5,4797
2014/1/2,201403,TXO,7900,call,0,0,0,0,0
2014/1/2,201403,TXO,7900,put,12.5,16,12.5,15,1940
2014/1/2,201403,TXO,8000,call,600,610,590,610,903
2014/1/2,201403,TXO,8000,put,18.5,22,16,21,5339
2014/1/2,201403,TXO,8100,call,500,500,500,500,2
2014/1/2,201403,TXO,8100,put,29,36,28,30,1748
2014/1/2,201403,TXO,8200,call,431,436,411,426,977
2014/1/2,201403,TXO,8200,put,39.5,49,39.5,45,3281
2014/1/2,201403,TXO,8300,call,0,0,0,0,13
2014/1/2,201403,TXO,8300,put,55,70,55,64,2759
2014/1/2,201403,TXO,8400,call,271,281,261,280,2022
2014/1/2,201403,TXO,8400,put,81,99,81,92,2225
2014/1/2,201403,TXO,8500,call,200,217,200,217,497
2014/1/2,201403,TXO,8500,put,120,135,116,124,392
2014/1/2,201403,TXO,8600,call,153,167,146,159,2765
2014/1/2,201403,TXO,8600,put,160,179,160,173,302
2014/1/2,201403,TXO,8700,call,108,115,99,115,751
2014/1/2,201403,TXO,8700,put,215,235,210,222,85
2014/1/2,201403,TXO,8800,call,80,80,68,76,3616
2014/1/2,201403,TXO,8800,put,284,300,284,293,75
2014/1/2,201403,TXO,8900,call,55,55,44,51,1423
2014/1/2,201403,TXO,8900,put,370,370,370,370,74
2014/1/2,201403,TXO,9000,call,34,34,26.5,30,4449
2014/1/2,201403,TXO,9000,put,0,0,0,0,25
2014/1/2,201403,TXO,9100,call,18.5,19,17,19,1828
2014/1/2,201403,TXO,9100,put,0,0,0,0,0
2014/1/2,201403,TXO,9200,call,12,13,10,11,3492
2014/1/2,201403,TXO,9200,put,0,0,0,0,3
2014/1/2,201403,TXO,9300,call,6,6.5,5,6.5,67
2014/1/2,201403,TXO,9300,put,0,0,0,0,0
2014/1/2,201403,TXO,9400,call,0,0,0,0,2049
2014/1/2,201403,TXO,9400,put,0,0,0,0,0
2014/1/2,201403,TXO,9500,call,0,0,0,0,0
2014/1/2,201403,TXO,9500,put,0,0,0,0,0
2014/1/2,201403,TXO,9600,call,6,6,2,2,1009
2014/1/2,201403,TXO,9600,put,0,0,0,0,0
2014/1/2,201403,TXO,9700,call,0,0,0,0,1
2014/1/2,201403,TXO,9700,put,0,0,0,0,0
2014/1/2,201403,TXO,9800,call,0,0,0,0,1801
2014/1/2,201403,TXO,9800,put,0,0,0,0,0
2014/1/2,201403,TXO,9900,call,0,0,0,0,0
2014/1/2,201403,TXO,9900,put,0,0,0,0,0
2014/1/2,201403,TXO,10000,call,0,0,0,0,1172
2014/1/2,201403,TXO,10000,put,0,0,0,0,0
2014/1/2,201403,TXO,10200,call,0,0,0,0,0
2014/1/2,201403,TXO,10200,put,0,0,0,0,0
2014/1/2,201403,TXO,10400,call,0,0,0,0,27
2014/1/2,201403,TXO,10400,put,0,0,0,0,0
2014/1/2,201406,TXO,6400,call,0,0,0,0,815
2014/1/2,201406,TXO,6400,put,4.6,5.1,4.6,5.1,3996
2014/1/2,201406,TXO,6600,call,0,0,0,0,61
2014/1/2,201406,TXO,6600,put,5.5,7.8,5.5,5.5,3149
2014/1/2,201406,TXO,6800,call,0,0,0,0,32
2014/1/2,201406,TXO,6800,put,8.5,11,6.6,9.2,3431
2014/1/2,201406,TXO,7000,call,0,0,0,0,63
2014/1/2,201406,TXO,7000,put,13,15.5,12.5,12.5,4660
2014/1/2,201406,TXO,7200,call,0,0,0,0,3
2014/1/2,201406,TXO,7200,put,15,21,15,17.5,4727
2014/1/2,201406,TXO,7400,call,0,0,0,0,158
2014/1/2,201406,TXO,7400,put,24,31.5,24,27,5056
2014/1/2,201406,TXO,7600,call,0,0,0,0,91
2014/1/2,201406,TXO,7600,put,41,48,37,45.5,2930
2014/1/2,201406,TXO,7800,call,810,810,800,800,183
2014/1/2,201406,TXO,7800,put,65,73,65,70,3366
2014/1/2,201406,TXO,8000,call,0,0,0,0,1129
2014/1/2,201406,TXO,8000,put,99,108,96,103,3101
2014/1/2,201406,TXO,8200,call,480,480,480,480,1036
2014/1/2,201406,TXO,8200,put,150,156,141,150,2299
2014/1/2,201406,TXO,8400,call,321,321,321,321,1470
2014/1/2,201406,TXO,8400,put,214,224,214,219,1169
2014/1/2,201406,TXO,8600,call,255,256,242,249,2909
2014/1/2,201406,TXO,8600,put,320,320,310,310,261
2014/1/2,201406,TXO,8800,call,162,165,156,162,3106
2014/1/2,201406,TXO,8800,put,414,439,412,439,190
2014/1/2,201406,TXO,9000,call,111,111,95,102,4648
2014/1/2,201406,TXO,9000,put,0,0,0,0,804
2014/1/2,201406,TXO,9200,call,68,68,57,63,4903
2014/1/2,201406,TXO,9200,put,0,0,0,0,204
2014/1/2,201406,TXO,9400,call,35,35,27.5,33,5581
2014/1/2,201406,TXO,9400,put,765,1210,765,1210,117
2014/1/2,201406,TXO,9600,call,15.5,20,15.5,17.5,5248
2014/1/2,201406,TXO,9600,put,0,0,0,0,121
2014/1/2,201406,TXO,9800,call,9.5,11,9.1,11,2085
2014/1/2,201406,TXO,9800,put,0,0,0,0,312
2014/1/2,201406,TXO,10000,call,4.5,5.1,1.1,5.1,2293
2014/1/2,201406,TXO,10000,put,0,0,0,0,261
2014/1/2,201406,TXO,10400,call,0.2,0.2,0.2,0.2,821
2014/1/2,201406,TXO,10400,put,0,0,0,0,390
2014/1/2,201409,TXO,6600,call,0,0,0,0,0
2014/1/2,201409,TXO,6600,put,17,18.5,12.5,18.5,3102
2014/1/2,201409,TXO,6800,call,0,0,0,0,20
2014/1/2,201409,TXO,6800,put,25.5,28,20.5,28,2654
2014/1/2,201409,TXO,7000,call,0,0,0,0,0
2014/1/2,201409,TXO,7000,put,37,44,36,43,2690
2014/1/2,201409,TXO,7200,call,0,0,0,0,0
2014/1/2,201409,TXO,7200,put,58,63,56,61,2122
2014/1/2,201409,TXO,7400,call,0,0,0,0,1
2014/1/2,201409,TXO,7400,put,84,92,82,88,1208
2014/1/2,201409,TXO,7600,call,800,800,750,760,18
2014/1/2,201409,TXO,7600,put,119,127,119,125,1061
2014/1/2,201409,TXO,7800,call,0,0,0,0,0
2014/1/2,201409,TXO,7800,put,170,179,166,174,943
2014/1/2,201409,TXO,8000,call,0,0,0,0,22
2014/1/2,201409,TXO,8000,put,235,246,230,232,1232
2014/1/2,201409,TXO,8200,call,453,453,392,392,81
2014/1/2,201409,TXO,8200,put,320,331,312,315,270
2014/1/2,201409,TXO,8400,call,289,289,289,289,711
2014/1/2,201409,TXO,8400,put,425,425,425,425,143
2014/1/2,201409,TXO,8600,call,249,249,196,216,283
2014/1/2,201409,TXO,8600,put,530,545,525,525,65
2014/1/2,201409,TXO,8800,call,150,154,150,154,418
2014/1/2,201409,TXO,8800,put,570,680,570,680,29
2014/1/2,201409,TXO,9000,call,103,103,100,103,1088
2014/1/2,201409,TXO,9000,put,0,0,0,0,6
2014/1/2,201409,TXO,9200,call,66,67,60,67,888
2014/1/2,201409,TXO,9200,put,0,0,0,0,1
2014/1/2,201409,TXO,9400,call,42,43,38.5,42.5,1403
2014/1/2,201409,TXO,9400,put,0,0,0,0,0
2014/1/2,201409,TXO,9600,call,23,25,21,22.5,1407
2014/1/2,201409,TXO,9600,put,0,0,0,0,0
2014/1/2,201409,TXO,9800,call,12,14.5,11,12.5,1182
2014/1/2,201409,TXO,9800,put,0,0,0,0,0
2014/1/2,201409,TXO,10000,call,5.1,7.8,4.2,7,1096
2014/1/2,201409,TXO,10000,put,0,0,0,0,0
2014/1/2,201409,TXO,10400,call,2.4,2.8,2.4,2.6,344
2014/1/2,201409,TXO,10400,put,0,0,0,0,0
2014/1/3,201401W2,TXO,8000,call,0,0,0,0,0
2014/1/3,201401W2,TXO,8000,put,0,0,0,0,11
2014/1/3,201401W2,TXO,8100,call,0,0,0,0,0
2014/1/3,201401W2,TXO,8100,put,0.4,0.4,0.3,0.3,40
2014/1/3,201401W2,TXO,8200,call,0,0,0,0,9
2014/1/3,201401W2,TXO,8200,put,0.7,0.7,0.3,0.5,521
2014/1/3,201401W2,TXO,8300,call,0,0,0,0,1
2014/1/3,201401W2,TXO,8300,put,1,1,0.7,0.9,2143
2014/1/3,201401W2,TXO,8400,call,180,184,150,154,35
2014/1/3,201401W2,TXO,8400,put,2.6,3.7,1.3,2.9,4547
2014/1/3,201401W2,TXO,8450,call,151,151,100,105,235
2014/1/3,201401W2,TXO,8450,put,5.5,7.4,3.3,6,8592
2014/1/3,201401W2,TXO,8500,call,108,108,59,62,1786
2014/1/3,201401W2,TXO,8500,put,11,17.5,8.2,15,8500
2014/1/3,201401W2,TXO,8550,call,60,62,28,29,7981
2014/1/3,201401W2,TXO,8550,put,28,36.5,19,32.5,8590
2014/1/3,201401W2,TXO,8600,call,30,31,11,11.5,11325
2014/1/3,201401W2,TXO,8600,put,42,70,40,65,3816
2014/1/3,201401W2,TXO,8650,call,14.5,14.5,3.2,3.3,11641
2014/1/3,201401W2,TXO,8650,put,78,110,72,107,1406
2014/1/3,201401W2,TXO,8700,call,5.9,5.9,1.3,1.5,9034
2014/1/3,201401W2,TXO,8700,put,117,155,115,150,450
2014/1/3,201401W2,TXO,8750,call,1.2,1.8,0.5,0.7,4546
2014/1/3,201401W2,TXO,8750,put,165,199,165,199,50
2014/1/3,201401W2,TXO,8800,call,0.7,0.7,0.2,0.5,1586
2014/1/3,201401W2,TXO,8800,put,207,249,207,249,21
2014/1/3,201401W2,TXO,8850,call,0.4,0.4,0.4,0.4,608
2014/1/3,201401W2,TXO,8850,put,276,276,276,276,1
2014/1/3,201401W2,TXO,8900,call,0.5,0.5,0.5,0.5,1
2014/1/3,201401W2,TXO,8900,put,0,0,0,0,0
2014/1/3,201401W2,TXO,9000,call,0,0,0,0,0
2014/1/3,201401W2,TXO,9000,put,0,0,0,0,0
2014/1/3,201401W2,TXO,9100,call,0,0,0,0,0
2014/1/3,201401W2,TXO,9100,put,0,0,0,0,0
2014/1/3,201401W2,TXO,9200,call,0,0,0,0,0
2014/1/3,201401W2,TXO,9200,put,0,0,0,0,0
2014/1/3,201401W2,TXO,9300,call,0,0,0,0,0
2014/1/3,201401W2,TXO,9300,put,0,0,0,0,0
2014/1/3,201401,TXO,6800,call,1790,1790,1720,1720,1
2014/1/3,201401,TXO,6800,put,0.2,0.2,0.2,0.2,200
2014/1/3,201401,TXO,6900,call,0,0,0,0,0
2014/1/3,201401,TXO,6900,put,0,0,0,0,393
2014/1/3,201401,TXO,7000,call,0,0,0,0,0
2014/1/3,201401,TXO,7000,put,0,0,0,0,1207
2014/1/3,201401,TXO,7100,call,0,0,0,0,0
2014/1/3,201401,TXO,7100,put,0,0,0,0,905
2014/1/3,201401,TXO,7200,call,0,0,0,0,2
2014/1/3,201401,TXO,7200,put,0.3,0.3,0.3,0.3,794
2014/1/3,201401,TXO,7300,call,0,0,0,0,0
2014/1/3,201401,TXO,7300,put,0.3,0.3,0.3,0.3,1035
2014/1/3,201401,TXO,7400,call,0,0,0,0,0
2014/1/3,201401,TXO,7400,put,0.3,0.3,0.3,0.3,2657
2014/1/3,201401,TXO,7500,call,0,0,0,0,150
2014/1/3,201401,TXO,7500,put,0.5,0.5,0.2,0.4,3361
2014/1/3,201401,TXO,7600,call,975,975,960,960,50
2014/1/3,201401,TXO,7600,put,0.4,0.4,0.2,0.4,4370
2014/1/3,201401,TXO,7700,call,0,0,0,0,26
2014/1/3,201401,TXO,7700,put,0.6,0.6,0.3,0.4,8672
2014/1/3,201401,TXO,7800,call,770,770,740,740,508
2014/1/3,201401,TXO,7800,put,0.7,0.8,0.4,0.4,14931
2014/1/3,201401,TXO,7900,call,665,665,640,640,695
